Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Rushbrooke,41,19,33,25,2002,2001,1999,1999,173,916,643,476,55,123,221,172,24,244,1052,1079,29.0,2182,2224,296720,660341,858420,7237,18547,24355
Bangor,40,17,18,14,1991,1995,1995,1996,143,468,259,275,17,40,59,63,32,412,694,755,27.6,2075,2114,98451,221031,251796,2461,5842,6917
Dun Laoghaire,38,18,31,32,1997,2001,2001,2005,183,574,243,214,24,137,124,117,20,71,86,96,21.8,1640,1672,169034,349437,400868,4448,10429,12477
Kilrush,37,31,50,72,2005,2005,2006,2007,219,262,191,174,22,25,27,27,31,68,97,108,18.4,1398,1424,99210,284963,375864,2681,8856,11583
Donegal,37,13,7,7,2000,2002,2000,2001,328,326,257,235,51,112,88,81,35,33,40,34,13.1,979,998,48087,115902,150864,1300,3440,4538
Inishmore,34,13,22,8,1984,1985,1995,1992,234,1978,513,267,23,181,1459,486,44,288,151,156,21.0,1582,1612,152126,322734,402343,4474,10632,13798
Greencastle,31,11,16,14,2000,1996,2003,2005,576,855,679,614,134,117,438,272,25,121,65,54,20.0,1502,1531,41669,97017,114268,1344,3538,4306
Wicklow,27,23,10,13,1998,1998,2002,2002,143,201,186,178,15,23,25,25,23,45,30,27,4.9,369,376,41667,112205,151134,1543,4594,6251
Lehanbeag,26,18,18,19,1992,1996,2001,2004,290,1207,465,411,46,101,103,80,30,177,234,86,19.4,1457,1485,72955,189993,252215,2806,8293,10966
Fenit,25,22,38,62,1999,1999,2006,2007,311,536,242,226,29,179,68,35,35,163,184,181,21.8,1652,1684,70936,177732,226881,2837,8906,11476
Kinsale,25,15,22,18,2000,2000,1998,2008,267,1277,552,371,27,184,645,152,18,118,78,112,12.8,963,982,35615,83390,103841,1425,3975,4930
Crosshaven,24,15,84,88,2005,2006,2008,2009,173,871,329,229,38,91,257,114,27,106,155,75,42.5,3222,3284,102730,221514,244911,4280,12547,15672
Tarbert,23,23,68,120,2006,2006,2010,2010,221,271,233,234,15,26,31,31,25,33,50,52,13.1,1003,1022,81195,229364,311024,3530,12921,17151
Howth,23,19,129,26,1996,1998,2001,2003,403,484,394,305,32,114,62,72,25,71,20,24,32.9,2524,2572,131481,385249,467592,5717,14686,14501
Rossaveel,22,9,24,7,2008,2005,2002,2005,1416,3630,3345,1879,193,262,689,669,62,195,541,323,26.6,2001,2039,158264,328712,404487,7194,16774,21613
Tom Roes Point Terminal/Drogheda,21,19,19,25,2008,2007,2006,2006,212,340,330,327,21,30,40,40,28,46,48,49,10.4,781,796,70601,197873,275917,3362,11080,15399
Aughinish,20,19,34,55,2004,2005,2010,2010,207,263,163,152,22,27,39,37,11,38,15,12,7.8,597,609,61411,173438,237140,3071,10742,14382
Kilmore Quay,19,13,40,45,1999,1998,2004,2006,184,2307,347,330,20,641,1165,673,29,123,110,68,33.4,2517,2565,64010,173504,198602,3369,10492,13410
Rathmullan,18,9,4,4,1995,1999,2002,1996,189,310,291,219,24,31,28,35,28,159,60,41,5.8,438,446,30739,67485,76211,1708,3989,4700
Greenore,18,17,30,45,2005,2005,2007,2007,99,333,409,404,14,52,54,50,38,39,37,37,8.5,646,658,54760,151114,216417,3042,10756,14847
Pontoon,17,9,6,3,1984,1993,1993,1990,248,446,280,297,29,35,44,42,22,57,48,58,6.5,490,499,29859,67965,83554,1756,4296,5385
Skull,16,10,25,11,1998,1997,2007,2008,280,1394,891,839,84,141,237,237,26,200,419,354,17.1,1281,1305,76597,165927,186380,4787,11066,12977
Westport,16,7,8,6,1984,1990,1997,1994,168,717,431,275,26,172,84,124,20,149,415,255,13.1,987,1006,55452,120751,143908,3466,7959,9981
Passage West,16,7,8,5,1999,2002,2008,2004,301,567,455,286,19,81,160,101,36,98,290,180,8.3,623,635,31808,72664,88065,1988,4877,6026
Arklow,14,12,146,46,1997,2000,2015,2014,155,325,1131,939,19,45,297,289,16,135,86,85,25.4,1922,1959,61838,229798,266615,4417,14794,16381
Bantry,13,11,31,6,1996,1995,2001,2001,205,569,270,320,15,38,42,89,12,102,27,55,13.5,1031,1051,28252,110573,141002,2173,7928,9554
Ardmore,13,9,6,3,1995,1997,2000,1999,333,471,424,259,26,27,26,31,47,69,73,52,4.4,332,339,14566,34973,44022,1120,2982,3843
Passage East,12,10,13,16,2001,1999,2009,2010,198,545,289,286,28,258,169,137,16,43,28,22,14.7,1107,1128,90770,197347,228977,7564,17846,21557
Limerick,12,10,6,9,1999,2000,1997,1999,204,262,216,199,14,23,31,27,20,27,26,27,3.5,264,269,29815,78613,106192,2485,7473,10131
Duncannon/Saint Helens,11,8,9,13,2002,2001,2005,2005,127,189,166,176,12,29,33,38,13,20,17,19,3.3,250,255,29454,81209,106848,2678,8485,10958
Dublin-Marine Terminal,10,8,7,2,1993,1994,1997,1996,145,149,169,148,24,31,18,30,14,53,37,92,4.7,356,363,14222,36414,42768,1422,3701,4331
Carrick-On-Suir,10,7,12,4,1997,2002,2001,2001,732,1348,993,897,49,44,67,59,30,145,173,200,7.5,566,577,31062,64743,70564,3106,6990,7973
Glengarriff,10,6,17,4,1978,1982,1975,1981,199,627,404,314,20,63,41,55,10,44,16,32,7.6,579,590,15006,72039,92312,1501,6444,7654
Dunfanaghy,9,6,4,4,1998,1994,1993,1995,669,390,440,435,62,51,71,79,91,207,243,257,6.7,501,511,29270,64926,73814,3252,7654,9073
Helvick,8,6,20,22,2006,2006,2014,2014,239,312,194,188,18,34,28,26,22,51,60,57,4.6,355,362,10801,49556,45969,1350,7274,10695
Newport,8,2,2,4,1993,1992,1993,1993,222,503,285,279,54,148,90,85,54,130,119,115,3.7,276,282,30635,67955,77258,3829,9012,10684
Ballyhack,8,8,5,8,2000,2000,2004,2004,141,239,243,242,16,23,39,39,28,46,29,29,2.2,164,167,21498,61769,88240,2687,8992,12690
Clogherhead,8,5,3,2,2007,2001,2002,1997,493,681,355,277,70,149,320,201,30,75,160,111,4.2,318,325,10326,26556,35024,1291,3673,4932
Ramelton,8,3,1,1,2002,1999,2003,2003,356,355,517,519,52,49,109,110,140,149,361,366,4.9,364,371,4756,10549,11993,594,1399,1658
Greystones,8,5,5,2,2001,2002,2003,2003,124,732,294,173,34,86,111,104,20,35,64,57,5.6,417,425,12781,28499,32161,1598,3771,4416
Waterford,7,5,6,2,1996,1999,1996,1996,468,1087,549,774,25,226,706,826,15,71,122,140,11.5,864,881,13959,29990,34639,1994,4628,5474
Stokestown/New Ross,7,7,4,6,2002,2002,2001,2001,134,190,200,211,16,23,34,35,23,28,35,36,0.9,70,72,17450,50061,71942,2493,8126,11687
New Ross-Raheen/Roberscon,7,6,3,5,1994,1995,1996,1996,156,183,185,184,23,25,27,27,27,39,42,43,1.0,75,77,13232,36688,51608,1890,6088,8582
Ennistymon,7,6,7,7,1994,1994,1993,1994,333,641,497,393,24,61,45,40,53,149,239,188,6.1,462,471,38047,60685,70544,5435,13300,16224
Ballina,6,5,7,4,2009,2007,2012,2011,476,528,620,542,39,43,70,56,31,53,38,38,4.0,300,305,23480,52859,62162,3913,9572,11661
Skerries,6,6,5,3,2000,2000,2006,2003,180,160,82,141,14,15,17,17,8,11,17,13,1.0,72,74,8845,26205,36589,1474,4815,6734
Clarecastle,5,2,3,1,2003,2000,2008,2002,235,305,274,259,20,22,20,21,50,48,73,71,1.4,108,110,8787,18029,19428,1757,3911,4416
Burtonport,5,4,2,1,1998,2000,1999,1996,148,201,238,206,20,20,20,26,6,13,21,23,1.0,77,78,9558,20681,23130,1912,4419,5159
Esb Poolbeg-Dublin,5,5,1,1,1993,1993,1992,1993,69,123,126,101,29,27,26,24,16,48,9,9,1.4,109,111,7426,7770,8956,1485,3657,4481
Moville,5,3,1,0,1945,1970,1964,1959,171,128,170,178,21,19,23,24,53,28,60,65,1.1,85,86,1823,3883,4297,365,833,964
Fethard/Slade,5,3,5,4,1990,1986,1989,1998,147,263,174,182,12,42,50,60,11,30,14,13,3.2,242,247,14841,35808,40206,2968,7396,8375
Town Quays/Drogheda,5,5,3,5,2010,2010,2009,2008,196,267,269,272,21,22,18,18,45,41,52,54,1.4,102,104,13291,38140,54493,2658,8810,12627
Tober,5,5,7,3,2010,2010,2014,2012,624,688,829,554,47,44,67,60,7,92,211,160,6.0,448,456,22604,47856,52736,4521,10287,11851
Easkey/Rathlee,4,4,3,4,1998,1998,2003,2003,249,348,371,435,30,33,33,35,50,75,79,76,1.4,103,105,16395,41560,54124,4099,11454,15223
Inishmaan,4,3,1,1,1990,1992,1994,1994,205,259,236,239,18,20,19,19,85,128,111,112,0.8,61,62,6108,4467,6378,1527,4138,5408
Magheraroarty,4,3,3,1,2000,1998,1995,1998,334,534,284,397,30,40,26,32,90,109,101,199,2.5,188,192,3763,11984,19839,941,3122,4845
Kildorrery,4,2,4,2,2000,2000,1997,1991,388,558,517,606,42,47,62,73,30,104,174,223,2.3,171,174,17315,35526,38281,4329,9632,10876
Drogheda,3,3,1,1,2006,2006,2010,2008,110,144,151,135,21,19,21,20,42,63,95,76,2.7,198,202,2671,7674,10643,890,3197,4508
Fintona,3,3,5,3,2011,2011,2012,2011,742,762,782,606,24,25,32,25,29,25,27,25,3.0,222,226,19211,41543,46447,6404,14795,17271
Balbriggan,3,3,0,0,1996,1996,1996,1994,91,164,135,131,17,16,17,16,9,9,10,10,0.3,23,23,2752,5919,6593,917,2111,2456
Waterford City Quays,3,3,4,5,2001,2001,2006,2007,201,389,333,361,36,42,48,52,12,20,11,11,1.2,92,94,13194,36352,48878,4398,13339,18034
Sligo,3,3,2,2,1997,1997,2009,2010,432,337,430,453,14,14,17,18,16,14,17,17,0.7,49,50,12257,27189,30911,4086,9616,11399
Coolock,2,2,1,1,1997,1997,2000,1988,311,311,309,317,27,27,25,33,31,31,29,38,0.8,59,60,6438,13209,14233,3219,7163,8088
Wexford,2,2,0,0,2011,2011,2007,2006,501,501,504,627,44,44,62,68,16,16,22,24,0.6,42,43,2799,6208,7058,1399,3293,3904
Dundalk,2,2,1,1,1992,1992,1995,1996,201,201,204,206,27,27,27,27,20,20,23,24,0.3,23,23,3866,9724,12740,1933,5435,7242
Newtonabbey,2,2,2,2,2003,2003,2007,2011,620,620,581,560,46,46,35,27,18,18,19,20,1.1,79,81,10954,24297,27623,5477,12889,15280
Grannagh,1,1,0,0,1989,1989,1989,1989,314,314,314,314,15,15,15,15,24,24,24,24,0.2,15,15,212,435,468,212,471,532
New Ross,1,1,0,0,1989,1989,1989,1989,553,553,553,553,53,53,53,53,30,30,30,30,0.4,27,27,373,766,826,373,831,938
Flogas Products Drogheda,1,1,3,1,2016,2016,2016,2016,1168,1168,1168,1168,90,90,90,90,24,24,24,24,1.3,100,102,6352,13033,14044,6352,14134,15959
Castlefinn,1,1,5,2,2016,2016,2016,2016,2320,2320,2320,2320,145,145,145,145,50,50,50,50,3.3,245,250,12614,25882,27889,12614,28069,31694
