Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Lehanbeag,23,15,12,13,1991,1996,1999,2002,311,1547,483,388,24,480,590,275,24,31,31,25,21.3,1603,1633,54617,134394,168404,2375,6622,8366
Passage West,22,12,10,11,2002,2006,2006,2006,170,252,195,182,16,56,34,22,10,21,23,17,6.8,514,524,29035,71592,83452,1320,3585,4291
Howth,21,18,254,55,1990,1994,2005,2003,371,1017,1222,1214,40,329,208,231,30,93,12,16,55.0,4211,4292,285544,753662,935915,13597,32078,31435
Kilmore Quay,20,13,32,41,2002,2002,2007,2007,184,233,253,281,18,24,32,32,13,17,18,19,8.1,626,638,50200,134918,164582,2510,7915,9898
Kinsale,20,10,10,10,1997,1997,2000,2002,435,1224,273,250,32,222,171,106,36,49,162,89,15.1,1134,1156,18358,45229,56312,918,2731,3450
Rathmullan,20,11,7,6,1996,2000,2004,1998,180,468,369,282,24,421,376,289,19,22,36,47,11.9,897,914,43440,94973,106961,2172,5058,5944
Tom Roes Point Terminal/Drogheda,20,20,17,25,2002,2002,2003,2003,329,329,327,324,34,36,38,38,33,31,31,32,5.1,387,395,79965,225970,320855,3998,12844,18256
Arklow,19,15,15,21,1993,1993,2004,2005,121,418,270,281,15,68,190,208,10,20,58,66,8.2,618,630,60606,152675,201722,3190,9799,12661
Tarbert,18,18,48,78,2005,2005,2006,2006,258,340,394,398,16,30,56,55,11,24,38,38,10.4,799,814,67718,198665,272924,3762,14477,19223
Pontoon,18,11,8,5,1985,1994,1997,1994,293,575,357,375,37,109,74,103,7,48,31,29,7.2,538,549,33108,73925,86968,1839,4386,5309
Greenore,18,18,75,116,2007,2007,2008,2008,227,334,293,293,38,46,54,54,48,59,60,61,12.5,956,974,77281,205907,299161,4293,16346,21689
Crosshaven,17,8,34,33,2004,2003,2011,2012,333,518,301,271,80,120,96,73,9,54,48,43,14.7,1115,1137,39436,88902,85177,2320,8049,10856
Fenit,16,14,103,188,2000,2000,2010,2011,375,547,897,921,24,153,215,219,16,34,33,32,13.6,1035,1054,85950,189016,233046,5372,16158,19472
Westport,16,7,4,4,1985,1990,1987,1986,132,1061,206,180,26,289,369,433,16,70,53,64,11.1,834,850,49698,107573,133506,3106,7040,9257
Wicklow,16,16,149,53,1999,1999,2014,2012,157,650,1640,918,26,217,318,313,30,33,83,75,17.5,1325,1350,106982,342403,414946,6686,20583,24696
Clogherhead,15,10,19,31,2006,2001,2008,2008,276,352,237,229,45,62,54,34,8,43,50,38,7.9,598,610,32405,78018,97822,2160,5890,7773
Skull,14,8,13,5,1997,1995,2004,2002,193,2025,507,451,36,371,395,441,21,60,77,81,15.9,1191,1214,36874,80263,91194,2634,6158,7295
Dublin-Marine Terminal,13,12,33,7,1993,1993,1998,2004,168,183,188,251,15,23,23,64,14,28,14,10,13.2,1019,1039,35110,129606,166515,2701,9436,11444
Passage East,11,9,12,13,2001,2000,2005,2008,204,1617,298,268,14,140,202,94,26,154,113,88,12.1,911,928,62458,136623,153275,5678,13404,15530
Dundalk,10,9,4,5,2000,2000,1997,1999,174,187,177,163,22,34,55,48,29,34,31,32,1.4,107,109,19201,50285,67931,1920,5651,7724
Carrick-On-Suir,10,7,15,7,1997,2002,1993,1990,568,800,1267,1511,48,91,337,474,12,14,34,19,8.5,641,654,52239,107243,115608,5224,11629,13135
Duncannon/Saint Helens,10,5,33,49,2008,2008,2008,2008,221,284,293,303,14,25,31,33,5,13,10,10,6.6,507,516,48021,119301,144577,4802,14324,16777
Ardmore,9,6,4,2,1996,1998,1998,2001,267,1583,733,877,28,217,299,358,11,62,112,120,6.3,475,484,10504,22103,24252,1167,2644,3034
Glengarriff,9,6,6,2,1977,1978,1964,1979,136,354,133,146,28,47,28,40,6,11,12,15,4.3,328,334,10004,36397,46213,1112,3871,4730
Ramelton,9,4,4,2,2001,1998,2004,2003,182,221,1055,617,59,32,1387,1302,25,14,27,25,6.9,517,527,15050,33385,37955,1672,3936,4665
Dunfanaghy,8,6,6,5,2000,1998,1996,1996,559,692,481,486,98,97,105,118,26,49,66,99,5.7,426,434,35331,77557,87580,4416,10315,12152
Bantry,8,7,24,5,2001,2001,2003,2006,218,695,226,341,24,468,211,435,54,58,26,39,11.7,887,904,33766,105992,131316,4221,12979,15579
Newport,7,1,1,2,1993,1993,1993,1993,130,130,156,156,17,17,26,26,28,28,29,29,1.1,82,83,16696,37034,42104,2385,5613,6654
Waterford,7,6,11,6,1998,2000,1992,1992,554,4679,1037,804,48,1108,4174,4308,49,138,369,388,24.1,1806,1841,44870,97067,108553,6410,14814,17297
Magheraroarty,6,5,7,4,1991,1989,1988,1989,696,551,363,604,104,106,118,135,10,31,9,8,2.9,218,222,30706,71218,86273,5118,12561,15542
Skerries,6,5,2,3,2002,2001,2002,2003,345,260,98,89,42,60,83,92,4,15,28,33,1.3,99,101,7813,20451,27564,1302,3904,5273
Ballina,6,5,5,2,2005,2003,2011,2010,378,339,447,407,18,29,38,32,12,13,24,23,2.7,200,203,13481,28361,31115,2247,5090,5840
Greystones,6,4,2,1,2002,2002,2001,2000,302,647,350,327,15,16,15,16,24,72,133,142,2.9,218,222,5227,11522,13046,871,2041,2410
Town Quays/Drogheda,6,6,3,4,2004,2004,2007,2007,187,189,181,181,24,29,31,30,30,54,64,67,1.3,100,102,10999,31678,45197,1833,6214,8710
New Ross-Raheen/Roberscon,6,5,3,5,2001,1998,2002,2002,114,240,221,212,43,41,57,57,28,30,24,25,1.3,98,100,14167,40730,58304,2361,7864,11151
Ennistymon,6,5,4,5,1994,1994,1996,1996,320,307,333,319,18,21,30,28,14,15,14,13,1.9,144,147,23833,23080,27921,3972,10056,12576
Tober,5,5,9,4,2010,2010,2014,2013,707,932,1117,726,32,51,96,81,29,27,40,36,6.6,497,507,29598,62485,68720,5920,13443,15459
Stokestown/New Ross,5,5,4,6,1995,1995,2002,2003,143,317,337,348,9,15,24,25,26,25,37,37,1.4,102,104,19246,55213,79346,3849,12547,18045
Clarecastle,5,2,3,2,2003,2000,2004,1997,353,373,324,345,37,39,40,46,13,16,14,15,1.7,125,127,11732,24072,25939,2346,5221,5895
Sligo,5,4,3,3,1996,1997,2003,2002,333,383,415,393,24,22,28,30,31,21,27,27,0.9,70,71,18025,43345,53730,3605,9421,12019
Inishmaan,5,4,5,9,1994,1997,2008,2009,85,343,110,102,46,82,49,44,6,26,6,5,1.6,118,121,10616,7833,9618,2123,6046,7610
Esb Poolbeg-Dublin,5,5,3,3,1991,1991,1991,1992,170,274,326,295,27,30,42,37,15,20,12,11,2.1,157,160,16362,22119,24720,3272,7927,9460
Helvick,5,5,17,18,2007,2007,2015,2015,319,413,323,320,78,76,119,122,4,9,6,4,3.2,245,250,8814,40200,36004,1763,9469,13831
Burtonport,4,3,1,1,1998,2000,1998,1995,266,358,241,260,37,165,109,66,18,46,34,26,1.5,115,117,10016,22217,25259,2504,5893,6986
Kildorrery,4,2,4,2,2000,2000,2006,1999,565,549,568,526,46,46,50,50,34,36,34,34,1.7,130,133,15030,30839,33231,3758,8361,9441
Ballyhack,4,4,6,8,1998,1998,2010,2012,627,2013,730,650,88,268,263,190,19,53,50,36,4.3,324,330,51037,107418,118912,12759,29182,33726
Newtonabbey,3,3,1,1,1997,1997,2003,2006,224,252,269,287,28,37,29,26,4,6,6,5,0.7,53,54,8144,17787,20018,2715,6317,7419
New Ross,3,3,1,2,1998,1998,2004,2005,254,221,189,190,18,21,26,27,24,26,24,23,0.5,35,36,5208,14769,21067,1736,5586,7985
Fethard/Slade,3,2,3,4,1999,1996,2004,2004,200,253,195,194,8,36,14,14,4,4,5,5,1.3,100,102,10475,25249,28222,3492,8680,9781
Balbriggan,3,3,2,4,2004,2004,2004,2004,316,352,367,368,29,26,27,27,7,12,12,12,0.7,52,53,12828,35854,50556,4276,13498,19125
Moville,3,2,0,0,1939,1954,1917,1916,164,576,677,700,36,48,90,91,226,286,258,260,2.6,198,202,1218,2703,3073,406,956,1133
Easkey/Rathlee,3,3,3,3,1994,1994,1992,1990,363,524,568,544,26,435,838,942,15,25,25,19,3.4,256,261,19560,43388,49328,6520,15345,18190
Waterford City Quays,2,2,3,2,1998,1998,2000,2003,2258,2258,332,260,890,890,644,309,6,6,5,5,4.7,351,358,7446,17480,19430,3723,9085,10240
Fintona,2,2,1,1,1994,1994,2012,2013,323,323,487,527,14,14,21,21,14,14,20,20,0.7,52,53,9664,21437,24372,4832,11372,13481
Drogheda,2,2,2,3,2007,2007,2004,2002,349,349,347,398,26,26,28,29,32,32,39,44,0.7,52,53,7921,22733,32306,3960,13326,19040
Coolock,2,2,2,1,1997,1997,2009,1997,371,371,404,289,29,29,31,29,7,7,7,7,1.5,116,118,5876,12057,12992,2938,6538,7382
Gortahork,1,1,1,1,2017,2017,2017,2017,528,528,528,528,518,518,518,518,4,4,4,4,0.8,62,63,4828,10709,12175,4828,11362,13469
Grannagh,1,1,0,0,1989,1989,1989,1989,823,823,823,823,91,91,91,91,14,14,14,14,0.5,38,39,555,1139,1228,555,1236,1395
Flogas Products Drogheda,1,1,1,0,2016,2016,2016,2016,300,300,300,300,14,14,14,14,16,16,16,16,0.3,25,25,1631,3346,3606,1631,3629,4097
Castlefinn,1,1,2,1,2016,2016,2016,2016,774,774,774,774,11,11,11,11,54,54,54,54,1.1,82,83,4205,8627,9296,4205,9356,10565
