Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Kingdom of Great Britain and Northern Ireland,4704,976,23846,11565,2002,2003,2002,2005,131,470,368,331,13,79,1140,549,10,44,66,50,5880.1,450304,458950,30722565,80822460,100486937,6531,16728,18047
Netherlands,974,311,7038,7267,2007,2005,2008,2008,649,837,707,730,53,100,94,103,29,49,69,73,1874.9,142038,144765,12450921,32847870,39020182,12783,36980,44380
France,610,225,4985,2468,2002,2004,2001,2005,433,702,465,562,39,100,84,120,7,47,34,62,1114.1,84628,86252,7355642,19060001,23939786,12058,30898,33234
Spain,567,301,3957,3227,2002,2002,2007,2007,781,1481,863,988,88,222,131,135,40,141,91,100,1096.2,83378,84979,5811724,15688059,19973946,10250,30456,36700
Belgium,511,153,5667,3536,2005,2005,2010,2008,604,683,617,628,47,73,45,53,15,31,21,28,929.4,70506,71860,5129401,12362034,14887706,10038,27446,32089
Norway,195,135,1845,2876,2006,2006,2009,2009,905,1009,987,1010,85,115,113,117,21,55,47,49,363.9,27639,28170,2775337,7242203,9150094,14232,46052,58463
Portugal,166,85,1460,1419,2004,2005,2003,2003,839,908,909,887,72,113,77,83,23,45,40,55,360.0,27695,28227,2243891,7072615,8703329,13517,46102,57531
Germany,116,81,757,1090,2002,2004,2008,2009,921,1098,1105,1165,92,138,190,205,32,90,81,89,175.1,13213,13467,985443,2596861,3450764,8495,28848,37558
Denmark,105,82,1856,1728,2007,2008,2004,2007,1008,1293,977,1064,99,254,102,126,15,148,44,48,281.5,21276,21684,1928809,5531160,6821903,18370,60063,73023
Sweden,79,71,1112,1282,2006,2006,2006,2007,1071,1208,1167,1210,106,122,132,156,11,29,30,32,173.8,13097,13348,1245405,3736360,4999537,15765,57651,75179
Russian Federation,48,46,1754,3001,2008,2008,2011,2011,1941,1938,1909,1909,194,197,188,186,86,116,89,88,217.4,16517,16834,1331774,3850850,4902421,27745,110791,140871
United States of America,37,37,6113,11025,2010,2010,2011,2011,3309,3925,3989,4018,432,438,506,513,64,68,63,62,469.1,36079,36772,3239815,8304928,9771066,87563,326080,400078
Canada,23,22,2256,2548,2005,2005,2007,2010,2755,2600,2504,2653,241,258,249,312,49,126,88,121,308.5,23682,24137,1025371,4238087,5173149,44581,211511,254290
Isle of Man,15,8,14,5,1986,1988,1996,1986,209,196,110,184,13,13,11,14,13,21,17,34,5.9,453,462,15225,64385,89246,1015,4239,5658
Morocco,14,13,389,616,2008,2008,2009,2009,1266,1325,1320,1314,128,248,151,149,40,51,64,70,48.3,3720,3791,329898,865261,1048904,23564,83458,100502
Estonia,13,11,302,486,2008,2008,2010,2010,1683,1764,1795,1797,175,186,182,181,53,240,55,56,40.2,3043,3101,244231,862678,1131383,18787,88916,112492
Finland,13,11,138,207,2007,2007,2009,2009,1776,1735,1713,1714,161,162,157,157,46,61,48,48,35.7,2695,2746,286617,813097,1117338,22047,85368,107932
