dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Oil tanker,7,1,1996,1996,1996,1996,272155812,442508577,1054,1054,1613,1613,122,9420
Service - tug,3,1,1975,1975,1975,1975,86227,105277,90,90,84,84,0,24
