port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Castries - Cul De Sac,6,6,2006,2006,2005,2005,19806754,34989849,105,120,106,106,10,803
Vieux Fort - Cul De Sac,8,5,2006,2006,2005,2005,3322691,5045057,67,84,82,82,6,448
Castries - Vieux Fort,3,3,1983,1983,1974,1982,5083892,1636393,54,384,463,160,55,4101
Castries - Castries,2,1,2011,2011,2011,2011,83406,7190,60,60,60,60,0,10
