,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,586,Pakistan,174,Comoros,25," Salt (sodium chloride) including solution, salt water",6126075.173,78196.734,"Pakistan -  Salt (sodium chloride) including solution, salt water"
1,586,Pakistan,174,Comoros,10, Durum wheat,22322260.518,47698.445,Pakistan -  Durum wheat
2,704,Viet Nam,174,Comoros,25," Salt (sodium chloride) including solution, salt water",3435900.813,43299.67,"Viet Nam -  Salt (sodium chloride) including solution, salt water"
3,458,Malaysia,174,Comoros,25," Salt (sodium chloride) including solution, salt water",3183555.039,40820.0,"Malaysia -  Salt (sodium chloride) including solution, salt water"
4,784,United Arab Emirates,174,Comoros,22, Mineral and aerated waters not sweetened or flavoured,2721471.747,5656.817,United Arab Emirates -  Mineral and aerated waters not sweetened or flavoured
5,710,South Africa,174,Comoros,17," Raw sugar, cane",2755899.628,5585.176,"South Africa -  Raw sugar, cane"
6,834,"Tanzania, United Republic of",174,Comoros,25," Salt (sodium chloride) including solution, salt water",354439.115,5574.035,"Tanzania, United Republic of -  Salt (sodium chloride) including solution, salt water"
7,250,France,174,Comoros,87, Pedestrian controlled tractors,9749984.582,5414.874337,France -  Pedestrian controlled tractors
8,250,France,174,Comoros,11, Wheat or meslin flour,2137558.516,4628.770472,France -  Wheat or meslin flour
9,792,Türkiye,174,Comoros,72," Pig iron, non-alloy, <0.5% phosphorus",3038146.424,4557.766,"Türkiye -  Pig iron, non-alloy, <0.5% phosphorus"
10,392,Japan,174,Comoros,10, Durum wheat,2611237.417,4339.77,Japan -  Durum wheat
11,792,Türkiye,174,Comoros,11, Wheat or meslin flour,1641261.715,4225.387,Türkiye -  Wheat or meslin flour
12,784,United Arab Emirates,174,Comoros,72," Pig iron, non-alloy, <0.5% phosphorus",2757049.597,3878.292,"United Arab Emirates -  Pig iron, non-alloy, <0.5% phosphorus"
13,724,Spain,174,Comoros,02," Bovine carcasses and half carcasses, fresh or chilled",3743686.165,3312.589,"Spain -  Bovine carcasses and half carcasses, fresh or chilled"
14,156,China,174,Comoros,25," Salt (sodium chloride) including solution, salt water",211888.398,2716.755,"China -  Salt (sodium chloride) including solution, salt water"
15,764,Thailand,174,Comoros,17," Raw sugar, cane",1223240.005,2672.59,"Thailand -  Raw sugar, cane"
16,250,France,174,Comoros,02," Bovine carcasses and half carcasses, fresh or chilled",2486942.093,2171.011,"France -  Bovine carcasses and half carcasses, fresh or chilled"
17,360,Indonesia,174,Comoros,15," Lard, other pig fat and poultry fat, rendered",1726128.456,2060.292,"Indonesia -  Lard, other pig fat and poultry fat, rendered"
18,480,Mauritius,174,Comoros,11, Wheat or meslin flour,1009640.529,2041.108176,Mauritius -  Wheat or meslin flour
19,784,United Arab Emirates,174,Comoros,87, Pedestrian controlled tractors,26980698.188,1960.5014939999999,United Arab Emirates -  Pedestrian controlled tractors
20,450,Madagascar,174,Comoros,07," Potatoes seed, fresh or chilled",466362.285,1902.057,"Madagascar -  Potatoes seed, fresh or chilled"
21,450,Madagascar,174,Comoros,25," Salt (sodium chloride) including solution, salt water",215542.672,1887.951,"Madagascar -  Salt (sodium chloride) including solution, salt water"
22,356,India,174,Comoros,02," Bovine carcasses and half carcasses, fresh or chilled",2373495.249,1798.704,"India -  Bovine carcasses and half carcasses, fresh or chilled"
23,156,China,174,Comoros,94," Seats, aircraft",2155907.413,1784.254,"China -  Seats, aircraft"
24,480,Mauritius,174,Comoros,23," Flour or meal, pellet of meat or offal for animal fee",825354.643,1738.62,"Mauritius -  Flour or meal, pellet of meat or offal for animal fee"
25,156,China,174,Comoros,44, Fuel wood,1009584.873,1668.897,China -  Fuel wood
26,156,China,174,Comoros,72," Pig iron, non-alloy, <0.5% phosphorus",1077381.221,1629.189,"China -  Pig iron, non-alloy, <0.5% phosphorus"
27,784,United Arab Emirates,174,Comoros,20," Cucumbers,gherkins, prepared or preserved by vinegar",870864.641,1608.437,"United Arab Emirates -  Cucumbers,gherkins, prepared or preserved by vinegar"
28,710,South Africa,174,Comoros,22, Mineral and aerated waters not sweetened or flavoured,964176.324,1450.441,South Africa -  Mineral and aerated waters not sweetened or flavoured
29,250,France,174,Comoros,72," Pig iron, non-alloy, <0.5% phosphorus",996796.995,1418.4558,"France -  Pig iron, non-alloy, <0.5% phosphorus"
30,784,United Arab Emirates,174,Comoros,94," Seats, aircraft",1549160.805,1394.610067,"United Arab Emirates -  Seats, aircraft"
31,250,France,174,Comoros,25," Salt (sodium chloride) including solution, salt water",107207.993,1390.012,"France -  Salt (sodium chloride) including solution, salt water"
32,784,United Arab Emirates,174,Comoros,44, Fuel wood,743222.619,1290.946,United Arab Emirates -  Fuel wood
33,458,Malaysia,174,Comoros,04, Milk not concentrated nor sweetened < 1% fat,1105474.226,1276.719,Malaysia -  Milk not concentrated nor sweetened < 1% fat
34,784,United Arab Emirates,174,Comoros,39, Polyethylene - specific gravity <0.94 in primary form,1036761.32,1264.2823,United Arab Emirates -  Polyethylene - specific gravity <0.94 in primary form
35,380,Italy,174,Comoros,02," Bovine carcasses and half carcasses, fresh or chilled",1450553.389,1247.49484,"Italy -  Bovine carcasses and half carcasses, fresh or chilled"
36,784,United Arab Emirates,174,Comoros,27," Anthracite, not agglomerated",1046883.628,1219.063,"United Arab Emirates -  Anthracite, not agglomerated"
37,250,France,174,Comoros,22, Mineral and aerated waters not sweetened or flavoured,447055.138,1171.1803430000002,France -  Mineral and aerated waters not sweetened or flavoured
38,032,Argentina,174,Comoros,02," Bovine carcasses and half carcasses, fresh or chilled",1490463.822,1170.443,"Argentina -  Bovine carcasses and half carcasses, fresh or chilled"
39,156,China,174,Comoros,69," Bricks, blocks and ceramic goods of siliceous earths",602354.278,1152.634888,"China -  Bricks, blocks and ceramic goods of siliceous earths"
40,450,Madagascar,174,Comoros,27," Anthracite, not agglomerated",275022.516,1149.126661,"Madagascar -  Anthracite, not agglomerated"
41,356,India,174,Comoros,25," Salt (sodium chloride) including solution, salt water",122323.78,1106.602639,"India -  Salt (sodium chloride) including solution, salt water"
42,450,Madagascar,174,Comoros,44, Fuel wood,204724.709,1095.133,Madagascar -  Fuel wood
43,784,United Arab Emirates,174,Comoros,32, Quebracho tanning extract,503275.732,1001.774,United Arab Emirates -  Quebracho tanning extract
44,591,Panama,174,Comoros,25," Salt (sodium chloride) including solution, salt water",59831.951,1000.0,"Panama -  Salt (sodium chloride) including solution, salt water"
45,784,United Arab Emirates,174,Comoros,85, Electric motors of an output < 37.5 watts,1420766.584,969.799762,United Arab Emirates -  Electric motors of an output < 37.5 watts
46,784,United Arab Emirates,174,Comoros,25," Salt (sodium chloride) including solution, salt water",113400.346,968.338,"United Arab Emirates -  Salt (sodium chloride) including solution, salt water"
47,156,China,174,Comoros,20," Cucumbers,gherkins, prepared or preserved by vinegar",750902.726,939.796,"China -  Cucumbers,gherkins, prepared or preserved by vinegar"
48,156,China,174,Comoros,39, Polyethylene - specific gravity <0.94 in primary form,704435.969,939.223822,China -  Polyethylene - specific gravity <0.94 in primary form
49,784,United Arab Emirates,174,Comoros,84, Nuclear reactors,1019500.638,888.520171,United Arab Emirates -  Nuclear reactors
50,784,United Arab Emirates,174,Comoros,19," Infant foods of cereals, flour, starch or milk, retai",681214.942,887.721,"United Arab Emirates -  Infant foods of cereals, flour, starch or milk, retai"
51,156,China,174,Comoros,96," Worked ivory, articles of ivory",1132384.685,864.64,"China -  Worked ivory, articles of ivory"
