Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Iceland,79,55,1260,378,1993,1993,1994,1996,1100,1553,1062,1123,88,209,132,153,11,89,31,47,348.9,26856,27372,1334360,4609791,5645673,16891,55896,65370
Denmark,39,10,905,710,2002,1998,2004,2004,2186,2376,2254,2338,163,343,227,233,25,65,32,38,273.5,20915,21316,1359391,3564110,4288183,34856,103406,122419
Canada,29,18,357,98,1992,1991,1995,1994,1414,2022,1528,1768,158,301,321,357,9,22,14,17,157.6,11944,12173,393971,1361497,1886739,13585,46575,61268
Indonesia,8,1,27,12,1992,1992,1992,1992,143,143,518,518,16,16,272,272,83,83,103,103,7.7,576,587,84603,173586,187049,10575,23532,26571
Faroe Islands,7,7,17,7,1979,1979,1986,1982,1547,2049,1698,1752,169,602,564,768,36,35,30,32,17.5,1311,1336,49470,108909,123214,7067,16541,19520
Sweden,5,2,316,482,2006,2006,2006,2006,2401,2322,2377,2377,198,189,197,197,79,64,64,64,59.1,4550,4637,430229,1033144,1165475,86046,261840,306209
Norway,3,3,12,5,2002,2002,2005,2006,2078,2068,2165,2206,308,372,319,303,30,27,34,36,6.4,477,486,35634,78625,89083,11878,27847,32906
Singapore,2,1,2,1,1992,1992,1992,1992,171,171,171,171,20,20,20,20,16,16,18,18,0.3,23,23,6984,14330,15441,3492,7770,8774
Poland,1,1,4,4,1980,1980,1980,1980,2394,2394,2394,2394,573,573,573,573,3,3,3,3,1.3,97,99,90580,214193,286793,90580,233893,315795
Spain,1,1,94,141,2004,2004,2004,2004,3698,3698,3698,3698,292,292,292,292,78,78,78,78,20.3,1576,1607,27228,199402,229907,27228,235131,289046
United Kingdom of Great Britain and Northern Ireland,1,1,32,20,2008,2008,2008,2008,1862,1862,1862,1862,169,169,169,169,144,144,144,144,6.1,468,477,7374,26926,39757,7374,44123,60254
United States of America,1,1,46,34,2010,2010,2010,2010,3610,3610,3610,3610,289,289,289,289,115,115,115,115,8.2,632,644,58849,172625,238062,58849,235762,297269
Bangladesh,1,1,2052,617,1988,1988,1988,1988,48352,48352,48352,48352,3337,3337,3337,3337,13,13,13,13,132.3,10252,10448,624906,2755167,3190764,624906,2375269,2556310
Panama,1,1,0,0,2007,2007,2007,2007,42,42,42,42,15,15,15,15,10,10,10,10,0.4,27,28,257,636,780,257,549,500
Guinea,1,1,0,0,2015,2015,2015,2015,1597,1597,1597,1597,1015,1015,1015,1015,145,145,145,145,1.4,109,111,11477,27139,36337,11477,29634,40012
