int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
St Johns,900,211,2001,2002,2006,2008,11883950431,4221156581,145,555,337,521,2712,209237
Parham,40,8,1999,1989,2003,2002,26346409,40003176,133,177,183,184,10,736
Antigua,44,11,1993,1995,1994,2000,31735132,14177996,96,259,134,366,24,1786
Barbuda,5,2,1995,1996,2002,2003,36891275,51069352,87,1033,605,1672,10,741
