int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
St Johns,901,211,2001,2002,2007,2007,12344810425,4031801774,204,535,350,498,2794,215503
Parham,41,9,2000,1990,2008,2008,127238315,194373626,905,641,836,845,32,2466
Barbuda,4,2,1992,1996,1990,1994,7165014,1207176,154,94,136,68,3,224
Antigua,43,10,1993,1993,1995,2000,41836829,15362517,96,361,177,399,28,2132
