Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Comoros,166,17,57,80,2004,2004,2006,2006,89,206,244,250,12,101,213,216,27,67,139,241,47.6,3593,3662,479991,1052325,1346273,2892,7536,9786
Mauritius,25,8,287,376,2005,2003,2003,2003,958,992,982,983,84,108,118,119,46,62,58,57,82.3,6302,6423,400731,1429164,1672195,16029,63463,77304
United Arab Emirates,21,10,1744,2247,2002,2005,2004,2004,2776,3397,3158,3298,198,284,311,341,63,65,60,57,298.7,23141,23586,1570082,5521481,6016908,74766,272529,318925
Madagascar,20,8,52,71,2008,2006,2007,2007,304,394,347,350,28,45,50,51,54,50,64,66,19.5,1495,1524,100391,304581,385666,5020,18897,23448
Seychelles,19,6,449,581,2006,2002,2006,2012,853,854,904,916,100,86,115,125,15,24,23,27,78.2,6058,6174,190664,1214225,1526187,10035,68883,85103
"Tanzania, United Republic of",12,9,105,113,2006,2003,2002,2005,556,612,568,567,49,52,49,49,30,48,44,49,23.4,1801,1836,103673,401197,462745,8639,36639,44320
Réunion,12,5,71,100,2008,2008,2008,2008,919,910,911,912,78,77,88,89,82,57,76,76,29.2,2238,2281,158267,454343,555617,13189,43923,52880
Mozambique,8,7,97,105,2005,2006,2004,2003,555,722,509,549,44,309,56,55,67,58,64,72,23.6,1822,1857,102490,376814,426369,12811,47617,56795
Somalia,8,3,189,223,2000,1999,2000,2000,911,918,917,917,71,79,75,75,51,47,56,56,36.7,2846,2901,187294,674765,732518,23412,84558,98706
South Africa,2,2,27,36,2005,2005,2006,2006,1707,1707,1705,1704,176,176,174,174,48,48,55,56,5.8,447,455,18121,59180,77392,9061,51857,69534
Maldives,1,1,52,91,2011,2011,2011,2011,6040,6040,6040,6040,559,559,559,559,44,44,44,44,12.1,933,951,37269,103462,160800,37269,175582,227567
Togo,1,1,787,1545,2011,2011,2011,2011,4780,4780,4780,4780,422,422,422,422,0,0,0,0,41.7,3228,3290,367344,619145,644565,367344,996802,1248625
Oman,1,1,44,54,1999,1999,1999,1999,1834,1834,1834,1834,130,130,130,130,69,69,69,69,6.9,530,540,49829,193298,220566,49829,208644,254592
Djibouti,1,1,73,37,2013,2013,2013,2013,3069,3069,3069,3069,263,263,263,263,17,17,17,17,9.6,740,755,39700,73154,85293,39700,93309,99049
Singapore,1,1,80,123,2009,2009,2009,2009,3875,3875,3875,3875,343,343,343,343,97,97,97,97,9.2,713,727,50512,140224,217936,50512,237970,308427
