Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ucluelet,9,9,1256,1895,2000,2000,2011,2012,1059,2465,3111,3387,110,228,437,446,8,17,5,4,84.4,6517,6642,757873,1927093,2156604,84208,246304,288299
Niagara,9,9,63,93,1995,1995,1986,1987,256,412,524,531,29,44,69,69,8,6,8,8,8.9,665,678,43960,123622,186508,4884,22400,29129
Sayward,8,7,7,6,1988,1984,2005,2006,446,2088,2400,2687,74,343,1499,1542,0,1,0,0,15.9,1194,1217,139381,324657,432345,17423,44401,59771
Oshawa,8,8,22,33,1990,1990,2000,2000,184,244,239,240,18,24,18,18,44,98,73,70,4.5,339,346,20270,51112,72564,2534,9605,12198
Canso,8,6,906,1646,2002,2005,2004,2004,2303,2230,2079,2058,174,183,189,187,22,34,40,40,63.7,4869,4963,494448,1110863,1276585,61806,203141,244961
Port Dover,7,5,37,53,1975,1974,1977,1977,183,308,307,306,20,33,51,51,16,14,15,15,4.4,327,333,23986,63052,94597,3427,14773,18949
Riviere Du Loup,7,7,387,592,2005,2005,2010,2010,3114,3233,3651,3695,411,805,417,414,45,374,47,45,51.0,3787,3859,303529,705398,895612,43361,149616,180365
St Zotique,7,7,166,260,2012,2012,2012,2013,153,1748,3158,3503,19,156,366,372,13,19,19,17,24.3,1852,1888,105034,322608,490322,15005,76796,101711
Contrecour,6,5,838,975,1997,1997,1995,1995,3630,3695,3750,3741,269,270,249,253,66,65,72,71,78.0,5963,6077,731934,2113232,2454648,121989,403150,479624
Summerside,6,6,197,291,2007,2007,2008,2008,2949,3194,3192,3179,270,277,282,282,162,131,121,121,47.7,3634,3703,111467,391465,581829,18578,107392,145686
Saint-Pascal,6,5,219,314,2007,2008,2007,2007,1529,1851,1414,1355,134,159,210,222,54,38,43,37,33.5,2540,2589,230162,548790,674773,38360,124782,149379
Kingston,6,3,26,42,1996,1994,2002,2002,64,421,1063,1125,19,42,101,101,16,15,1,1,3.2,239,244,19064,37748,46742,3177,10106,11747
Clarkson,6,5,41,58,1986,1987,1981,1982,241,297,365,363,32,44,84,83,29,36,28,28,7.1,533,543,29283,81822,118663,4880,20865,26520
Ile Aux Coudres,6,5,249,319,2002,2001,2004,2004,1704,1876,2243,2350,164,238,167,170,38,96,24,19,41.8,3171,3232,221542,610051,707564,36924,119330,139886
Parry Sound,6,2,18,27,1955,1980,1955,1953,272,210,250,255,30,23,33,34,4,36,14,13,2.7,204,207,10864,30159,46873,1811,8530,11056
Port Hardy,6,6,66,46,1986,1986,2005,2009,873,1162,461,552,110,128,59,64,4,8,10,22,19.7,1488,1516,63873,170331,179163,10645,30125,32501
Twillingate Harbor,6,5,496,845,2007,2007,2007,2007,2795,2518,2649,2654,224,216,262,262,255,292,272,274,73.5,5603,5711,517764,1362876,1618981,86294,292187,353535
Aguathuna,5,5,485,719,2011,2011,2010,2011,2004,1998,2138,2074,140,157,158,162,34,27,22,24,46.2,3535,3603,232505,647273,756491,46501,180905,215994
Pelee I North Wharf,5,5,5,8,1975,1975,1977,1977,50,66,55,55,9,12,12,11,11,13,13,12,1.0,72,74,4347,10701,13587,869,2974,3711
Squamish,5,5,491,763,2015,2015,2015,2015,4819,4211,3846,3963,435,348,396,399,97,122,149,150,49.7,3817,3891,315322,856129,1181553,63064,278787,357839
Cardinal,5,5,206,344,2008,2008,2014,2014,166,2161,2376,2401,16,196,707,704,0,5,3,3,22.4,1714,1747,132709,401910,601223,26542,130620,168347
Lantzville,4,3,0,0,1983,1980,1993,1992,128,138,141,149,27,30,28,30,4,8,7,10,0.8,60,61,3241,6201,7736,810,1752,2289
Iqaluit,4,3,55,10,1995,1998,2000,1995,938,954,885,1034,100,89,89,126,27,23,21,23,12.4,954,972,52983,174452,210360,13246,41833,48324
Cobourg,4,1,0,0,1968,1968,1968,1968,69,69,66,66,10,10,10,10,2,2,4,4,0.3,20,20,329,676,728,82,183,207
Port De St Pierre,4,4,114,62,2002,2002,2003,2001,6649,7802,4421,2662,330,709,512,374,360,519,401,146,35.2,2654,2705,138832,320624,376998,34708,94714,114658
Thetis Island,4,4,369,669,1999,1999,2013,2013,2565,2515,3772,3888,246,278,490,491,322,319,547,551,28.8,2210,2253,203648,491052,592788,50912,194785,234124
Lauzon,4,4,217,334,2006,2006,2006,2006,3491,3317,2925,2834,304,296,321,318,22,516,122,66,36.3,2749,2802,343321,861311,1196067,85830,280639,370054
Glace Bay,4,4,300,514,2009,2009,2010,2010,2820,2845,2910,2922,249,249,256,258,1,2,3,3,32.7,2515,2563,178211,551079,650868,44553,187086,223844
Bedford,4,4,320,490,2008,2008,2008,2009,2838,2886,2889,2871,246,253,250,251,40,48,46,47,51.7,3969,4045,168544,876972,987814,42136,243245,293646
Charlottetown,4,3,165,264,2008,2009,2009,2009,1891,2374,1905,1904,172,219,240,240,50,56,60,60,21.4,1627,1658,93947,318582,457804,23487,123116,157736
Gold River,3,3,16,28,1990,1990,2016,2017,500,869,506,503,51,86,15,13,153,1203,221,187,7.4,560,571,16088,33000,40864,5363,16193,19143
Lunenburg,3,2,3,1,2015,2016,2015,2017,230,162,173,107,20,30,24,36,10,6,9,3,1.3,100,102,3041,10671,19660,1014,4076,6772
Forest,3,1,5,8,1981,1981,1981,1981,88,88,86,86,11,11,11,11,7,7,7,7,0.5,40,40,3424,9507,14775,1141,5378,6970
Killarney,3,2,0,0,1988,1994,1980,1977,135,131,135,136,14,15,18,19,16,24,12,9,0.7,51,52,4150,9800,13100,1383,3567,4809
Lowbanks,3,3,6,8,2008,2008,2009,2009,214,278,319,334,18,16,19,19,6,9,17,18,1.9,140,143,9599,24084,30192,3200,10807,13646
Owen Sound,3,1,0,0,1968,1968,1968,1968,251,251,255,255,33,33,33,33,9,9,10,10,0.9,71,72,3231,7641,10230,1077,2781,3755
Harbor Grace,3,3,309,440,2012,2012,2014,2016,2449,7909,2681,2353,217,519,435,288,52,1046,728,290,30.1,2266,2310,418200,890175,1008647,139400,348749,415438
Stephenville,3,3,192,319,1993,1993,2010,2010,3731,7406,3346,3359,282,339,473,484,98,678,102,89,32.6,2471,2519,193109,402041,510666,64370,195024,235058
Tahsis,3,3,94,157,1991,1991,2016,2016,233,1563,3985,4224,54,144,353,354,23,110,305,306,10.2,785,800,70808,140270,173715,23603,75072,87278
Campbell River,2,2,0,0,1980,1980,1984,1978,214,214,208,215,28,28,28,28,14,14,19,12,1.0,76,78,1611,2683,3200,806,1561,2011
Fraser Mills,2,1,0,0,1969,1969,1969,1969,358,358,358,358,31,31,29,29,43,43,50,50,0.8,58,59,1956,4625,6193,978,2525,3410
Denman Island,2,2,4,2,1982,1982,1986,1986,533,533,936,915,192,192,184,184,18,18,0,0,1.8,137,140,10780,22129,23855,5390,11998,13552
Bowen Island,2,2,308,495,2013,2013,2013,2013,5530,5530,5498,5473,606,606,591,572,824,824,765,692,33.7,2596,2646,213514,487144,674809,106757,402337,493247
Oka Sur Le Lac,2,2,0,0,1982,1982,1988,1989,95,95,98,100,12,12,12,12,6,6,5,4,0.2,19,19,2402,3027,3085,1201,1874,2282
Oakville,2,2,2,2,1988,1988,2017,2017,92,92,156,157,11,11,16,16,14,14,28,28,0.9,60,61,2954,8342,9921,1477,4599,5417
Nain,2,2,22,11,2000,2000,1989,2010,744,744,397,131,106,106,153,62,4,4,4,3,10.6,812,828,8065,57825,76176,4032,25897,30915
Cape Ray,2,2,255,413,2004,2004,2002,2002,7032,7032,7000,7592,616,616,852,885,14,14,5,4,35.6,2745,2798,203253,631717,883790,101626,462756,590053
L'Anse-Au-Loup,2,2,82,120,2002,2002,2006,2008,1539,1539,1770,2167,129,129,168,186,4,4,5,5,9.4,726,740,56224,131271,165269,28112,95640,111486
Port Stanley,2,2,0,0,1990,1990,1988,1984,184,184,183,214,18,18,18,20,16,16,20,26,0.5,39,40,4227,9939,13212,2114,5425,7281
Minesville,2,2,62,95,1998,1998,2008,2009,1416,1416,1855,2455,136,136,227,236,12,12,1,0,7.5,577,588,19636,141618,170803,9818,82922,104584
Saint-Anthony,2,2,111,11,2006,2006,2009,2009,1071,1071,1016,1014,76,76,87,87,9,9,9,9,23.7,1813,1848,44599,247034,296454,22299,105513,114095
North Head,2,2,1,0,2006,2006,2013,2011,83,83,114,94,30,30,41,38,4,4,1,2,1.0,75,76,1274,3118,5470,637,1723,2829
Les Mechins,2,2,135,185,2005,2005,2005,2004,3509,3509,3464,3382,291,291,293,285,56,56,59,48,16.9,1291,1316,73440,229966,348957,36720,191955,254988
Herschel Island,2,2,96,125,2006,2006,2009,2012,2119,2119,2146,2180,366,366,426,492,54,54,59,64,26.7,2067,2106,127836,374232,414986,63918,210290,246630
Havre St Pierre,2,2,164,292,2016,2016,2016,2016,2476,2476,2531,2545,222,222,235,238,28,28,33,34,11.8,905,922,79863,198574,234115,39932,156653,187893
Coal Harbor,1,1,108,173,2015,2015,2015,2015,5027,5027,5027,5027,428,428,428,428,62,62,62,62,8.4,651,663,71111,197410,306815,71111,335020,434209
Goose Bay,1,1,42,61,2013,2013,2013,2013,2837,2837,2837,2837,471,471,471,471,57,57,57,57,9.9,759,774,22875,83524,123324,22875,136867,186905
Gore Bay,1,1,0,0,2013,2013,2013,2013,240,240,240,240,6,6,6,6,18,18,18,18,0.2,13,14,77,158,170,77,172,194
Alberton,1,1,402,121,1988,1988,1988,1988,9468,9468,9468,9468,640,640,640,640,16,16,16,16,25.9,1972,2009,122370,539519,624818,122370,465127,500579
"Bayside, Charlotte",1,1,66,66,1992,1992,1992,1992,8523,8523,8523,8523,598,598,598,598,22,22,22,22,22.8,1746,1780,195341,426830,480784,195341,416270,449446
Cambridge Bay,1,1,1,0,1992,1992,1992,1992,2946,2946,2946,2946,388,388,388,388,19,19,19,19,2.0,149,152,2828,6274,7133,2828,6656,7891
Souris Harbour,1,1,49,72,2001,2001,2001,2001,2688,2688,2688,2688,290,290,290,290,4,4,4,4,5.3,410,418,29472,81817,127160,29472,138850,179960
Caraquet,1,1,127,228,1991,1991,1991,1991,2939,2939,2939,2939,268,268,268,268,63,63,63,63,9.5,733,747,46425,136270,155672,46425,212139,259262
Churchill,1,1,69,114,2002,2002,2002,2002,3245,3245,3245,3245,290,290,290,290,231,231,231,231,6.7,515,525,50828,100598,124774,50828,162266,188664
Port Aux Basques,1,1,98,171,2016,2016,2016,2016,3108,3108,3108,3108,276,276,276,276,3,3,3,3,7.7,591,603,76511,151428,187820,76511,244254,283991
Stoney Island,1,1,1,0,2006,2006,2006,2006,395,395,395,395,50,50,50,50,0,0,0,0,0.8,60,61,1567,3476,3952,1567,3688,4372
Hopedale,1,1,8,1,2007,2007,2007,2007,651,651,651,651,54,54,54,54,21,21,21,21,2.3,175,179,3977,9836,12069,3977,8490,7733
Coppermine,1,1,14,6,1986,1986,1986,1986,3606,3606,3606,3606,732,732,732,732,42,42,42,42,6.2,474,483,39889,81843,88191,39889,88760,100222
Oliver,1,1,0,0,1977,1977,1977,1977,615,615,615,615,102,102,102,102,1989,1989,1989,1989,4.1,304,310,855,1897,2156,855,2012,2386
Hebron,1,1,24,11,1959,1959,1959,1959,11810,11810,11810,11810,3000,3000,3000,3000,93,93,93,93,12.4,930,948,79116,162329,174919,79116,176047,198782
