Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Prince Rupert,439,119,7883,8395,2003,2004,2008,2009,289,665,530,616,23,146,79,90,8,73,61,71,915.8,68762,70082,4296549,11337338,13506506,9787,31747,37044
Halifax,417,143,4727,3984,1997,2001,1999,2000,488,809,464,560,40,203,138,143,23,93,35,53,1238.2,92946,94730,5147333,16800060,18728607,12344,39700,48031
St Johns,361,92,4573,4071,1996,1996,2002,2004,650,1376,863,884,60,337,253,212,30,125,63,57,1251.6,94109,95916,6585494,16607393,20070738,18242,51961,62905
Montreal Est,355,133,2457,4054,2006,2005,2006,2006,138,494,309,308,23,73,78,73,17,41,48,48,586.8,43915,44758,2462830,6314065,7707022,6938,22812,27926
Sainte-Catherine,353,128,1404,2150,1999,2001,1999,1999,146,239,229,231,17,38,66,66,18,34,34,35,270.1,20271,20661,1105130,2687461,3628040,3131,11650,14330
Etang-Du-Nord,345,33,1201,1274,1981,1994,1985,1986,209,802,313,513,7,203,52,65,5,109,62,76,374.2,27969,28506,1212959,2856346,3465640,3516,9798,10830
Cardinal,333,158,948,1459,2001,2003,2002,2002,190,167,166,167,19,24,28,28,6,29,30,30,174.9,13090,13341,765302,1942548,2635125,2298,8720,10799
Powell River,329,28,22,9,1973,1978,1995,1979,105,276,287,227,19,43,62,58,9,119,377,129,70.8,5291,5393,196457,458559,608021,597,1514,2018
Hamilton,319,160,1156,1785,1997,2002,2003,2003,248,237,256,256,28,60,57,57,2,16,20,20,236.5,17737,18077,998316,2579866,3472864,3130,11755,14581
Victoria,295,193,1070,972,2003,2005,2006,2007,90,156,87,83,9,35,25,19,26,50,45,54,371.5,27894,28430,810106,2342410,2719826,2746,8851,10397
Port Hardy,245,33,532,93,1995,1986,2006,2001,275,1486,307,334,22,348,98,398,11,156,39,104,230.6,17314,17647,574552,1390251,1668061,2345,5400,5684
Three Rivers,239,150,819,1278,1999,2004,2007,2008,100,256,193,198,15,71,80,79,24,79,80,82,276.1,20750,21148,776206,1978562,2584254,3248,11315,14250
Souris Harbour,223,18,331,105,1980,1991,1982,1996,84,310,160,276,6,48,120,151,12,30,24,28,193.5,14528,14807,325668,807819,979211,1460,3452,3493
Sault Ste Marie,219,78,1037,1575,1998,1998,1999,1999,241,272,272,273,22,34,35,35,30,57,40,41,183.9,13818,14083,755326,1852260,2560835,3449,13149,16274
Longue Pointe,209,115,2581,3237,2004,2004,2006,2006,335,471,689,680,53,67,138,137,9,22,18,20,489.9,36807,37514,2365768,7771179,9010635,11319,41584,49810
Port Mellon,208,44,204,259,1979,1990,1995,1997,200,311,185,168,36,57,113,96,12,65,120,93,111.6,8376,8537,527741,1661844,1889768,2537,7925,10788
Port Cartier,204,51,1734,2690,2002,1999,2003,2003,407,376,408,409,41,56,52,52,9,27,35,35,241.5,18144,18493,1290891,2922080,3838291,6328,22152,26785
Sarnia,201,60,745,1224,1999,1997,1996,1994,258,274,259,259,25,33,33,32,15,14,27,24,213.9,16016,16323,902372,2355236,2852770,4489,14902,17969
Toronto,201,47,368,517,1989,1994,2000,2001,144,384,238,239,21,94,98,95,10,24,14,11,98.7,7411,7553,414701,1042822,1465052,2063,7338,9453
West Vancouver,188,32,115,147,1979,1992,2004,2009,109,183,173,217,23,76,115,148,8,61,128,175,61.0,4580,4668,252594,622522,822031,1344,3850,5060
Crofton,184,30,243,357,1977,1990,2000,2000,94,270,269,275,15,45,66,67,8,58,82,82,62.7,4711,4801,202837,626971,896148,1102,5112,6907
Sydney,184,58,2156,865,1997,1997,2000,2000,257,324,301,280,19,29,28,38,9,44,14,31,493.4,37047,37758,1160827,4989087,5911059,6309,25901,29002
Port Alfred,184,110,2477,2632,2003,2005,2002,2002,277,401,442,523,30,67,159,208,30,52,78,108,498.6,37562,38284,1307348,4499663,5643413,7105,30575,36713
Queen Charlotte,182,16,228,33,2001,1986,2006,2003,102,398,119,124,9,87,19,25,4,31,17,20,79.9,6002,6118,235643,563643,693290,1295,2833,2856
Sept-Iles,178,69,757,1039,2006,2002,2007,2007,164,417,352,449,19,86,93,111,9,120,58,62,204.5,15274,15567,648621,1704333,2089959,3644,11886,14118
Nanticoke,178,42,355,514,1997,1993,1995,1995,107,159,183,184,20,25,41,41,8,58,53,55,130.2,9778,9965,478353,1226429,1514376,2687,8657,10476
Saint John,175,65,2718,2001,2003,2003,2005,2004,353,719,483,553,36,116,178,96,18,31,32,28,720.2,54071,55109,1733281,6871797,8417733,9904,41490,50338
Sainte Victoir,173,97,689,1087,2005,2005,2009,2009,109,206,262,267,23,46,80,81,10,34,35,35,170.9,12563,12805,772747,1902559,2274114,4467,14445,17677
Rimouski,173,78,559,816,2006,2005,2008,2008,144,283,227,227,15,47,105,99,25,74,61,66,166.7,12510,12750,494907,1411167,1745625,2861,10345,12554
Vancouver Anch,168,146,860,1534,2004,2007,2010,2010,81,192,166,166,104,155,189,175,36,74,101,103,271.8,20426,20818,521471,1512890,1651890,3104,10521,12922
Pointe-Claire,166,83,519,804,1998,2001,1998,1998,103,179,174,174,14,21,32,32,2,15,20,21,76.4,5718,5828,441449,1042452,1366208,2659,9397,11504
Argentia,162,49,3733,5423,2004,2001,2012,2013,475,1084,1123,1246,43,118,227,246,13,194,276,286,604.3,45372,46243,3344627,7358658,8627889,20646,54136,62829
Dalhousie,161,102,585,901,2002,2003,2006,2006,228,242,256,257,25,36,40,40,2,16,18,18,113.0,8390,8551,564679,1398634,1818225,3507,12344,15152
Oshawa,157,53,150,222,1988,1996,2001,2002,68,126,107,104,10,39,52,52,4,29,44,43,58.3,4374,4458,180310,453240,632294,1148,4003,5168
Sorel,157,80,469,757,1991,2001,2001,2001,116,299,219,222,25,172,116,105,7,46,57,59,115.3,8658,8824,388764,975014,1312337,2476,9220,11640
Roberts Bank,157,49,4361,3260,2002,1996,2004,2010,160,2651,2417,1324,37,370,1471,717,12,189,334,267,1040.6,77339,78824,3199926,7715118,9314378,20382,46896,46492
Clarkson,153,28,242,368,1982,1995,1988,1988,86,293,142,140,9,59,43,42,9,9,10,10,79.3,5954,6068,288783,798861,1044719,1887,6757,8324
Baie Comeau,149,77,1239,804,2003,2001,2003,2003,213,338,469,272,22,104,632,355,17,75,25,30,432.4,30284,30865,1253608,4772315,4256274,8413,22825,25992
Port Moody,146,24,15,20,1997,2002,2011,2013,57,102,58,48,20,55,84,79,10,38,104,102,33.8,2534,2583,72226,182225,239147,495,1386,1836
St Zotique,139,91,420,619,2001,2002,2003,2003,135,220,249,246,25,30,138,132,6,19,36,37,104.9,7880,8031,391293,1139044,1582615,2815,11971,15454
Charlottetown,138,43,2580,969,1998,1997,2000,2001,493,445,494,524,39,37,39,47,10,52,27,34,577.0,43340,44172,1009600,5574759,6833736,7316,37969,43732
Pointe Aux Trembles,134,100,835,1278,2008,2008,2007,2007,149,295,297,286,30,46,85,84,10,32,32,34,196.9,14783,15067,794857,2133446,2604014,5932,20195,24462
Havre St Pierre,134,24,717,955,2005,1997,1999,1997,289,356,386,458,40,56,43,46,4,19,43,54,124.8,9374,9554,548577,1321515,1661735,4094,13151,15018
Oka Sur Le Lac,133,63,546,833,1992,1996,1991,1991,162,216,253,253,19,23,43,43,31,37,32,32,106.1,7973,8126,427446,1004986,1350585,3214,11663,14335
Sayward,128,20,21,21,1995,1979,2003,2004,142,198,286,309,20,41,151,170,10,39,571,668,43.9,3295,3359,156327,347209,398928,1221,2885,3450
Picton,123,34,150,224,1991,1991,1998,1999,148,204,148,147,18,71,34,24,21,42,80,70,52.6,3940,4016,181262,446489,620561,1474,5179,6654
Come By Chance Harbor,111,28,2804,4807,2007,2004,2015,2015,389,607,676,672,80,101,375,375,30,40,53,52,433.2,32563,33188,2330202,4966090,5732655,20993,57056,68979
Chemainus,110,22,32,35,1975,1985,1996,2002,153,370,153,123,23,67,157,80,13,43,70,82,33.6,2522,2570,195220,462664,620472,1775,4708,6386
Tadoussac,99,81,412,623,2004,2006,2006,2008,166,317,195,184,19,90,177,85,41,82,87,76,176.3,13231,13485,895922,2078086,2570181,9050,25056,31478
Cobourg,98,4,101,159,1975,1993,1975,1974,79,142,85,85,8,26,9,9,9,34,18,18,16.0,1200,1223,67663,187111,287505,690,3190,4122
Corner Brook,94,41,488,351,1996,1996,2000,2000,313,365,351,366,29,39,48,55,16,23,25,38,171.8,12899,13147,542463,1715725,2035397,5771,19200,22273
Becancour,93,61,717,1004,2000,2003,2009,2009,177,484,502,471,26,81,154,149,19,42,76,72,140.2,10589,10792,472341,1358510,1850111,5079,22094,28514
L'Anse-Au-Loup,93,33,377,357,2003,1997,2000,1999,191,771,582,965,22,127,347,409,12,57,125,167,136.4,10270,10467,503606,1259208,1553483,5415,16195,19533
Lower Lakes Terminal,91,59,252,380,2001,2002,2007,2007,193,167,174,172,19,19,23,23,5,36,30,30,48.5,3639,3709,198648,517116,708297,2183,8507,10599
Thunder Bay,89,52,1120,1745,1994,1997,1996,1996,753,633,663,664,70,74,78,78,2,8,5,5,149.8,11245,11461,751973,1770951,2480906,8449,32856,40677
Port-Menier,87,7,75,25,2011,1992,2010,2002,128,309,136,202,9,35,17,31,9,50,26,83,36.8,2765,2818,96495,240405,291353,1109,2651,2735
Sandy Beach,87,33,337,245,1993,1996,1989,1997,316,494,431,415,31,50,66,60,14,33,33,53,142.0,10667,10872,509136,1341407,1612808,5852,16476,19201
Beresford,86,46,669,1093,1994,1999,2000,2000,328,494,537,562,42,285,129,135,39,99,72,73,103.1,7759,7908,415653,1150148,1485436,4833,19674,24599
Odessa,85,19,103,141,1982,1982,1990,1992,135,486,156,154,19,237,72,27,12,54,46,41,31.4,2350,2396,145125,343380,457818,1707,5714,7295
Coal Harbor,81,18,37,24,1979,1984,1991,1995,295,642,414,330,44,145,200,137,7,58,124,113,33.1,2483,2531,254088,591331,762449,3137,7981,10431
Point Tupper,80,48,950,1626,2000,2003,2002,2002,206,756,586,596,45,202,378,371,26,89,77,69,132.9,10021,10213,838259,2078651,2499990,10478,32960,40990
Port De St Pierre,76,19,208,165,2000,1998,2001,2000,354,1307,368,461,30,283,133,149,33,79,60,81,109.1,8190,8347,688053,3253756,2344794,9053,22966,31260
Matane,75,28,290,208,1990,1995,2002,2000,333,496,469,492,27,55,69,92,62,62,93,88,120.3,8513,8676,455372,1199736,1489106,6072,16398,17883
Saint Ignace,74,29,523,897,1996,1999,1997,1998,458,566,322,325,39,283,140,71,18,68,41,32,100.2,7525,7670,571167,1175515,1494661,7718,23004,27863
Beaver Cove,73,24,84,21,1989,1978,1988,1983,215,1601,354,384,26,310,1438,1623,9,57,237,333,61.3,4604,4692,464500,1073297,1413807,6363,15028,20849
Ile Aux Coudres,72,43,242,308,1993,1996,2004,2005,139,835,567,575,16,207,656,641,48,170,113,116,113.6,8554,8718,1359780,3077035,4117369,18886,46958,65877
Campbell River,68,14,86,21,1979,1979,2001,1996,126,1158,2865,1226,22,151,856,772,8,37,117,126,52.8,3968,4044,277843,629503,810231,4086,9131,11485
Port-Daniel - Gascons,66,11,251,379,1992,1993,2004,2004,406,315,451,451,48,41,55,54,27,52,29,29,53.4,4014,4091,220607,534824,740380,3343,12202,15396
Gold River,61,10,14,10,1984,1979,1986,1989,252,225,296,304,39,36,111,134,6,148,47,32,23.1,1734,1768,135382,311908,396268,2219,5540,7173
Point Edward,61,40,197,300,1993,1997,1995,1995,258,233,221,220,26,35,35,34,11,34,12,12,42.6,3189,3251,166859,407574,548874,2735,9929,12265
Pointe Noire,60,38,298,465,1998,2004,2005,2006,377,427,359,354,56,122,75,68,35,90,85,83,68.4,5139,5238,286585,790219,908091,4776,15721,19633
Contrecour,57,16,509,750,2006,2003,2007,2007,390,498,387,378,32,42,49,48,14,31,33,33,68.9,5181,5281,385112,889694,1119984,6756,23246,27682
Port Alberni,56,17,87,117,1985,1999,2006,2008,215,460,282,246,29,51,702,346,12,148,102,107,44.9,3369,3434,183394,445582,578599,3275,9849,12572
Sillery,55,42,255,414,1999,2000,2006,2006,144,205,200,199,15,89,34,32,40,65,54,53,94.2,7073,7209,281123,669647,848697,5111,16044,19847
Ucluelet,54,28,160,182,1987,1992,2007,2009,257,946,180,172,51,219,83,57,62,156,126,122,63.5,4771,4863,155577,367653,428600,2881,8107,9696
Fraser Mills,53,9,2,2,1969,1970,1969,1968,223,166,268,277,42,56,112,114,8,9,22,24,11.4,859,876,42160,99695,133486,795,2054,2773
Goderich,53,21,319,489,1997,1992,1999,1999,329,312,307,310,32,37,36,36,2,5,6,6,36.9,2767,2821,219362,519728,730164,4139,16004,19862
English Bay,53,19,23,6,1979,1982,2005,1984,116,205,116,177,26,42,36,73,13,50,20,43,23.3,1746,1780,35051,163214,132734,661,1881,2574
Port Hawkesbury,50,27,72,74,1988,1989,1991,1994,200,1167,353,300,31,153,377,292,32,239,217,155,47.3,3549,3617,212611,463273,551750,4252,10503,12720
Saint-Augustin,49,8,80,22,2009,1998,2010,2005,255,879,274,325,32,207,54,99,9,25,8,10,31.9,2394,2440,100711,245359,294416,2055,4707,4782
Oakville,48,9,167,235,2009,2002,2010,2009,280,357,301,302,33,57,36,37,7,16,30,31,53.7,3894,3969,283253,803746,952936,5901,18469,21674
Saint-Anthony,47,25,349,131,1990,1995,1996,1994,308,2512,1047,1275,45,325,1144,1389,29,171,395,416,134.6,10106,10300,951196,2224898,2610056,20238,49681,59378
Borden,47,4,129,181,2007,2004,2008,2008,382,368,409,408,39,38,76,76,34,30,43,43,32.5,2442,2489,212049,642268,898326,4512,19105,24639
Canaport,44,23,818,1515,2007,2009,2011,2011,395,675,786,788,117,302,105,103,64,73,88,88,124.2,9327,9507,790115,1651548,1866519,17957,44996,56275
Kingston,43,28,39,51,1990,1994,2004,2005,139,132,129,125,15,32,38,40,9,34,44,48,29.0,2174,2216,51255,141345,181713,1192,3974,4930
Fort William,40,18,489,754,1992,1997,1994,1995,742,578,624,626,65,58,65,65,10,15,14,14,64.6,4850,4943,338211,759826,1019344,8455,30562,37040
Harriet Harbour,39,16,117,116,1989,1990,2004,2005,423,531,535,519,76,93,94,83,43,104,108,97,34.7,2605,2655,130852,317240,366653,3355,9432,11139
Masset Harbor,38,21,137,137,1987,1996,2007,2009,141,296,108,103,22,34,46,25,31,46,49,50,37.3,2803,2856,156617,377547,475372,4121,12082,15230
Twillingate Harbor,38,15,289,434,2000,1999,2007,2008,507,698,1003,1119,66,128,210,208,33,52,81,81,95.9,7247,7386,483753,1343347,1605982,12730,39905,47705
Saint-Shotts,38,18,1788,3085,2006,2002,2014,2014,630,552,1093,1097,102,114,311,311,58,117,72,72,208.3,15644,15944,1157499,2266951,2558380,30460,81957,99002
Blacks Harbour,37,8,49,8,1994,1997,1999,1996,168,1031,2039,810,30,71,135,273,14,194,349,311,30.0,2254,2297,56596,133217,160177,1530,3399,3564
Riviere Du Loup,37,23,45,55,1995,1997,2005,2008,146,694,219,227,22,278,310,209,55,149,126,98,62.4,4677,4767,151288,341900,439418,4089,10559,13775
Nain,36,16,124,149,1983,1990,1997,2000,556,661,868,956,68,76,120,127,28,49,143,160,72.4,5437,5542,173280,446302,580814,4813,15312,18989
Welland,35,32,143,218,1994,1995,2001,2002,215,253,316,323,25,27,44,45,6,37,77,76,25.5,1913,1950,111598,291682,404818,3189,12580,15737
Arnold'S Cove,35,14,461,793,2001,2002,2015,2015,211,1030,706,714,63,345,237,233,61,247,68,66,75.8,5691,5800,362041,752846,864059,10344,28033,34242
Esquimalt,33,19,220,148,1999,1994,2002,2009,191,1236,425,199,25,225,574,366,31,187,225,218,87.5,6567,6693,210150,549052,674981,6368,16197,17390
Lockeport,33,24,80,37,1996,1998,1998,1997,405,2151,743,878,62,589,1732,2005,45,341,975,1268,65.9,4946,5041,250559,572250,653183,7593,18309,21662
Kitimat,33,26,314,522,1997,2002,2012,2013,458,529,570,570,64,232,130,130,24,81,90,92,49.8,3738,3810,249229,642748,844632,7552,28359,36109
Cowichan Bay,32,11,47,83,1983,1995,2013,2013,91,166,229,235,24,68,110,111,14,139,42,41,13.3,996,1015,32052,85513,105800,1002,3671,4649
Mooretown,32,20,102,154,2005,2004,2005,2004,274,259,251,250,29,35,33,33,2,6,5,5,23.1,1691,1723,154084,406726,486072,4815,15150,18090
Cockburn,31,11,105,155,1979,1975,1985,1983,189,198,240,241,19,21,30,31,5,14,20,21,13.8,1033,1053,65927,182095,281867,2127,9866,12796
Coley'S Point,31,22,142,211,1991,1992,1996,1997,581,848,599,571,106,195,94,85,29,351,350,252,56.7,4261,4343,338105,885676,1117145,10907,32992,42094
Pond Inlet,29,22,267,289,2001,2000,2004,2008,1197,1062,787,670,137,272,157,153,38,73,72,80,102.5,7800,7950,457729,1267620,1713314,15784,51619,67642
Rankin Inlet,29,13,486,588,2002,2001,2007,2008,1855,1681,1845,1710,183,212,353,318,37,117,131,139,160.4,12139,12372,465245,1360814,1812996,16043,64910,83994
Comox Harbor,29,19,15,21,1977,1978,1996,1996,145,289,343,343,24,88,52,37,16,39,78,80,11.7,878,895,17533,49816,67811,605,2379,3157
Goose Bay,28,11,119,124,1993,1998,2005,2005,530,739,779,774,68,107,177,207,24,35,42,52,49.7,3730,3802,214756,646555,798534,7670,25083,30703
Lantzville,27,10,3,2,1984,1982,1996,1980,105,288,296,241,20,31,47,56,28,38,126,81,10.8,809,825,19029,39781,47930,705,1614,2023
Bald Rock,27,19,551,511,2003,2002,2006,2009,474,1027,473,794,35,96,80,119,16,144,262,461,117.2,8861,9031,224742,1102616,1307451,8324,43913,53074
Saint Jean,27,25,122,195,2001,2004,2009,2009,190,326,342,344,31,132,79,72,37,164,71,60,56.9,4270,4352,135199,343556,437454,5007,16432,20392
Amherstburg,27,10,24,30,1992,2002,2003,2008,211,203,165,154,27,25,31,25,26,36,27,21,13.6,1018,1038,29739,68829,86185,1101,3380,4096
Stephenville,27,14,149,226,1991,1990,1992,1992,473,378,500,496,51,41,143,105,28,48,37,35,48.1,3615,3684,215263,475609,617497,7973,23047,28958
Bayside,26,8,91,142,2000,1997,1992,1992,671,679,821,835,104,147,129,120,14,49,89,84,30.7,2307,2351,130170,299486,383808,5007,14875,18652
Aguathuna,26,7,194,288,1999,1995,2001,2000,336,638,341,329,29,86,55,39,34,70,33,32,26.4,1984,2022,161404,334191,406431,6208,18865,22004
Harbour Breton,26,8,28,31,1993,1990,1991,1992,378,545,443,457,74,162,222,257,30,52,66,71,22.9,1717,1750,92895,239423,309293,3573,10204,13312
Digby,26,9,24,18,1994,1997,2002,2006,113,592,155,80,10,40,26,32,24,41,41,24,13.8,1035,1055,24570,63115,80350,945,2516,2959
Summerside,25,15,60,85,1992,1999,2004,2005,256,433,524,587,33,51,79,81,23,71,80,82,22.7,1703,1736,62744,176344,248253,2510,10121,13417
Tahsis,24,12,5,2,1980,1984,1983,1980,261,343,236,235,42,53,56,51,14,88,95,90,8.0,600,612,34509,79556,102543,1438,3609,4724
Iqaluit,24,18,390,302,1995,1995,1994,1999,1710,1917,1825,1612,160,244,366,276,49,68,74,90,138.5,10547,10749,646087,1647558,1973334,26920,78910,94609
Carmanville,23,7,36,35,1986,1985,1997,2002,199,620,527,890,23,86,245,323,23,47,101,54,20.4,1532,1561,105303,255239,314411,4578,13627,16410
Hopedale,22,9,29,18,1980,1989,1988,1986,162,742,514,412,34,142,356,226,18,90,103,62,22.3,1674,1706,60604,146144,168491,2755,6975,8137
Les Mechins,22,20,56,46,1994,1993,1990,1991,246,552,315,256,25,194,175,172,62,339,164,137,82.3,6182,6300,180966,413939,508710,8226,20826,25412
Squamish,21,16,93,130,2003,2004,2004,2004,123,215,246,241,34,76,53,54,68,65,66,66,19.0,1429,1456,53330,187149,274347,2540,14351,19546
Springdale,21,6,23,18,1973,1980,1983,1982,245,322,384,328,33,55,164,109,37,27,23,15,24.2,1817,1852,67283,140405,157920,3204,7469,8687
Burgeo,21,9,26,40,1991,1989,2010,2012,179,443,730,1205,28,64,152,162,18,171,45,44,11.7,879,896,69989,182263,214895,3333,9505,11259
Yarmouth,21,9,12,5,1995,1989,1992,1983,182,1623,604,496,15,530,935,1507,62,202,52,114,20.7,1556,1586,38085,86093,101247,1814,4290,5100
Lunenburg,20,14,11,4,1998,1996,1999,1996,234,992,321,347,16,109,242,178,82,174,117,128,22.1,1660,1691,31724,69996,81832,1586,3750,4505
Pictou,19,10,15,15,1996,1996,2001,2003,158,545,377,802,18,36,34,34,19,105,382,470,11.3,849,866,59879,147686,183443,3152,8928,11079
Catalina Harbor,18,8,27,23,1993,1991,1996,2002,274,479,455,821,30,59,144,196,31,81,48,34,15.3,1152,1174,71117,175660,217005,3951,11895,14330
Harbor Grace,18,12,1149,1784,1999,1998,2013,2016,2318,6020,2040,1905,560,1615,954,631,38,77,73,67,183.3,13769,14034,1119652,2275618,2587215,62203,157691,188694
Little Current,18,5,23,19,2005,1993,1995,1985,144,208,205,284,16,22,24,30,9,12,22,30,7.1,533,543,14081,51319,94660,782,3692,5738
Niagara,18,17,47,68,2000,1999,1997,1997,209,220,233,233,22,28,29,29,4,10,9,9,8.8,661,674,49750,141314,191070,2764,10849,13645
Parry Sound,16,5,18,17,2003,1991,1999,1992,119,177,160,194,15,18,18,18,8,12,9,9,5.1,386,393,11336,38713,68846,708,3276,4883
Bowen Island,16,10,909,122,1983,1984,1992,1989,2183,4199,9481,6463,175,416,1447,1408,38,251,1048,895,265.4,19929,20311,809806,2025110,2449451,50613,108684,105011
Stewart,16,11,146,238,2000,2008,2012,2012,732,2155,649,633,94,146,128,109,34,358,187,99,36.9,2775,2828,174949,408162,534374,10934,34765,43958
Saint-Pascal,15,11,24,28,1998,1999,1998,1999,141,157,144,132,17,102,82,107,47,340,161,197,21.5,1617,1649,37068,96600,120500,2471,7512,9430
Milne Inlet Port,15,8,178,255,2007,2006,2007,2007,896,842,1077,1104,118,265,218,220,5,27,35,36,55.0,4179,4260,266968,757305,929308,17798,59554,72467
Whiffen Head,15,3,3,2,1999,2002,2001,2003,230,177,233,236,165,97,221,164,27,40,156,119,6.4,481,491,27384,65205,86495,1826,4787,6389
Fortune,15,6,39,20,2009,2006,2007,2009,496,1314,624,782,105,227,275,365,34,174,351,471,41.7,3134,3194,447241,967334,1260593,29816,66454,91794
Port Dover,15,10,26,36,1981,1982,1995,1997,93,137,136,130,19,29,27,27,10,200,102,110,11.7,880,897,26756,61657,82106,1784,6122,7658
Bella Coola,15,3,22,4,1990,1984,2003,2000,322,1345,245,257,55,489,70,119,13,53,21,25,12.5,936,954,30025,72828,90557,2002,4477,4625
Louisburg,15,8,59,49,1996,1996,1998,1999,218,309,291,431,19,32,36,50,10,13,17,22,15.9,1196,1219,52882,246300,184982,3525,10589,12712
Thawwassen,14,2,6,1,1970,1968,1964,1965,46,207,480,342,6,8,11,10,0,114,485,463,10.8,814,830,9457,23168,28964,676,1507,1537
Dingwall,13,8,38,40,1986,1988,1990,2001,282,396,380,381,27,50,55,50,26,55,57,57,11.5,860,877,70985,146724,165923,5460,13392,15461
Shippegan,12,4,17,23,2000,1991,1984,1983,232,284,227,204,30,34,35,28,35,38,28,23,6.0,450,458,22357,45379,52079,1863,4916,5647
Grand Bank,12,10,17,18,1993,1990,1988,1989,214,548,368,310,20,102,218,119,64,49,73,78,6.5,490,499,35280,78522,94562,2940,7666,9302
Midland,11,4,29,39,1990,1982,1973,1970,181,278,236,264,17,32,36,37,9,9,15,16,6.2,462,471,20255,55326,85624,1841,7669,10157
Saint-Pierre,11,10,48,73,1995,1998,1999,1999,153,276,291,295,17,60,65,65,29,45,53,52,10.0,752,767,34632,97756,145558,3148,14268,18415
Denman Island,11,9,6,1,1974,1973,1975,1975,194,685,628,407,38,467,3798,3205,183,366,153,102,49.3,3704,3775,32573,70273,91983,2961,6618,9262
Lomond,11,9,31,7,1995,1994,1996,2000,279,281,284,314,24,25,28,30,5,15,6,14,9.1,686,699,20964,87030,124153,1906,7872,10142
Mary'S Harbour,11,7,9,7,1993,1989,1999,2005,237,356,235,317,30,97,45,41,39,42,47,54,8.3,623,635,24559,60643,72727,2233,6024,7377
Liverpool (Brooklyn),11,8,17,19,1989,1993,2005,2008,354,1129,574,597,83,90,88,67,43,134,116,88,12.2,917,935,25416,65066,83031,2311,7516,9630
Shediac,11,3,62,19,2010,2004,1988,1988,164,584,1398,1367,35,61,88,87,17,184,14,15,7.2,540,550,20356,86420,100007,1851,6834,7390
Canso,11,8,112,161,2000,1996,1999,2002,158,1980,343,285,17,177,44,50,17,496,726,217,32.2,2419,2466,224461,503372,646656,20406,52114,70133
Pangnirtung,11,10,132,177,2004,2004,2006,2006,1347,1561,1579,1601,154,186,218,221,31,51,59,61,42.0,3177,3238,111400,370023,537025,10127,46779,63786
Kingsville,11,10,35,54,1992,1991,2003,2004,241,741,315,312,39,110,58,50,22,54,42,39,8.7,651,664,46579,99185,123888,4234,12206,14806
North Head,10,8,368,32,1991,1991,2008,2004,244,7708,12515,4010,42,676,3614,2984,12,11,1,2,125.2,9402,9583,203184,492517,597348,20318,43762,41387
Roddickton,10,7,5,2,1989,1987,1986,1986,225,247,227,224,18,30,25,27,35,441,1168,974,12.0,904,921,22191,47905,56258,2219,5207,6308
