Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saint Lucia,239,69,1340,292,1999,2002,2001,2002,127,133,138,133,13,15,14,14,9,12,9,13,392.5,30318,30900,657051,2791589,3254652,2749,11219,12673
Trinidad and Tobago,234,64,955,664,2005,2002,2006,2007,226,270,227,247,19,50,30,46,12,56,23,37,313.6,24007,24468,747069,2820932,3365718,3193,13303,16413
Saint Vincent and the Grenadines,116,53,249,100,1995,1996,2002,2003,110,129,119,121,11,19,13,14,9,15,10,10,72.4,5550,5656,194554,691270,884286,1677,5791,7077
Grenada,107,35,558,146,1994,2000,2002,2004,154,179,181,178,15,15,16,14,7,19,10,19,141.1,10885,11094,490531,1647197,1790981,4584,14449,14994
Guyana,99,25,162,211,1991,1989,1996,1995,422,467,431,432,47,81,68,71,24,80,57,60,65.6,5003,5099,440399,1132013,1382532,4448,13282,16230
Puerto Rico,50,14,2119,404,2005,2005,2004,2006,568,1010,602,675,39,128,45,81,14,22,14,16,383.4,29304,29866,752284,3783052,4306072,15046,70264,78087
Martinique,45,27,275,50,2002,2000,2010,2007,135,155,140,153,14,20,15,16,10,14,10,16,74.5,5750,5860,155903,602574,663570,3465,12223,12728
Jamaica,41,11,499,650,2007,2008,2007,2007,1079,1185,1136,1133,74,83,80,80,33,44,47,48,144.2,11057,11270,623070,2360905,2695160,15197,62070,75507
Antigua and Barbuda,32,18,627,84,2004,2004,2007,2005,314,331,316,328,24,27,24,26,8,21,9,19,146.6,11342,11560,234052,1066344,1188006,7314,31965,34714
Saint Kitts and Nevis,26,16,585,60,1996,2001,2008,2005,332,359,337,339,36,50,23,30,9,16,8,11,120.3,9315,9494,96299,809442,1016395,3704,27985,33982
"Bonaire, Sint Eustatius and Saba",23,7,729,110,2008,2004,2011,2009,518,471,525,486,39,48,41,67,12,32,11,26,129.3,9977,10168,52553,872935,1223440,2285,35526,48475
Sint Maarten (Dutch part),22,9,508,70,2006,2007,2004,2006,383,396,410,395,38,37,37,37,7,26,9,20,92.0,7118,7255,128738,682653,782881,5852,28191,31162
Dominica,19,12,211,27,1997,2002,2012,2008,199,195,189,191,16,17,16,16,9,9,9,9,46.3,3575,3644,71395,359332,428991,3758,17276,19632
Guadeloupe,18,10,313,31,2012,2010,2013,2013,230,273,252,257,17,23,25,24,9,8,9,9,61.9,4791,4883,74485,502369,616964,4138,24488,28056
Curaçao,13,7,586,73,2007,2006,2010,2008,564,562,563,561,39,46,37,37,14,110,13,27,115.0,8897,9068,209400,1064960,1180791,16108,73438,78055
Portugal,12,11,1303,150,1995,1994,2001,1997,2651,2772,2450,2559,190,225,154,177,10,30,14,32,296.7,22960,23401,641989,3069688,3962335,53499,230459,276925
United States of America,12,10,870,497,2008,2009,2012,2010,1898,2247,2385,2259,123,243,236,319,29,84,23,32,133.5,9824,10013,320023,1556098,1761293,26669,141590,191400
Bahamas,11,3,190,179,2007,2003,2005,2008,1422,1408,1426,1444,146,110,125,151,30,225,151,38,67.7,5217,5317,224863,752158,916626,20442,71215,83702
Dominican Republic,11,7,123,171,2004,2004,2005,2006,706,715,841,867,96,137,103,105,22,25,39,43,30.0,2303,2347,74322,357038,410767,6757,36540,44431
Nigeria,9,2,48,71,1969,1987,2008,2008,121,2120,2396,2160,24,202,371,368,20,97,172,172,12.2,933,951,90256,256730,310779,10028,31562,37889
Spain,8,8,1364,143,1999,1999,2003,2003,2653,3121,2684,2756,176,349,167,204,10,24,10,13,291.4,22563,22996,263107,2175807,2773222,32888,241066,292206
Brazil,8,7,479,128,2006,2004,2006,2009,1333,1472,1459,1471,86,114,109,134,4,18,12,18,88.4,6837,6969,202661,1143426,1407815,25333,130420,147700
Aruba,7,4,328,34,2000,2004,2001,2003,644,674,640,670,38,44,37,44,13,23,13,23,76.6,5931,6045,124418,506222,531326,17774,66193,66800
Virgin Islands (U.S.),6,6,27,34,1999,1999,1994,2002,535,560,565,557,43,51,60,49,34,40,44,37,7.8,598,609,63478,146878,166613,10580,29959,35488
Virgin Islands (British),5,4,124,15,2000,2001,2002,2002,463,464,470,465,38,58,38,48,9,12,9,10,26.4,2043,2083,42717,192625,219605,8543,35473,39194
Colombia,5,5,76,109,2011,2011,2012,2012,1034,1061,1014,988,70,117,85,86,41,42,39,37,20.0,1532,1561,148743,356619,419102,29749,77823,89547
United Kingdom of Great Britain and Northern Ireland,5,5,564,176,2006,2006,2009,2008,3742,3879,3630,3740,222,300,224,251,39,82,26,47,121.7,9374,9554,530348,1537948,1836958,106070,303165,355760
Suriname,4,3,11,10,2007,2005,2005,2010,533,435,551,573,57,171,56,56,34,285,24,29,5.2,392,400,16889,25248,25823,4222,14568,18846
Bermuda,3,3,26,31,2004,2004,2006,2007,1207,1245,1261,1267,118,114,115,117,48,45,59,61,8.9,683,696,22486,63920,85074,7495,30606,39802
Montserrat,3,1,12,1,1989,1989,1989,1989,276,276,274,274,32,32,32,32,10,10,11,11,4.3,332,339,3564,29502,39344,1188,8205,9755
French Guiana,2,2,41,23,2012,2012,2012,2014,686,686,686,688,51,51,52,46,46,46,43,76,8.2,635,647,24297,119195,143298,12149,55035,64747
Venezuela (Bolivarian Republic of),1,1,6,9,2009,2009,2009,2009,1078,1078,1078,1078,326,326,326,326,45,45,45,45,2.0,151,154,19088,43296,52158,19088,57557,71840
Ecuador,1,1,22,22,1993,1993,1993,1993,2075,2075,2075,2075,156,156,156,156,122,122,122,122,12.1,916,934,64762,141507,159395,64762,138006,149005
Norway,1,1,19,12,1998,1998,1998,1998,3405,3405,3405,3405,445,445,445,445,75,75,75,75,13.9,1073,1094,86206,176876,190595,86206,191823,216596
Belize,1,1,9,14,2006,2006,2006,2006,1711,1711,1711,1711,243,243,243,243,45,45,45,45,4.7,359,366,22632,70091,89398,22632,77831,100438
Singapore,1,1,487,906,2016,2016,2016,2016,11048,11048,11048,11048,945,945,945,945,13,13,13,13,34.3,2658,2709,184565,541750,618885,184565,843375,1030717
Angola,1,1,163,292,2010,2010,2010,2010,4503,4503,4503,4503,436,436,436,436,88,88,88,88,22.0,1700,1733,230333,361212,489447,230333,531076,668459
India,1,1,1757,3470,2011,2011,2011,2011,10835,10835,10835,10835,868,868,868,868,251,251,251,251,104.0,8058,8213,825142,1390749,1447848,825142,2239056,2804713
Belgium,1,1,127,219,2010,2010,2010,2010,3846,3846,3846,3846,319,319,319,319,71,71,71,71,12.6,976,994,97838,193639,240175,97838,312340,363154
Argentina,1,1,576,508,2011,2011,2011,2011,5239,5239,5239,5239,299,299,299,299,45,45,45,45,80.3,4772,4864,118236,883396,733550,118236,1069403,1661716
Panama,1,1,2,0,2012,2012,2012,2012,1207,1207,1207,1207,109,109,109,109,102,102,102,102,3.2,243,248,24844,30441,30886,24844,38049,46529
Cabo Verde,1,1,1,0,1991,1991,1991,1991,2142,2142,2142,2142,358,358,358,358,31,31,31,31,1.1,80,81,10903,25781,34520,10903,28152,38010
