int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Veere,6,6,1984,1984,1999,2000,16672089,20076523,544,1418,944,816,9,713
Lomala,10,10,1999,1999,2000,2000,23372284,32052197,587,986,586,581,7,535
Tallinn Old City,612,33,2002,1989,2004,2004,7789960650,977438635,245,452,318,323,1477,108910
Dirhami,2,2,1994,1994,1999,1999,1006022,956478,401,401,515,527,1,58
Narva-Joesuu Sadam,14,7,2004,2000,2005,2012,8507838,9281245,150,303,205,178,7,539
Aegna,8,7,2004,2003,2008,2008,25619266,25397860,101,246,213,348,6,450
Salme Joesadam,6,6,2002,2002,2006,2006,22107122,27735065,559,664,784,766,8,539
Miiduranna,34,19,1986,1988,1997,1998,19010948,25998654,143,340,377,381,29,2153
Sigatsuaru Vaikesadam,5,5,2005,2005,2006,2005,13952491,19277073,628,678,659,661,4,266
Suaru Kalasadam,16,15,1998,1998,2003,2003,32661657,44773594,591,617,667,677,9,671
Peerni,1,1,2010,2010,2010,2010,4704571,6295317,1147,1147,1147,1147,1,76
Voiste,3,3,2005,2005,2005,2005,5829520,7612385,618,613,818,850,2,128
Virtsu,67,28,1996,2002,1995,1995,84619951,124174111,371,458,453,456,28,2130
Nasva,6,5,2009,2007,1996,1974,2429709,1531817,263,4987,844,458,43,3221
Koljunuki,1,1,1981,1981,1981,1981,161704,40697,543,543,543,543,1,98
Lehtma,23,15,1986,1990,1997,1998,58155589,80381172,491,555,884,923,21,1551
Patareisadam,2,2,1994,1994,1996,1995,897364,1285525,139,139,138,137,0,20
Lindi,2,2,2004,2004,2004,2004,4286320,6155505,524,524,522,523,1,102
Abruka,12,10,1996,1999,2000,2000,18321573,25943686,375,517,466,478,6,468
Molgi,9,9,2003,2003,2012,2011,144505635,222670070,414,658,874,859,16,1210
Lautri,5,5,1999,1999,2006,2008,5646470,7323645,491,541,417,412,3,191
Veere Vanasadam,5,5,1997,1997,2001,2001,4709443,6320281,335,358,340,347,2,132
Papissaare Sadam,1,1,2005,2005,2005,2005,13930032,19441352,1167,1167,1167,1167,4,263
Kallaste,2,2,1990,1990,1991,1991,1253001,2023273,292,292,312,318,1,42
Suursadam,3,3,1992,1992,1992,1992,285683,73252,1076,814,814,814,15,1126
Sviby,5,5,1993,1993,2002,1992,2752762,1550794,328,665,617,365,4,276
Munalaiu,4,4,1997,1997,2005,2006,6660344,9135692,512,497,473,459,2,145
Taaliku Sadam,2,2,2004,2004,2003,2003,1752486,2298662,261,261,245,255,1,53
Purtse Jahisadam,3,3,1985,1985,1988,1992,861714,616683,221,1178,254,191,4,298
Juheta,1,1,2002,2002,2002,2002,3558990,5000445,850,850,850,850,1,67
Kelnase,1,1,2013,2013,2013,2013,198550,39710,1471,1471,1471,1471,1,70
Soru Vaikelaevasadam,2,2,2000,2000,2000,2000,3090635,4189625,411,411,440,433,1,74
Korgessaare,6,5,1984,1987,1988,1992,10407555,9502463,488,495,319,340,3,214
Nasva Joesadam,1,1,2005,2005,2005,2005,7254616,10735513,732,732,732,732,3,229
Osterby,1,1,1981,1981,1981,1981,2917,748,25,25,25,25,0,3
Leppneeme,2,2,1990,1990,2002,2002,48121938,90102525,699,699,1220,1226,4,287
Kardla,3,3,1989,1989,1989,1989,2831739,3483683,278,380,379,381,1,61
Hundipea,7,3,1982,1992,2010,2005,4646083,2480573,303,414,559,367,3,229
Vana-Sauga Sadam,4,4,2007,2007,2009,2009,3811898,5471103,384,357,326,325,1,99
Nova Sadam,2,2,1998,1998,2017,2017,36823351,61722547,655,655,1232,1237,5,368
Loksa,5,4,1977,1982,1979,1981,865668,732369,654,643,275,194,4,327
Kaberneeme Sadam,1,1,2006,2006,2006,2006,20233305,34465525,673,673,673,673,2,164
Kuivastu,5,4,2001,2001,2004,2004,4502227,5418976,375,363,394,393,2,136
Triigi,2,2,1996,1996,1996,1996,817248,930211,235,235,238,230,0,35
Valmeranna,1,1,1992,1992,1992,1992,309087,434925,193,193,193,193,0,9
Salinomme Paadisadam,5,5,1989,1989,1987,1987,4217921,5443606,184,454,381,369,1,99
Ristna,3,3,1996,1996,2005,2005,127873974,237781175,786,745,1061,1066,9,684
Karsa,2,2,1987,1987,1992,1996,2129162,2260473,1037,1037,586,520,2,125
Toila,2,2,2008,2008,2005,2003,2177307,2361436,224,224,133,190,1,54
Varbla Puhkekula,1,1,2000,2000,2000,2000,1517458,2007902,360,360,360,360,0,29
Ahoi Joesadam,1,1,2000,2000,2000,2000,1522136,2014092,361,361,361,361,0,34
Haldi,3,3,1992,1992,1993,1992,4129679,5761390,561,513,470,476,1,88
Varese Sadam,2,2,2000,2000,2000,2000,3193037,4184721,490,490,472,472,1,91
Vorkaia,2,2,1993,1993,1994,1994,2508251,3177167,328,328,327,327,1,54
Turja Sadam,2,2,1996,1996,1997,1997,2484434,3460180,458,458,462,467,1,80
Ristna Jahisadam,1,1,1992,1992,1992,1992,1697833,2317269,1070,1070,1070,1070,1,57
Soela,1,1,1989,1989,1989,1989,200731,306280,236,236,236,236,0,7
Lahesuu,1,1,2002,2002,2002,2002,42100,18125,96,96,96,96,0,14
Kavaru,4,4,1994,1994,2001,2001,11255021,15052889,894,799,827,842,3,208
Purtse,1,1,1979,1979,1979,1979,161479,40370,1346,1346,1346,1346,2,154
Aseri,4,3,1984,1983,1988,1988,252232,82360,124,392,528,588,2,185
Voopsu,1,1,2011,2011,2011,2011,1714120,2457965,489,489,489,489,2,178
Abaja Sadam,1,1,2000,2000,2000,2000,2245505,2849962,530,530,530,530,1,58
Westmeri,1,1,1982,1982,1982,1982,801,254,7,7,7,7,0,1
Soru,2,2,1982,1982,1971,1971,281920,98315,315,315,497,526,11,830
Ruhve,1,1,1998,1998,1998,1998,1840651,724914,525,525,525,525,1,52
Lounaranna,1,1,1998,1998,1998,1998,2330686,917907,665,665,665,665,1,62
Haapsalu Veskiviigi,1,1,1985,1985,1985,1985,3324,739,28,28,28,28,0,7
Kastna,1,1,1965,1965,1965,1965,139914,59000,337,337,337,337,0,17
Salinomme,1,1,2006,2006,2006,2006,1099927,1474524,268,268,268,268,0,17
Lennusadam,4,2,1985,1984,1982,1981,866590,524131,592,1020,892,1061,3,214
Neeme,1,1,1996,1996,1996,1996,1103195,1653053,348,348,348,348,0,22
Varssu,1,1,1997,1997,1997,1997,661290,966844,234,234,234,234,0,16
Pihelgalaiu,1,1,1999,1999,1999,1999,597274,581325,325,325,325,325,0,29
Virtsu Vanasadam,1,1,2010,2010,2010,2010,1521458,2187029,532,532,532,532,0,22
Talvesadam,1,1,1992,1992,1992,1992,189554,31367,45,45,45,45,0,18
Haapsalu,1,1,1998,1998,1998,1998,737955,1068859,187,187,187,187,2,129
Kuressaare,1,1,1999,1999,1999,1999,4570780,5872400,1079,1079,1079,1079,1,90
Tarkma,1,1,1995,1995,1995,1995,1433828,2319286,480,480,480,480,1,40
Tapurla,1,1,1980,1980,1980,1980,56052,40278,153,153,153,153,0,7
Kudrukula Sadam,1,1,1972,1972,1972,1972,1227992,447340,731,731,731,731,1,112
