,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,702,Singapore,090,Solomon Islands,27," Anthracite, not agglomerated",65193336.351,2393007.6193319997,"Singapore -  Anthracite, not agglomerated"
1,158,"China, Taiwan Province of",090,Solomon Islands,89," Cruise ships, excursion boats, ferry boats",29450137.164,5172.080334,"China, Taiwan Province of -  Cruise ships, excursion boats, ferry boats"
2,704,Viet Nam,090,Solomon Islands,10, Durum wheat,21871134.308,24540.728983,Viet Nam -  Durum wheat
3,458,Malaysia,090,Solomon Islands,84, Nuclear reactors,21536179.446,3367.15302,Malaysia -  Nuclear reactors
4,036,Australia,090,Solomon Islands,10, Durum wheat,20157461.145,39018.307306999995,Australia -  Durum wheat
5,392,Japan,090,Solomon Islands,87, Pedestrian controlled tractors,16654301.672,1541.470721,Japan -  Pedestrian controlled tractors
6,036,Australia,090,Solomon Islands,84, Nuclear reactors,10436134.903,653.0658860000001,Australia -  Nuclear reactors
7,458,Malaysia,090,Solomon Islands,27," Anthracite, not agglomerated",10320918.717,25211.024457,"Malaysia -  Anthracite, not agglomerated"
8,156,China,090,Solomon Islands,84, Nuclear reactors,10186109.147,2023.09324,China -  Nuclear reactors
9,036,Australia,090,Solomon Islands,02," Bovine carcasses and half carcasses, fresh or chilled",6946416.174,2194.115207,"Australia -  Bovine carcasses and half carcasses, fresh or chilled"
10,036,Australia,090,Solomon Islands,27," Anthracite, not agglomerated",6567992.772,14321.483145,"Australia -  Anthracite, not agglomerated"
11,156,China,090,Solomon Islands,73, Sheet piling of iron or steel,6228528.866,3563.043155,China -  Sheet piling of iron or steel
12,156,China,090,Solomon Islands,87, Pedestrian controlled tractors,5878154.324,713.188982,China -  Pedestrian controlled tractors
13,156,China,090,Solomon Islands,72," Pig iron, non-alloy, <0.5% phosphorus",5682351.668,5345.046770999999,"China -  Pig iron, non-alloy, <0.5% phosphorus"
14,458,Malaysia,090,Solomon Islands,87, Pedestrian controlled tractors,5190934.015,464.471813,Malaysia -  Pedestrian controlled tractors
15,156,China,090,Solomon Islands,85, Electric motors of an output < 37.5 watts,5170019.466,630.784076,China -  Electric motors of an output < 37.5 watts
16,156,China,090,Solomon Islands,39, Polyethylene - specific gravity <0.94 in primary form,4987321.042,1741.560285,China -  Polyethylene - specific gravity <0.94 in primary form
17,036,Australia,090,Solomon Islands,85, Electric motors of an output < 37.5 watts,4692143.495,293.16898,Australia -  Electric motors of an output < 37.5 watts
18,036,Australia,090,Solomon Islands,49," Brochures, leaflets and similar, in single sheets",3996646.413,63.007006000000004,"Australia -  Brochures, leaflets and similar, in single sheets"
19,702,Singapore,090,Solomon Islands,84, Nuclear reactors,3787043.035,533.206156,Singapore -  Nuclear reactors
20,158,"China, Taiwan Province of",090,Solomon Islands,27," Anthracite, not agglomerated",3771125.43,6887.351869,"China, Taiwan Province of -  Anthracite, not agglomerated"
21,156,China,090,Solomon Islands,19," Infant foods of cereals, flour, starch or milk, retai",3394180.567,2459.404655,"China -  Infant foods of cereals, flour, starch or milk, retai"
22,702,Singapore,090,Solomon Islands,87, Pedestrian controlled tractors,3293602.726,421.133812,Singapore -  Pedestrian controlled tractors
23,344,"China, Hong Kong SAR",090,Solomon Islands,84, Nuclear reactors,3161922.22,588.937748,"China, Hong Kong SAR -  Nuclear reactors"
24,392,Japan,090,Solomon Islands,84, Nuclear reactors,3038272.878,176.174279,Japan -  Nuclear reactors
25,036,Australia,090,Solomon Islands,87, Pedestrian controlled tractors,2909318.173,203.00515,Australia -  Pedestrian controlled tractors
26,036,Australia,090,Solomon Islands,63, Electric blankets of textile material,2767484.815,2536.6389649999996,Australia -  Electric blankets of textile material
27,156,China,090,Solomon Islands,40," Natural rubber latex, including prevulcanised",2673233.567,726.327677,"China -  Natural rubber latex, including prevulcanised"
28,360,Indonesia,090,Solomon Islands,76," Aluminium unwrought, not alloyed",2576465.245,417.423589,"Indonesia -  Aluminium unwrought, not alloyed"
29,458,Malaysia,090,Solomon Islands,73, Sheet piling of iron or steel,2509924.832,888.738384,Malaysia -  Sheet piling of iron or steel
