int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Flying Fish Cove,89,39,2006,2007,2006,2006,737399406,1100344512,986,1272,1306,1326,150,11445
Christmas Island,3,3,2008,2008,2008,2004,22818642,23807636,1956,4624,1718,1279,5,382
