int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Ta Khmau,19,19,2006,2006,2007,2008,281735203,440795596,1011,1293,1296,1328,48,3701
Sihanoukville,426,175,2007,2007,2007,2008,3392899359,4088609613,378,725,619,695,814,62438
