Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
South Africa,210,149,6351,5821,2005,2005,2008,2007,1124,1852,1218,1226,106,277,169,188,42,153,78,92,968.9,73440,74850,5082000,16995951,20692046,24200,91409,112641
Angola,179,106,4162,3966,1998,1999,2006,2006,960,1605,1206,1139,95,300,208,175,44,152,74,70,765.6,55048,56105,4460999,14152018,15571194,24922,87899,116815
Nigeria,68,34,5742,7539,2005,2007,2009,2009,1933,2102,2026,2022,164,226,193,201,92,124,117,119,643.8,48967,49908,4870316,13217300,14957486,71622,227534,272322
Spain,42,26,4465,5149,2008,2007,2009,2009,4766,4515,4709,4805,378,734,423,417,8,87,22,15,799.5,61654,62838,4235037,12669153,17017598,100834,403226,529578
Togo,41,27,3013,3919,2010,2010,2010,2010,1957,2619,2048,2058,144,203,175,179,41,184,151,161,443.8,34282,34940,3194361,8688299,9925591,77911,234074,275035
"Congo, Democratic Republic of the",40,22,281,372,1992,1996,1999,2001,1183,1243,1254,1247,146,228,229,213,91,102,119,116,194.6,14703,14985,681031,1638459,1975258,17026,44150,52682
Malaysia,37,16,11904,14640,2012,2012,2012,2012,6370,6445,6403,6405,451,458,454,454,19,18,24,24,1020.3,79034,80552,11612470,30737462,34490091,313851,914221,1056119
Congo,24,23,696,917,2009,2009,2011,2011,1215,1270,1277,1284,118,363,145,149,73,80,77,79,112.2,8637,8803,969926,2590640,3157847,40414,122457,151422
Mozambique,19,16,522,774,1996,1997,2002,2003,1927,2050,2061,2067,201,253,225,224,90,114,128,131,132.6,10143,10338,768753,2055141,2355411,40461,122480,141690
"Tanzania, United Republic of",12,11,1763,628,2006,2006,2009,2007,3136,3118,3144,3136,206,214,211,212,16,38,19,27,118.7,9159,9335,785175,2955414,3434444,65431,221359,240802
Brazil,10,10,632,1036,2009,2009,2012,2012,3270,3683,3306,3302,292,382,315,312,118,126,181,187,74.2,5708,5818,478215,1182952,1468345,47822,169406,202208
Cameroon,9,9,86,110,1998,1998,1996,1996,1774,1825,1751,1745,145,336,199,195,175,323,156,139,48.3,3667,3737,313414,746813,950662,34824,91935,115995
Singapore,9,8,2289,2272,2011,2011,2011,2011,6402,6433,6437,6438,498,488,448,466,15,21,25,18,275.7,19758,20137,978526,4172374,4634056,108725,581054,795645
Uruguay,9,9,838,1280,2003,2003,2007,2009,3795,3800,3808,3810,340,341,335,348,32,40,36,36,84.9,6557,6683,570226,1455653,1910688,63358,225282,276507
Benin,8,6,205,255,1989,1991,2002,2003,2252,2201,2016,2007,284,243,174,169,62,92,42,39,62.4,4763,4855,321677,778025,875017,40210,101411,113935
Senegal,8,7,581,734,2003,2003,2004,2003,3004,3073,3179,3162,255,345,266,261,20,21,21,21,82.1,6335,6456,729371,2331643,2667021,91171,310679,374234
United Arab Emirates,8,7,1123,1876,2000,2000,2005,2005,5582,4887,5644,5661,520,515,593,593,130,457,114,115,140.7,10887,11097,1491518,3830117,4329913,186440,602599,707973
Gabon,6,6,106,169,2011,2011,2013,2013,1487,1477,1576,1581,238,441,216,188,95,129,176,176,20.7,1575,1605,449186,1035597,1373145,74864,200329,263597
Mauritius,6,6,414,541,2006,2006,2007,2005,3146,3164,3102,3112,322,303,259,273,11,17,22,25,69.7,5380,5483,830335,2029423,2442171,138389,374573,457187
Ghana,5,5,71,83,1995,1995,2002,2002,2095,2118,2110,2099,248,249,229,229,151,132,93,91,29.8,2264,2307,129145,323717,403270,25829,76366,91338
Netherlands,5,4,858,1224,2011,2010,2011,2011,5890,5876,5991,5957,526,483,498,501,34,26,31,30,113.3,8734,8902,356065,1707701,2258437,71213,484965,636136
Indonesia,4,4,917,1512,2014,2014,2014,2014,6423,6417,6433,6436,582,579,573,571,15,18,22,23,90.6,7003,7137,580276,1898409,2298046,145069,609982,780088
Equatorial Guinea,4,4,549,449,1999,1999,2002,2000,3278,5255,3151,2955,286,350,289,347,66,654,801,569,64.3,4608,4697,774389,1893793,2078118,193597,558513,689889
"Saint Helena, Ascension and Tristan da Cunha",4,4,68,19,1989,1989,1981,1986,1241,3471,1281,1311,94,488,157,202,6,18,10,23,23.0,1766,1800,59040,327986,438957,14760,73746,91543
Argentina,4,4,391,644,2006,2006,2007,2007,4066,4052,4056,4055,336,338,342,342,58,66,71,71,44.6,3451,3517,178703,840823,1084056,44676,284853,358261
India,3,3,519,802,2012,2012,2012,2012,5355,5439,5434,5436,496,497,495,498,24,56,61,55,66.1,5116,5214,202422,1124560,1411713,67474,496516,636856
Peru,3,3,271,431,2011,2011,2011,2011,4146,4167,4153,4156,389,376,371,373,74,55,61,60,24.4,1889,1925,184843,436008,576981,61614,235738,291072
Kenya,3,3,372,256,1998,1998,2003,2000,3502,3596,3590,3805,407,374,308,361,27,50,59,84,32.6,2513,2562,140889,553957,726205,46963,229025,289102
Sri Lanka,3,3,626,802,2005,2005,2005,2005,5144,5135,5135,5135,328,330,330,330,15,15,15,15,91.4,7079,7215,635564,1690952,1899250,211855,620100,717156
China,3,3,1875,2535,2012,2012,2012,2012,8403,8948,9058,9388,737,735,732,815,14,23,28,34,220.3,14701,14983,834039,2654074,2717961,278013,1179665,1625852
Côte d'Ivoire,3,3,68,98,2011,2011,2010,2009,2036,2355,2095,2068,272,282,261,259,46,80,119,128,14.4,1097,1118,73751,187445,252511,24584,89940,113497
Comoros,2,2,88,150,2010,2010,2005,2005,2906,2906,2899,2899,316,316,284,283,0,0,0,0,9.7,745,759,137169,327921,369486,68584,206980,241865
Cabo Verde,2,2,157,263,2004,2004,2004,2003,3798,3798,3666,3629,292,292,293,293,46,46,40,37,18.1,1397,1424,113863,255902,350802,56931,210859,257207
Belgium,2,2,110,154,2011,2011,2011,2011,6741,6741,6911,6853,590,590,601,599,38,38,50,48,23.6,1817,1852,134659,421166,593780,67330,305757,396939
Sao Tome and Principe,2,2,5,3,1987,1987,2003,2003,1602,1602,1566,1567,168,168,154,154,73,73,97,97,3.4,255,260,20729,43191,47062,10365,23317,26591
Seychelles,2,2,45,49,1992,1992,1992,1992,3736,3736,3756,3756,245,245,248,247,258,258,275,274,24.3,1851,1886,145834,318654,358934,72917,155385,167769
Morocco,2,2,170,248,2009,2009,2009,2009,4799,4799,4803,4790,388,388,386,390,8,8,9,8,23.5,1810,1845,161373,565977,708218,80686,352104,439366
Algeria,1,1,149,245,2003,2003,2003,2003,5210,5210,5210,5210,438,438,438,438,3,3,3,3,13.9,1075,1095,218671,525113,592372,218671,665423,778179
Guinea,1,1,20,22,2011,2011,2011,2011,2743,2743,2743,2743,245,245,245,245,142,142,142,142,2.9,220,224,36910,108272,149315,36910,147872,186450
Réunion,1,1,161,195,2011,2011,2011,2011,3165,3165,3165,3165,253,253,253,253,15,15,15,15,12.2,946,964,154519,411106,461747,154519,452278,523066
Sierra Leone,1,1,30,48,2009,2009,2009,2009,2533,2533,2533,2533,203,203,203,203,2,2,2,2,4.3,332,338,19694,54672,84971,19694,92782,120252
Gibraltar,1,1,129,227,2013,2013,2013,2013,4538,4538,4538,4538,372,372,372,372,8,8,8,8,14.9,1152,1174,202495,486268,548552,202495,616198,720614
Venezuela (Bolivarian Republic of),1,1,134,242,1997,1997,1997,1997,5023,5023,5023,5023,553,553,553,553,91,91,91,91,11.2,868,885,108096,213941,265356,108096,345088,401229
Mauritania,1,1,23,12,1985,1985,1985,1985,3726,3726,3726,3726,759,759,759,759,419,419,419,419,4.1,305,310,82955,184010,209200,82955,195230,231434
"Taiwan, Province of China",1,1,37,41,1993,1993,1993,1993,9644,9644,9644,9644,1076,1076,1076,1076,72,72,72,72,20.4,1548,1578,120475,263244,296520,120475,256731,277193
Fiji,1,1,5,3,2002,2002,2002,2002,16058,16058,16058,16058,2504,2504,2504,2504,53,53,53,53,9.7,728,742,18417,40852,46445,18417,43344,51381
Myanmar,1,1,134,184,2012,2012,2012,2012,7357,7357,7357,7357,651,651,651,651,35,35,35,35,23.1,1781,1815,69428,253504,374301,69428,415406,567277
Australia,1,1,67,89,2011,2011,2011,2011,6982,6982,6982,6982,629,629,629,629,38,38,38,38,15.4,1185,1208,33493,122294,180568,33493,200397,273662
Portugal,1,1,139,179,2007,2007,2007,2007,5240,5240,5240,5240,355,355,355,355,80,80,80,80,19.4,1500,1529,150381,541779,588150,150381,543142,634022
Kuwait,1,1,760,633,2011,2011,2011,2011,7270,7270,7270,7270,508,508,508,508,45,45,45,45,91.5,5510,5615,147504,1102069,915131,147504,1334121,2073053
