Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,24,7,39,24,2003,2000,2000,2000,2322,3326,3430,3661,304,638,987,950,79,236,512,530,57.4,4307,4390,166364,369028,419548,6932,16314,19339
Container,23,3,68,85,1996,1996,1996,1996,255,255,257,257,21,20,25,25,61,59,63,63,33.5,2542,2590,78422,304214,347129,3410,14277,17421
Chemical tanker,21,4,198,274,2009,2009,2009,2009,391,1286,1090,1010,225,293,788,777,53,47,483,459,144.0,10876,11085,411764,1253141,1575965,19608,66176,83872
Cruise,9,9,83,10,1997,1997,1999,1997,260,272,276,274,19,21,23,22,12,21,23,23,25.2,1951,1988,25544,211434,281961,2838,19602,23304
General cargo,6,2,17,18,2012,2012,2012,2012,730,630,697,589,41,261,1574,1397,118,143,246,222,10.0,748,763,47992,138254,197168,7999,27179,38037
Service - tug,2,1,7,7,2006,2006,2006,2006,2011,2011,2011,2011,264,264,465,465,334,334,337,337,6.9,519,528,188576,445926,597071,94288,243469,328724
