port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Livingston - Puerto Santo Tomas,5,5,2005,2005,2003,2003,9167353,14074487,72,69,70,69,5,385
Puerto Barrios - Puerto Santo Tomas,1,1,2017,2017,2017,2017,503105,856606,17,17,17,17,1,52
Puerto Santo Tomas - Puerto Santo Tomas,2,1,2006,2006,2006,2006,97231711,122101564,1770,1770,1770,1770,20,1571
Puerto Barrios - Puerto Barrios,4,1,2006,2006,2006,2006,192118740,241258725,1749,1749,1749,1749,36,2793
