int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Puerto Quetzal,1262,582,2008,2009,2009,2009,50003767581,54900955196,887,1470,1186,1205,7254,560022
Puerto Santo Tomas,1158,291,2006,2007,2007,2008,21900886838,28395356552,858,1602,1025,1138,4188,321314
Puerto Barrios,542,118,2001,2005,2003,2003,9240931857,11203395026,811,1363,875,899,2077,159400
Livingston,28,18,2008,2008,2007,2008,367715448,497992239,776,696,799,806,63,4830
Champerico,1,1,2009,2009,2009,2009,50244899,91030216,835,835,835,835,14,1067
