port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Da Nang - Cai Mep,199,92,2002,2003,2000,2001,1950789100,2603270061,714,1836,1130,1349,458,35010
Hon Gai - Saigon,9,9,2009,2009,2010,2010,166049589,278552784,841,931,842,844,20,1547
Qui Nhon - Da Nang,94,36,2000,2005,2004,2004,484521322,656699627,203,1325,407,439,112,8592
Cai Mep - Tan Cang Hiep Phuoc Port,2,2,1998,1998,2009,2009,11785839,20896189,1815,1815,1342,1396,3,202
Tan Cang Hiep Phuoc Port - Hon Gai,25,12,2008,2006,2008,2008,102645922,165693022,837,965,960,960,23,1760
Tan Cang Hiep Phuoc Port - Vung Ang,2,2,2008,2008,2008,2008,3438430,5950033,597,597,595,594,2,155
Vung Ang - Hon Gai,3,3,2009,2009,2011,2011,11330499,19598055,285,313,292,292,4,275
Tan Cang Hiep Phuoc Port - Hai Phong,5,2,2014,2014,2014,2014,35857324,63059099,1541,1450,2124,2150,9,654
Hai Phong - Thanh Hoa,3,3,2008,2008,2010,2011,16632711,26088724,927,1577,1366,1533,9,673
Thanh Hoa - Hon Gai,1,1,2014,2014,2014,2014,2409043,4323903,804,804,804,804,1,107
Hai Phong - Da Nang,313,101,2003,2006,2004,2005,985004764,1461092933,297,1195,562,608,325,24753
Da Nang - Tan Cang Hiep Phuoc Port,11,6,2012,2012,2011,2011,34475239,57774866,814,1050,946,942,8,640
Long An International Port - Qui Nhon,2,2,2004,2004,2004,2005,3343909,6244183,939,939,930,932,1,77
Qui Nhon - Cai Mep,87,57,2004,2006,2009,2009,730546634,1185797268,650,1284,1380,1417,135,10309
Lotus Port - Vung Tau,7,7,2012,2012,2007,2008,16557085,21027285,598,1257,816,650,7,507
Binh Long Port - Long An International Port,1,1,2005,2005,2005,2005,2110680,4051080,1320,1320,1320,1320,1,47
Long An International Port - Long Binh Tan,2,2,2006,2006,2007,2007,1747921,3304513,547,547,547,543,0,31
Long Binh Tan - Cai Cui Port,3,3,2006,2006,2010,2010,16106918,27489932,262,293,423,431,2,156
Bong Son - Da Nang,10,8,1999,2000,1999,1999,62806485,93186230,325,1122,931,969,24,1842
Da Nang - Hon Gai,117,50,2007,2007,2007,2006,1602839480,1815869609,867,1151,686,1912,396,30411
Hon Gai - Hiep Phuoc,60,25,2009,2008,2005,2006,283138748,430951918,890,1102,1092,1174,59,4486
Hiep Phuoc - Da Nang,134,40,2001,2006,2003,2002,2147590080,3012258347,1180,1067,1975,2192,360,27702
Hai Phong - Phu My,30,19,2008,2007,2009,2009,98367786,152681973,1017,1223,1381,1382,35,2656
Phu My - Cai Mep,50,37,2002,2005,2004,2005,300449749,487185208,349,818,937,963,68,5171
Cai Mep - Bong Son,8,8,2007,2007,2010,2010,32929091,52420720,778,1471,1543,1709,9,709
Bong Son - Hai Phong,3,3,2014,2014,2014,2014,4087979,6684445,439,497,480,484,2,114
Hai Phong - Saigon,490,67,2001,2005,2002,2002,2804721279,3717717425,769,993,831,833,689,52863
Saigon - Cai Mep,96,64,2004,2006,2006,2006,367173292,550706909,76,501,333,330,80,6144
Qui Nhon - Hon Gai,21,14,2006,2008,2006,2006,162924298,251472965,765,1144,1276,1286,42,3195
Hiep Phuoc - Hai Phong,98,30,2002,2007,2002,2002,383280549,555397443,811,1218,912,946,121,9199
Hai Phong - Hon Gai,36,25,2006,2006,2006,2006,117610585,201334033,453,1569,944,984,53,4043
Hon Gai - Phu My,34,31,2007,2009,2009,2009,1034794181,1856290590,826,1359,1275,1256,110,8492
Cai Mep - Dung Quat,35,31,2003,2003,2007,2007,1039636615,1877809036,1486,1952,2875,3011,121,9319
Dung Quat - Hon Gai,38,23,2007,2007,2006,2006,524970693,824026869,735,1240,1576,1564,110,8472
Saigon - Da Nang,365,58,2002,2005,2003,2003,1998520441,2712071989,571,1109,790,819,466,35664
Saigon - Vung Tau,36,21,2002,2002,2003,2003,38931355,52487583,62,161,197,199,16,1229
Vung Tau - Hai Phong,14,10,2006,2006,2005,2005,53063077,74319421,762,839,744,749,13,1030
Hai Phong - Cai Mep,139,63,2001,2006,2006,2006,858496120,1205733159,874,1598,1117,1170,227,17324
Saigon - Lotus Port,6,5,2007,2007,2010,2011,46805207,76462239,472,2345,1250,1474,9,694
Saigon - Nam Hai Dinh Vu Port,429,42,2000,2002,2000,2000,2535006855,3365805107,763,1138,871,874,687,52581
Da Nang - Nam Hai Dinh Vu Port,589,128,2003,2004,2003,2003,3564098880,5013828439,323,1605,506,552,1004,76531
Nam Hai Dinh Vu Port - Cai Mep,191,67,2002,2003,2003,2003,1469334673,2014687687,787,2095,1085,1136,403,30750
Hai Phong - Lotus Port,77,48,2002,2005,2003,2003,439440268,645248470,780,978,826,833,121,9189
Dong Xuyen Port - Vung Tau,34,21,1998,1998,1999,2000,127624613,141949915,1201,2442,2655,2866,91,6868
Nam Hai Dinh Vu Port - Vung Tau,21,11,2003,2004,2002,2002,89887245,119806341,664,817,710,703,25,1910
Dong Xuyen Port - Cai Mep,51,36,2002,2003,1997,1997,187639272,213767127,1090,2008,1491,1320,139,10445
Da Nang - Cam Pha,25,17,2002,2003,1998,1998,723318564,1137561673,2407,3789,3588,3645,99,7550
Cam Pha - Phu My,38,15,1997,2001,1996,1996,1357055595,2259978921,1267,1891,2636,2612,138,10587
Phu My - Qui Nhon,35,26,2005,2005,2005,2006,155687440,254847845,443,890,643,640,39,2953
Qui Nhon - Dung Quat,17,16,2001,2001,2003,2003,105133493,173637926,515,977,1232,1317,25,1879
Dung Quat - Bong Son,143,95,2003,2004,2002,2001,502552830,711669026,393,675,661,631,99,7579
Bong Son - Vung Tau,6,5,2012,2011,2013,2013,9145704,16154283,646,709,774,767,5,346
Saigon - Bong Son,12,6,2008,2007,2006,2007,47761571,70287544,595,610,697,687,11,805
Da Nang - Phu My,38,28,2004,2006,2002,2002,463800558,791561240,951,2550,2117,2175,84,6411
Lotus Port - Phu My,21,19,2008,2008,2010,2010,53438901,83803148,138,513,448,453,18,1404
Phu My - Vung Tau,4,4,2000,2000,1985,1984,9501649,14948118,471,584,573,624,3,195
Saigon - Qui Nhon,27,20,2005,2005,2006,2006,164784209,246744402,543,842,875,905,29,2229
Qui Nhon - Phuoc Long,6,6,2009,2009,2011,2011,74474212,130282791,3284,5006,4387,4515,15,1179
Phuoc Long - Saigon,6,5,2011,2010,2012,2012,25991771,45003546,265,1537,1286,1332,6,492
Hai Phong - Long Binh Tan,22,17,2009,2010,2011,2011,179645951,262443752,1591,1853,2794,2672,37,2847
Long Binh Tan - Phuoc Long Icd,2,2,2006,2006,2005,2005,1382686,2675852,869,869,419,452,1,67
Phuoc Long Icd - Da Nang,4,3,2006,2009,2004,2004,34038075,54588877,4089,7374,3664,3632,16,1196
Saigon - Dung Quat,14,13,2009,2008,2008,2008,190299866,297760695,1265,1698,1961,1921,32,2441
Dung Quat - Nam Hai Dinh Vu Port,93,48,2002,2003,2001,2001,482772223,741075902,781,1688,1232,1285,203,15396
Cai Mep - My Tho,11,11,2008,2008,2006,2005,36647799,64117606,173,218,292,309,7,557
Cai Mep - Lotus Port,53,45,2005,2006,2005,2005,237669642,373131027,336,883,730,740,132,10004
Long Binh Tan - Da Nang,33,26,2004,2004,1999,1998,593911828,991307074,1754,4452,4513,4708,134,10231
Da Nang - Thu Dau Mot,5,4,1999,1997,2001,2003,49306292,63004540,1053,1452,1263,1243,10,799
Nam Hai Dinh Vu Port - Sa Dec,1,1,2001,2001,2001,2001,500962,257696,1031,1031,1031,1031,1,52
Cat Lai - Cai Mep,36,29,2003,2003,2000,1996,138798933,173731948,101,1069,374,363,56,4253
Phuoc Long - Lotus Port,6,6,2000,2000,2003,2004,58000575,92620962,2453,2087,2196,2162,43,3223
Lotus Port - Dung Quat,35,21,2004,2005,2005,2005,350375667,543921085,1395,1865,1620,1639,123,9413
Hai Phong - Nam Hai Dinh Vu Port,31,22,2009,2009,2009,2009,198878741,328475994,1543,2857,2290,2310,94,7119
Hai Phong - Cam Pha,56,46,2008,2007,2003,2003,181307347,291660414,105,674,451,453,43,3313
Cam Pha - Hon Gai,8,7,2009,2009,1999,2001,116125281,171834265,391,4776,1816,1610,25,1888
Cai Mep - Thanh Ho Chi Minh,15,11,2004,2003,2003,2002,8944012,11369398,62,165,151,122,7,492
Thanh Ho Chi Minh - Hiep Phuoc,2,2,2004,2004,2009,2009,2062290,3856183,611,611,359,401,3,255
Hai Phong - Nghe Tinh,5,4,2009,2007,1998,1998,43607443,63927238,270,850,1294,1388,6,476
Phu My - Nam Hai Dinh Vu Port,38,30,2003,2003,2001,2002,243401860,328025136,994,1753,1475,1372,100,7609
Nam Hai Dinh Vu Port - Cat Lai,187,50,2006,2005,2005,2004,3140668150,3875193438,802,1844,1019,1083,499,38344
Nam Hai Dinh Vu Port - Dong Xuyen Port,12,11,2008,2008,2006,2006,70881051,98373689,928,1704,1173,1177,32,2428
Da Nang - Icd Transimex Thu Duc,3,2,2000,2002,2002,2003,41119876,57922998,2597,4332,2485,2593,8,630
Icd Transimex Thu Duc - Saigon,1,1,2007,2007,2007,2007,209410,311741,70,70,70,70,0,4
Qui Nhon - Bong Son,84,63,2003,2004,2006,2006,531380827,876927953,416,691,990,1059,81,6195
Qui Nhon - Vung Tau,10,8,2009,2007,2012,2012,908304559,1605932926,591,3068,11582,11872,73,5644
Da Nang - Dung Quat,146,85,2003,2004,2001,2001,874301072,1310275789,505,1132,1085,1110,241,18448
Dung Quat - Phuoc Long,6,6,2000,2000,2001,2002,41377299,62796889,1935,2433,2753,2676,17,1294
Nam Hai Dinh Vu Port - Lotus Port,51,31,2007,2007,2006,2006,394155279,595731660,921,1552,1195,1259,111,8433
Bong Son - Hon Gai,1,1,2007,2007,2007,2007,18107824,27436689,1219,1219,1219,1219,2,157
Nha Trang - Lotus Port,4,4,2005,2005,2003,2002,19886893,31425124,412,655,367,372,8,592
Cam Pha - Dung Quat,21,17,2000,2000,2001,2001,633400686,977474789,2668,2686,3096,3066,76,5801
Bong Son - Hiep Phuoc,7,6,2000,1998,2001,2001,99364453,144803296,1363,1450,1409,1413,16,1229
Hiep Phuoc - Nam Hai Dinh Vu Port,104,39,2002,2006,2005,2004,1368320665,971280757,815,1520,893,1002,191,14623
Vung Tau - Cai Mep,78,48,2001,2001,2007,2009,1103260553,1686435261,1125,2873,4478,5654,321,24266
Dong Xuyen Port - Bong Son,1,1,2005,2005,2005,2005,10030552,14958182,2435,2435,2435,2435,3,211
Phu My - Nha Trang,3,3,2011,2011,2011,2011,65341847,101378496,539,1253,2299,2329,6,478
Lotus Port - Hon Gai,44,18,2006,2006,2007,2007,712369144,1117192082,1580,1404,1667,1654,167,12857
Lotus Port - Dong Xuyen Port,7,6,1999,2000,2001,2001,48520843,74531768,2848,3144,2148,2108,35,2613
Bong Son - Cam Lam,5,5,2005,2005,2000,2000,33548917,58537340,536,765,622,610,5,401
Cai Mep - Hiep Phuoc,42,33,2004,2006,2007,2007,274596458,410155640,451,1624,1088,1103,93,7104
Cai Mep - Hon Gai,92,81,2010,2010,2009,2010,2977492937,5100635469,920,1138,1069,1068,328,25304
Cam Pha - Cai Mep,30,23,2003,2005,2005,2005,1395639743,2315095877,1172,3083,2563,2475,154,11885
Saigon - Cam Pha,6,6,2008,2008,2006,2006,120246863,200696448,853,1370,1104,1078,22,1714
Cat Lai - Da Nang,319,61,2003,2003,2002,2002,2982567261,3915935392,543,1005,630,640,682,52397
Hiep Phuoc - Long An International Port,19,5,2007,2010,2010,2010,142928170,199334501,78,1914,5080,5163,24,1822
Da Nang - Hon La Port,5,5,2003,2003,2005,2006,5506539,9247305,631,673,790,785,2,169
Cai Mep - Cam Lam,11,10,2005,2004,2012,2012,1144534792,2011700478,467,1409,4580,4787,77,5957
Cat Lai - Nha Trang,3,3,2002,2002,2005,2002,23758896,33175839,672,634,692,702,4,326
Nha Trang - Qui Nhon,12,11,2002,2001,2000,2000,71935419,110053861,309,578,544,659,13,1001
Qui Nhon - Cat Lai,29,17,2000,2002,1998,1998,102380316,151688643,340,878,477,523,46,3496
