,exp_code_str3,exp_name,HS2,description,USD,tonne
0,776,Tonga,07," Potatoes seed, fresh or chilled",4017958.7479999997,5891.412772
1,776,Tonga,03," Ornamental fish, live",1298845.215,102.931686
2,776,Tonga,84, Nuclear reactors,870627.9609999999,52.997319
3,776,Tonga,05," Hair, human, unworked, waste of human hair",823008.42,69.410643
4,776,Tonga,08," Coconuts, fresh or dried",398110.114,614.690914
5,776,Tonga,89," Cruise ships, excursion boats, ferry boats",363548.985,98.346964
6,776,Tonga,85, Electric motors of an output < 37.5 watts,363500.741,221.99521900000005
7,776,Tonga,12, Soya beans,339450.897,99.929788
8,776,Tonga,87, Pedestrian controlled tractors,268499.831,34.805314
9,776,Tonga,32, Quebracho tanning extract,159395.21899999998,58.511369
10,776,Tonga,09," Coffee, not roasted, not decaffeinated",143003.3,6.058924
11,776,Tonga,94," Seats, aircraft",111707.464,5.843275
12,776,Tonga,73, Sheet piling of iron or steel,108236.113,125.11162699999998
13,776,Tonga,48, Newsprint,98465.044,47.731747
14,776,Tonga,20," Cucumbers,gherkins, prepared or preserved by vinegar",87094.64,49.102898
15,776,Tonga,72," Pig iron, non-alloy, <0.5% phosphorus",74456.95199999999,275.6324
16,776,Tonga,44, Fuel wood,67787.3,166.345297
17,776,Tonga,30," Glands and other organs, dried, for therapeutic uses",62610.142,0.5958899999999999
18,776,Tonga,74, Copper mattes,52691.856,19.087249
19,776,Tonga,90," Optical fibres, except for telecommunications",46520.168,0.140448
20,776,Tonga,71," Pearls natural, not permanently mounted or set",25263.927,0.807323
21,776,Tonga,76," Aluminium unwrought, not alloyed",22511.84,30.713161
22,776,Tonga,62," Mens, boys overcoats of wool or hair, not knit",17406.494,0.148022
23,776,Tonga,23," Flour or meal, pellet of meat or offal for animal fee",17096.134,8.96342
24,776,Tonga,13, Lac,13103.446000000002,0.155957
25,776,Tonga,86," Rail locomotives, externally electrically powered",12152.369999999999,4.263714
26,776,Tonga,40," Natural rubber latex, including prevulcanised",11405.601999999999,2.653203
27,776,Tonga,11, Wheat or meslin flour,11214.725,59.42558199999999
28,776,Tonga,39, Polyethylene - specific gravity <0.94 in primary form,10568.827,9.377315000000001
29,776,Tonga,29, Saturated acyclic hydrocarbons,10221.944,3.209701
30,776,Tonga,22, Mineral and aerated waters not sweetened or flavoured,7983.128,4.719638
31,776,Tonga,21," Coffee extracts, essences, concentrates, preparations",7966.171,1.05978
32,776,Tonga,83, Padlocks of base metal,6995.83,0.6107039999999999
33,776,Tonga,42," Saddlery and harness, of any material",6636.699,0.262484
34,776,Tonga,54, Sewing thread of synthetic filaments,6560.851,0.08199
35,776,Tonga,46, Plaits and products of plaiting materials,6059.710999999999,2.7208040000000002
36,776,Tonga,61," Mens, boys overcoats, etc, of wool or hair, knit",4916.392,0.02388
37,776,Tonga,14, Bamboos used primarily for plaiting,4738.4619999999995,2.0740130000000003
38,776,Tonga,33, Essential oils of bergamot,4696.669,0.37625200000000003
39,776,Tonga,88," Gliders, hang gliders",4529.076,0.010051000000000001
40,776,Tonga,35, Casein,4213.751,16.581307
41,776,Tonga,63, Electric blankets of textile material,3163.925,0.902871
42,776,Tonga,43," Raw mink furskins, whole",2978.165,0.012101
43,776,Tonga,53," Flax fibre, raw or retted",2647.26,0.04201
44,776,Tonga,95," Rideable wheeled toys, dolls carriages",1918.397,0.452
45,776,Tonga,82, Spades and shovels,1342.211,0.182487
46,776,Tonga,04, Milk not concentrated nor sweetened < 1% fat,1279.299,0.226
47,776,Tonga,49," Brochures, leaflets and similar, in single sheets",1113.527,0.004802
48,776,Tonga,57," Carpets of wool or fine animal hair, knotted",563.078,0.133501
49,776,Tonga,27," Anthracite, not agglomerated",197.972,18.629132000000002
50,776,Tonga,68," Stone setts, curbstones, flagstones (except slate)",108.75,0.004743000000000001
