Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,71,20,103,131,2001,2000,2003,2003,216,291,227,222,24,31,30,29,21,101,58,60,28.1,2140,2181,209440,618537,864202,2950,11611,15103
Bulk carrier,22,19,79,123,2010,2010,2010,2010,219,216,215,214,21,54,53,54,130,132,138,137,16.9,1291,1316,51407,134952,203695,2337,10337,13208
Container,15,8,53,70,2007,2009,2007,2008,196,333,406,430,24,64,273,284,19,13,27,27,19.5,1485,1513,83003,279808,318328,5534,19799,23652
Service - tug,14,2,1,1,1967,1974,1967,1967,419,406,571,587,448,448,622,629,76,88,147,148,14.0,1051,1072,34996,82754,110803,2500,6455,8715
Liquefied gas tanker,2,1,0,0,1993,1993,1993,1993,53,53,53,53,8,8,8,8,4,4,4,4,0.2,13,13,284,822,908,142,777,1021
Oil tanker,2,2,1,1,2003,2003,2005,2005,95,95,86,86,10,10,10,10,24,24,32,32,1.3,100,102,2930,2809,3227,1465,3875,4851
Service - other,1,1,0,0,1997,1997,1997,1997,77,77,77,77,10,10,10,10,42,42,42,42,0.1,10,10,188,386,416,188,419,473
Vehicle,1,1,1,0,2010,2010,2010,2010,62,62,62,62,8,8,8,8,8,8,8,8,0.2,18,19,347,1529,1771,347,1318,1419
