Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Papua New Guinea,141,57,1556,1878,2005,2002,2006,2007,718,1578,748,764,60,199,156,134,33,50,38,38,430.5,32919,33551,2106053,6798069,7874919,14937,53590,65121
China,104,48,7789,13309,1996,1998,1997,1997,3314,3400,3633,3641,304,338,345,346,14,65,205,208,676.3,52211,53213,4503750,13216515,18975782,43305,206286,264150
Fiji,34,29,93,86,2009,2008,2004,2000,8028,7509,2793,1987,1505,1404,1201,734,12,18,22,23,91.8,6898,7030,283481,650498,771140,8338,21619,26037
Philippines,29,24,747,1170,2000,2000,1998,1998,2633,2822,2808,2801,246,328,365,361,13,120,82,81,130.7,10024,10216,1022111,2879126,4071678,35245,143571,181936
Singapore,23,19,2162,3498,2008,2008,2008,2009,3686,4753,3782,3777,310,486,401,395,26,65,68,69,286.5,22157,22582,1859589,5437684,6580696,80852,339644,416102
Japan,22,11,1607,1478,2008,2010,2008,2010,3014,3401,3165,3209,252,504,286,304,38,280,78,78,194.5,14972,15260,640081,2749629,3532696,29095,158322,200727
Vanuatu,18,9,79,61,2009,2008,2009,2010,726,682,715,694,63,80,79,78,33,42,31,42,33.4,2561,2611,77615,272091,361411,4312,20605,26542
Australia,15,9,254,382,2008,2013,2012,2013,1234,1383,1253,1244,138,135,133,130,48,62,58,59,35.6,2748,2800,228327,875533,1130884,15222,76873,96341
"Korea, Republic of",13,8,960,1654,2008,2005,2011,2011,3220,3674,2729,2692,256,470,274,267,31,31,90,94,105.9,8175,8332,507859,2041883,2387300,39066,198064,241888
Indonesia,9,9,283,450,2002,2002,1999,1999,2512,2519,2736,2732,268,344,438,434,8,31,38,38,36.0,2769,2823,228046,660320,989786,25338,117576,152394
Malaysia,8,6,193,317,1999,2002,2006,2006,3290,3004,3317,3332,354,396,301,301,106,338,134,150,72.2,5469,5574,300063,567255,734732,37508,139199,175742
Micronesia (Federated States of),8,7,111,108,2009,2011,2011,2011,4341,6219,4883,5920,593,664,892,982,138,260,503,562,28.3,2131,2172,723430,1603843,1822808,90429,212094,250690
Kiribati,8,3,142,143,2006,2008,2006,2006,1039,2784,1140,1119,78,273,142,130,35,69,44,43,20.3,1558,1588,125737,350491,460411,15717,59653,77445
Hong Kong,8,4,891,1607,1995,1996,1994,1994,3554,4302,3717,3711,298,288,317,320,290,202,273,281,82.7,6399,6522,417150,1250265,1551316,52144,238006,295525
Tuvalu,7,7,45,60,2003,2003,2006,2007,1307,3433,2577,2754,195,492,896,1026,97,108,84,81,15.1,1139,1161,364329,806826,916363,52047,121220,142412
Thailand,6,6,142,185,1991,1991,1990,1992,4257,4354,4335,4247,304,334,346,336,167,325,337,327,88.2,6698,6827,430611,966429,1110843,71768,164114,182157
Nauru,5,3,66,100,2002,2003,2000,1999,716,3423,2265,2808,66,489,1087,1162,16,18,29,30,19.6,1506,1535,178889,250807,275682,35778,124663,163842
"Taiwan, Province of China",4,4,228,403,2004,2004,2000,2000,3409,5563,3430,3421,394,558,361,355,20,100,231,240,20.3,1566,1596,336174,832352,1015520,84044,264631,323488
New Caledonia,4,4,121,152,2006,2006,2005,2013,961,970,970,973,79,75,75,79,22,25,24,29,18.4,1429,1456,42525,325083,396220,10631,85616,104248
Guam,3,1,34,60,2009,2009,2009,2009,1573,1573,1576,1576,134,134,128,128,278,278,289,289,11.6,880,897,22528,82256,121452,7509,44930,61356
American Samoa,2,2,31,16,1998,1998,1994,1993,3377,3377,2192,2107,520,520,347,307,110,110,92,87,7.4,568,579,113074,236063,257583,56537,127369,145434
Viet Nam,2,2,38,64,1996,1996,1996,1996,2366,2366,1807,1819,212,212,206,208,8,8,8,8,6.3,486,496,66593,193179,273092,33296,138241,175446
Marshall Islands,2,2,8,9,1998,1998,1998,1996,1874,1874,1874,1860,288,288,288,289,22,22,22,22,2.3,173,177,50021,53703,63050,25010,62270,77013
Brunei Darussalam,1,1,45,71,1994,1994,1994,1994,3222,3222,3222,3222,478,478,478,478,8,8,8,8,3.6,280,286,28998,80501,125115,28998,136617,177065
Tonga,1,1,9,11,2010,2010,2010,2010,1711,1711,1711,1711,151,151,151,151,47,47,47,47,2.4,189,192,18204,53399,73641,18204,72930,91956
