Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,974,493,12234,15493,2004,2007,2009,2008,331,417,412,428,49,94,142,113,39,106,83,109,3000.4,231638,236085,9107049,25123878,30082679,9350,31430,38706
Qatar,392,182,1908,1614,2006,2007,2009,2008,100,174,206,269,20,30,34,57,29,38,20,32,232.1,17882,18225,1082735,3312157,3875211,2762,9220,10744
Saudi Arabia,199,160,4628,7720,2007,2008,2008,2008,155,538,871,1088,32,194,696,768,41,179,249,277,659.1,50831,51807,2878011,6546189,7547152,14462,43382,53758
Kuwait,90,53,876,1124,2006,2006,2005,2005,298,422,394,403,26,69,77,89,26,108,86,87,149.8,11540,11762,686469,2092373,2515577,7627,28851,34897
Iran (Islamic Republic of),75,47,206,334,2002,2004,2006,2006,235,261,260,258,79,79,79,80,40,58,64,65,87.1,6695,6823,274498,702568,886887,3660,12214,15762
Iraq,57,20,881,1132,2008,2006,2008,2008,329,490,459,472,30,85,79,89,15,127,78,99,135.6,10487,10688,788096,2251006,2540066,13826,44659,52365
India,35,33,1522,2601,2007,2008,2010,2011,1386,1541,1491,1486,131,176,171,170,57,113,119,119,213.7,16492,16809,1136203,2734567,3261057,32463,114947,141283
Oman,30,26,881,898,2006,2006,2007,2007,746,780,853,857,69,151,139,165,46,247,105,155,160.7,12401,12639,709176,2077136,2305222,23639,77904,88065
Brazil,29,28,22448,43350,2010,2010,2010,2010,8515,8550,8549,8550,851,856,857,857,87,86,86,86,1240.3,96076,97920,9735882,19465741,22411155,335720,960911,1111425
Singapore,25,23,2898,4446,2008,2009,2009,2009,3738,3519,3663,3645,324,322,340,341,64,88,84,91,307.8,23801,24258,2549136,6005850,7608070,101965,329298,410751
Malaysia,16,8,1238,2114,1996,2006,2010,2009,1886,3399,3747,3761,206,317,357,358,42,72,79,80,135.5,10493,10695,1098581,2399809,2867282,68661,195187,243935
Australia,14,12,3037,5580,2011,2011,2011,2011,5355,5361,5374,5374,529,557,576,576,132,158,160,160,278.8,21587,22001,1166397,3470043,4043055,83314,387241,477228
Pakistan,13,11,327,416,2007,2009,2011,2010,1009,1073,1072,1093,101,108,95,102,34,43,51,55,49.3,3802,3875,299585,743657,896624,23045,74871,89931
China,8,7,625,822,2010,2010,2013,2013,2750,3774,3246,2905,258,404,594,592,38,79,98,95,102.3,7892,8044,272937,1256606,1371802,34117,217712,301551
Mayotte,7,1,598,999,2014,2014,2014,2014,3074,3074,2854,2854,245,245,249,249,38,38,43,43,58.1,4504,4591,192642,1410774,1626595,27520,237651,292143
Canada,6,6,4617,8893,2012,2012,2012,2012,8265,8280,8278,8277,832,915,915,916,85,96,97,97,260.8,20159,20546,2000727,3968642,4570032,333455,944827,1091138
South Africa,5,5,990,1862,2006,2006,2004,2004,4405,4621,4463,4453,560,466,544,550,72,99,114,114,78.9,6108,6225,451832,1112387,1376382,90366,321225,387456
