dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bulk carrier,1,1,2012,2012,2012,2012,3396941,5421302,171,171,171,171,1,48
Ferry-pax only,1,1,1973,1973,1973,1973,2346097,789154,187,187,187,187,3,196
Cruise,1,1,1989,1989,1989,1989,977867,100836,159,159,159,159,1,39
