Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
China,9657,2554,151657,186959,2005,2006,2008,2007,419,977,563,589,42,135,155,174,15,71,60,71,21647.1,1660361,1692240,133407974,364915460,431583625,13815,47336,57562
Japan,2118,724,52706,53874,2007,2007,2008,2008,1118,1412,1185,1268,89,153,180,182,14,50,29,35,8694.9,664874,677639,44444977,154924989,182679199,20984,81291,100056
Hong Kong,1504,528,20591,23735,2006,2007,2007,2007,374,607,475,488,30,79,95,109,13,35,46,56,3181.1,244810,249510,18197144,57884102,66740927,12099,43484,52175
"Korea, Republic of",1020,570,33110,43917,2006,2007,2008,2008,1184,1696,1439,1489,94,181,221,247,24,73,59,68,4955.9,379644,386933,29712147,88641170,104166513,29130,106125,130403
Singapore,910,678,66682,86225,2009,2009,2009,2009,1679,1903,1779,1777,142,197,185,197,16,41,44,42,7667.7,578350,589455,44005421,128598700,144078273,48358,173078,214585
Philippines,910,344,14904,18790,2005,2006,2005,2006,721,1032,841,877,72,128,131,141,25,67,55,61,3051.4,235020,239532,15322692,50363439,58348746,16838,62879,75578
Australia,793,453,164016,271803,2010,2010,2010,2010,3755,3660,3595,3540,304,336,337,341,39,91,102,108,13077.8,995272,1014382,80958900,220272667,246790239,102092,370308,454030
Viet Nam,792,301,19110,25673,2005,2006,2007,2007,1081,1438,1241,1271,86,148,144,153,25,66,56,63,3002.7,231380,235822,17785729,54072867,63980375,22457,83904,101929
Malaysia,589,375,45335,70272,2007,2007,2008,2009,1761,2062,1927,1893,144,204,247,251,21,54,53,45,4667.3,344074,350680,27931213,79734638,88846554,47421,173031,220810
Indonesia,523,406,45228,72531,2008,2008,2008,2009,1846,2167,2126,1994,162,215,231,227,65,125,183,143,4395.5,326828,333104,24407298,67529808,75553517,46668,178887,224602
Thailand,262,184,13154,13223,2006,2006,2007,2007,1923,2424,2283,2361,147,224,247,274,27,62,55,76,1770.2,134760,137347,10595318,32460428,37938504,40440,147148,179328
United States of America,253,115,132179,145933,2011,2011,2011,2011,6100,7390,6796,6766,328,520,431,437,72,103,70,72,16094.9,1242935,1266799,75892095,212439865,243802426,299969,1028879,1219123
Russian Federation,137,73,14226,16735,2008,2008,2008,2008,1668,2154,2302,2233,186,272,324,350,45,81,132,126,1318.6,93128,94916,5477775,19536649,20219463,39984,189120,257140
United Arab Emirates,60,48,31466,57548,2006,2007,2006,2006,5102,5077,5110,5109,406,430,432,434,40,77,90,91,1673.5,129614,132103,15831878,32860156,34055917,263865,798128,1027164
Canada,60,25,19692,21716,2004,2006,2004,2004,5545,6021,5624,5658,410,516,417,430,68,84,75,75,2175.1,167951,171176,14346363,37252005,42408579,239106,726508,844246
