Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Oil tanker,2,2,16,26,2008,2008,2008,2009,272,272,271,271,73,73,73,73,26,26,26,27,7.1,551,561,23248,55827,62977,11624,35372,41366
Service - tug,1,1,0,0,2014,2014,2014,2014,270,270,270,270,50,50,50,50,212,212,212,212,0.3,25,25,2777,6566,8792,2777,7170,9681
General cargo,1,1,1,1,2013,2013,2013,2013,264,264,264,264,24,24,24,24,43,43,43,43,0.5,35,36,2475,7260,10011,2475,9915,12501
