Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Saudi Arabia,67,24,815,1348,1999,2003,2001,2002,408,598,548,561,42,65,101,105,57,84,115,121,206.4,15916,16221,845979,2199825,2436256,12627,38032,47464
Djibouti,17,9,171,223,2002,2002,2006,2005,522,586,704,697,47,81,134,136,16,63,25,24,29.6,2270,2313,143728,544681,676479,8455,40010,51313
United Arab Emirates,15,9,871,1502,2004,2007,2001,2001,1763,1829,1851,1846,204,254,240,238,39,50,53,53,117.7,9070,9245,1001209,2314020,2625856,66747,185415,225844
Egypt,14,11,143,212,1999,2002,2005,2005,1039,1393,985,970,131,160,150,154,232,293,201,217,61.3,4729,4820,265808,717819,940641,18986,62149,79949
Somalia,11,4,150,214,2001,1999,2002,2002,1227,716,906,874,163,93,164,161,55,59,71,71,36.5,2780,2833,178697,679708,787842,16245,68953,84752
Singapore,6,6,317,446,2010,2010,2010,2010,4227,4249,4250,4249,366,366,367,367,9,11,10,10,50.7,3906,3981,173027,582975,872791,28838,160723,216439
Oman,5,5,79,108,1994,1994,1995,1994,1962,2186,2020,1985,342,1706,1266,1604,95,142,149,148,135.3,10176,10372,113808,324837,378781,22762,83417,101821
Yemen,4,4,51,73,2003,2003,2006,2003,667,6931,1475,1281,368,1052,1792,1451,122,323,134,125,16.2,1222,1246,114998,314035,443510,28749,94189,130731
India,4,4,203,341,2008,2008,2007,2007,2509,2477,2429,2442,205,208,199,200,43,60,41,40,18.4,1421,1448,223475,537945,679672,55869,192313,231836
Jordan,3,3,41,64,1998,1998,2003,2003,953,936,939,937,87,91,87,87,61,49,45,44,7.6,583,594,31663,88584,126594,10554,46484,59972
Turkey,3,3,20,29,1999,1999,2001,2000,1819,1760,1781,1782,206,230,234,241,43,35,29,32,5.0,386,393,58492,170341,238105,19497,73336,96166
Greece,3,3,56,92,1993,1993,1994,1994,1842,2647,2230,2285,230,278,296,304,19,19,17,17,9.7,748,763,81889,236626,332887,27296,116880,149060
Malaysia,2,2,168,246,2010,2010,2010,2010,4079,4079,4077,4084,368,368,368,367,29,29,29,27,16.2,1249,1273,93082,339869,501819,46541,278464,380270
South Africa,2,2,135,205,2004,2004,2003,2002,4130,4130,4100,4087,337,337,343,346,22,22,25,26,11.1,854,870,81803,251506,382977,40901,210437,278544
Sudan,2,2,5,7,2009,2009,2008,2007,364,364,361,360,36,36,35,35,48,48,36,34,1.5,112,114,5219,16536,23412,2609,12144,15847
China,1,1,79,112,2009,2009,2009,2009,5571,5571,5571,5571,467,467,467,467,48,48,48,48,11.6,890,908,42397,154805,228571,42397,253672,346414
Sri Lanka,1,1,148,235,2009,2009,2009,2009,4695,4695,4695,4695,626,626,626,626,0,0,0,0,22.3,1724,1757,209369,502775,567173,209369,637116,745076
Hong Kong,1,1,49,81,1999,1999,1999,1999,5754,5754,5754,5754,526,526,526,526,2,2,2,2,9.0,690,703,30495,111347,164405,30495,182460,249167
Israel,1,1,6,9,2004,2004,2004,2004,1154,1154,1154,1154,117,117,117,117,131,131,131,131,1.8,136,139,15251,44738,61696,15251,61100,77041
Bangladesh,1,1,59,62,2010,2010,2010,2010,3775,3775,3775,3775,279,279,279,279,9,9,9,9,12.1,932,949,23567,86049,127052,23567,141005,192556
Brunei Darussalam,1,1,16,27,1988,1988,1988,1988,685,685,685,685,42,42,42,42,167,167,167,167,5.2,402,410,24432,58670,66185,24432,74346,86944
Lebanon,1,1,90,34,2000,2000,2000,2000,1566,1566,1566,1566,116,116,116,116,5,5,5,5,5.8,448,456,33926,149576,173224,33926,128951,138780
