int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Muara Harbor,472,272,2006,2007,2006,2006,7147656435,8008719905,814,1257,1135,1250,1291,98972
Kuala Belait,237,135,2009,2009,2005,2005,1511529939,2294100905,514,1613,1422,1456,579,43813
Bandar Seri Begawan,31,27,2008,2007,2000,2000,56406840,74787615,501,977,501,438,34,2599
Lumut,196,68,2009,2008,2008,2008,25798607886,21576059199,1699,1394,2696,2577,3011,193688
Seria Oil Loading Terminal,60,51,2006,2006,2007,2007,6370733140,11785902576,1132,1925,2106,2106,575,44492
