,exp_code_str3,exp_name,HS2,description,USD,tonne
0,540,New Caledonia,72," Pig iron, non-alloy, <0.5% phosphorus",833729335.406,201472.18262300003
1,540,New Caledonia,26," Iron ore, concentrate, not iron pyrites,unagglomerate",312720207.059,4562411.246428
2,540,New Caledonia,28, Chlorine,48786579.162,30097.594885000002
3,540,New Caledonia,75, Nickel mattes,20629104.342,19826.889491
4,540,New Caledonia,81," Powders, tungsten (wolfram)",13236905.431999998,1685.77223
5,540,New Caledonia,84, Nuclear reactors,6381594.1729999995,177.113953
6,540,New Caledonia,86," Rail locomotives, externally electrically powered",6280279.462,2163.0477650000003
7,540,New Caledonia,03," Ornamental fish, live",5607552.623,425.576174
8,540,New Caledonia,33, Essential oils of bergamot,5333390.544000001,71.639021
9,540,New Caledonia,85, Electric motors of an output < 37.5 watts,2859966.49,819.169879
10,540,New Caledonia,90," Optical fibres, except for telecommunications",1783391.743,18.146482
11,540,New Caledonia,07," Potatoes seed, fresh or chilled",1559161.5520000001,2709.3870669999997
12,540,New Caledonia,74, Copper mattes,1320443.616,647.181578
13,540,New Caledonia,88," Gliders, hang gliders",1241010.752,2.693049
14,540,New Caledonia,76," Aluminium unwrought, not alloyed",652932.143,486.86964800000004
15,540,New Caledonia,87, Pedestrian controlled tractors,530701.909,40.695343
16,540,New Caledonia,19," Infant foods of cereals, flour, starch or milk, retai",443907.958,109.52699999999999
17,540,New Caledonia,94," Seats, aircraft",421337.302,95.308765
18,540,New Caledonia,89," Cruise ships, excursion boats, ferry boats",376478.777,58.996598999999996
19,540,New Caledonia,47, Mechanical wood pulp,330262.846,1573.522752
20,540,New Caledonia,40," Natural rubber latex, including prevulcanised",255638.262,2877.0662459999994
21,540,New Caledonia,39, Polyethylene - specific gravity <0.94 in primary form,250874.00400000002,84.826019
22,540,New Caledonia,38, Artificial graphite,235784.76,1401.493891
23,540,New Caledonia,73, Sheet piling of iron or steel,216969.394,59.344924999999996
24,540,New Caledonia,18," Cocoa beans, whole or broken, raw or roasted",207999.31800000003,15.322759
25,540,New Caledonia,29, Saturated acyclic hydrocarbons,201615.718,19.493617
26,540,New Caledonia,71," Pearls natural, not permanently mounted or set",176372.07400000002,9.819783
27,540,New Caledonia,05," Hair, human, unworked, waste of human hair",132239.717,33.359529
28,540,New Caledonia,21," Coffee extracts, essences, concentrates, preparations",127490.862,33.808082999999996
29,540,New Caledonia,64," Waterproof footwear (Wellingtons etc), metal toe cap",126486.425,7.086463999999999
30,540,New Caledonia,08," Coconuts, fresh or dried",118476.143,51.510829
31,540,New Caledonia,61," Mens, boys overcoats, etc, of wool or hair, knit",101738.546,20.899224
32,540,New Caledonia,62," Mens, boys overcoats of wool or hair, not knit",79052.99799999999,3.475025
33,540,New Caledonia,09," Coffee, not roasted, not decaffeinated",66711.435,0.319772
34,540,New Caledonia,44, Fuel wood,64533.592000000004,28.708752
35,540,New Caledonia,41," Bovine skins, whole, raw",59653.526,48.114802
36,540,New Caledonia,95," Rideable wheeled toys, dolls carriages",59038.455,5.24168
37,540,New Caledonia,48, Newsprint,55014.882,71.746459
38,540,New Caledonia,82, Spades and shovels,49954.055,3.1683689999999998
39,540,New Caledonia,63, Electric blankets of textile material,45686.948,14.612395
40,540,New Caledonia,49," Brochures, leaflets and similar, in single sheets",44126.715,6.5534680000000005
41,540,New Caledonia,70," Glass cullet, waste or scrap, glass in the mass",39484.481,11.273468000000001
42,540,New Caledonia,02," Bovine carcasses and half carcasses, fresh or chilled",39249.401999999995,5.246696
43,540,New Caledonia,12, Soya beans,26624.295,0.031059
44,540,New Caledonia,42," Saddlery and harness, of any material",26161.400999999998,22.263951000000002
45,540,New Caledonia,32, Quebracho tanning extract,24967.619,4.232956
46,540,New Caledonia,36, Propellent powders,24128.437,8.957923000000001
47,540,New Caledonia,83, Padlocks of base metal,24013.650999999998,4.177821000000001
48,540,New Caledonia,96," Worked ivory, articles of ivory",22775.446,3.550966
49,540,New Caledonia,91," Wrist-watch, precious metal, battery, with hands",22676.828999999998,0.01772
50,540,New Caledonia,25," Salt (sodium chloride) including solution, salt water",22149.164,571.3661660000001
51,540,New Caledonia,65," Hat-forms, etc of felt, not shaped, no formed brim",21997.295,0.438091
52,540,New Caledonia,22, Mineral and aerated waters not sweetened or flavoured,21777.974000000002,25.790192
53,540,New Caledonia,20," Cucumbers,gherkins, prepared or preserved by vinegar",20376.015,12.471900000000002
54,540,New Caledonia,30," Glands and other organs, dried, for therapeutic uses",16380.142,1.654
55,540,New Caledonia,68," Stone setts, curbstones, flagstones (except slate)",13930.458,19.498729
