int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Aqaba,313,251,2005,2007,2010,2010,16723317432,19897909448,737,1445,1534,1428,1875,139301
Al Aqabah,694,414,2004,2006,2009,2009,39877961463,41363728484,741,1468,1345,1429,4375,329137
Abu Alandah,1,1,1984,1984,1984,1984,17283148,28389330,1013,1013,1013,1013,2,171
