,imp_code_str3,imp_name,HS2,description,USD,tonne
0,466,Mali,27," Anthracite, not agglomerated",614768485.285,958796.948962
1,466,Mali,87, Pedestrian controlled tractors,84055216.869,55401.171985
2,466,Mali,84, Nuclear reactors,73587055.723,25144.03503
3,466,Mali,72," Pig iron, non-alloy, <0.5% phosphorus",41633912.39,68681.278914
4,466,Mali,39, Polyethylene - specific gravity <0.94 in primary form,37340050.178,34674.023881
5,466,Mali,73, Sheet piling of iron or steel,35769168.866,28772.248489
6,466,Mali,85, Electric motors of an output < 37.5 watts,32721067.001,10839.406984
7,466,Mali,31," Animal or vegetable fertilizers, in packs >10 kg",28422615.112000003,123556.61395500001
8,466,Mali,17," Raw sugar, cane",27847722.577,98431.27062600001
9,466,Mali,40," Natural rubber latex, including prevulcanised",23863444.155,10605.619446
10,466,Mali,28, Chlorine,18978018.294,26155.132832
11,466,Mali,38, Artificial graphite,16839222.955,10408.310349
12,466,Mali,94," Seats, aircraft",16291845.093,8668.542830999999
13,466,Mali,48, Newsprint,12829372.199,13637.963469
14,466,Mali,25," Salt (sodium chloride) including solution, salt water",11320929.554000001,80036.343247
15,466,Mali,04, Milk not concentrated nor sweetened < 1% fat,10698993.103,5923.882299
16,466,Mali,15," Lard, other pig fat and poultry fat, rendered",9585969.253,25923.218893999998
17,466,Mali,21," Coffee extracts, essences, concentrates, preparations",9581273.521,4279.7290029999995
18,466,Mali,09," Coffee, not roasted, not decaffeinated",8094170.802,9778.327189
19,466,Mali,19," Infant foods of cereals, flour, starch or milk, retai",8062038.925,7480.470851
20,466,Mali,34," Soaps, for toilet use, solid",5568303.856,10524.348391
21,466,Mali,76," Aluminium unwrought, not alloyed",5367744.85,2312.776335
22,466,Mali,10, Durum wheat,5240180.613,20186.127278000004
23,466,Mali,03," Ornamental fish, live",5060876.239,11114.470065000001
24,466,Mali,20," Cucumbers,gherkins, prepared or preserved by vinegar",4898302.213,8812.161741
25,466,Mali,07," Potatoes seed, fresh or chilled",4432276.193,8890.581713
26,466,Mali,30," Glands and other organs, dried, for therapeutic uses",4388945.992,381.052064
27,466,Mali,11, Wheat or meslin flour,4017012.774,17939.121253
28,466,Mali,23," Flour or meal, pellet of meat or offal for animal fee",3937256.068,7654.827756
29,466,Mali,29, Saturated acyclic hydrocarbons,3496416.078,3056.3514459999997
30,466,Mali,63, Electric blankets of textile material,2565008.81,4500.485772
31,466,Mali,83, Padlocks of base metal,2478744.29,2627.5326570000007
32,466,Mali,22, Mineral and aerated waters not sweetened or flavoured,2357606.954,5093.164047
33,466,Mali,86," Rail locomotives, externally electrically powered",2272090.877,1605.88335
34,466,Mali,44, Fuel wood,2038085.96,5583.803836
35,466,Mali,90," Optical fibres, except for telecommunications",1985302.979,299.960151
36,466,Mali,33, Essential oils of bergamot,1909500.453,1452.281946
37,466,Mali,56," Sanitary towels, diapers and similar articles",1809158.466,1157.903051
38,466,Mali,36, Propellent powders,1764100.604,1423.6277460000001
39,466,Mali,32, Quebracho tanning extract,1610616.089,1153.317303
40,466,Mali,12, Soya beans,1592780.366,33086.629159
41,466,Mali,96," Worked ivory, articles of ivory",1449349.935,2484.977459
42,466,Mali,69," Bricks, blocks and ceramic goods of siliceous earths",1393749.598,3278.348649
43,466,Mali,82, Spades and shovels,1391701.453,902.406538
44,466,Mali,46, Plaits and products of plaiting materials,1331153.634,988.9714509999999
45,466,Mali,70," Glass cullet, waste or scrap, glass in the mass",1222358.761,2594.527925
46,466,Mali,24," Tobacco, unmanufactured, not stemmed or stripped",1206397.608,206.528795
47,466,Mali,68," Stone setts, curbstones, flagstones (except slate)",1093309.306,1478.340929
48,466,Mali,88," Gliders, hang gliders",967215.331,25.340398999999998
49,466,Mali,35, Casein,807004.8999999999,872.7638539999999
50,466,Mali,49," Brochures, leaflets and similar, in single sheets",556207.5650000001,136.028222
51,466,Mali,16," Sausages, similar products of meat, meat offal & bloo",513819.355,574.384985
52,466,Mali,64," Waterproof footwear (Wellingtons etc), metal toe cap",472663.759,406.962694
53,466,Mali,08," Coconuts, fresh or dried",437454.872,3411.591054
54,466,Mali,02," Bovine carcasses and half carcasses, fresh or chilled",361093.767,144.318319
55,466,Mali,62," Mens, boys overcoats of wool or hair, not knit",307688.652,79.81972300000001
56,466,Mali,95," Rideable wheeled toys, dolls carriages",262982.68,544.986613
57,466,Mali,61," Mens, boys overcoats, etc, of wool or hair, knit",253947.156,226.047559
58,466,Mali,42," Saddlery and harness, of any material",208836.72499999998,451.162596
59,466,Mali,57," Carpets of wool or fine animal hair, knotted",206248.875,306.954362
60,466,Mali,55," Filament tow of nylon, polyamides",185402.378,133.536395
61,466,Mali,54, Sewing thread of synthetic filaments,181995.05000000002,221.500191
62,466,Mali,52," Cotton, not carded or combed",155263.706,58.029658
63,466,Mali,60," ""Long pile"" knit or crochet textile fabric",143432.095,3.6533379999999993
64,466,Mali,26," Iron ore, concentrate, not iron pyrites,unagglomerate",127305.333,1033.65815
65,466,Mali,59, Gum or amylaceous covered textiles for book covers et,112829.537,167.75352500000002
66,466,Mali,89," Cruise ships, excursion boats, ferry boats",93189.174,3.483128
67,466,Mali,74, Copper mattes,88796.352,44.046169
68,466,Mali,79," Zinc, not alloyed, unwrought, >99% pure",84745.18699999999,26.52643
69,466,Mali,18," Cocoa beans, whole or broken, raw or roasted",80675.761,142.555664
70,466,Mali,13, Lac,47082.56,13.328149
71,466,Mali,65," Hat-forms, etc of felt, not shaped, no formed brim",46345.21,45.623843
72,466,Mali,05," Hair, human, unworked, waste of human hair",36524.942,1540.12068
73,466,Mali,67," Bird skins and feathers, articles therefrom",34239.174,76.757215
74,466,Mali,58," Woven pile fabric of wool or fine animal hair, w >30c",25183.609,33.213505
75,466,Mali,71," Pearls natural, not permanently mounted or set",19432.147,26.663936
76,466,Mali,37, X-ray plates and films,17163.511,5.189722000000001
77,466,Mali,66, Garden and similar umbrellas,13334.439,13.048905000000001
78,466,Mali,78, Lead refined unwrought,9396.697,0.7188239999999999
79,466,Mali,53," Flax fibre, raw or retted",7359.646,9.582991
80,466,Mali,75, Nickel mattes,6550.811000000001,1.56758
81,466,Mali,91," Wrist-watch, precious metal, battery, with hands",5165.501,4.3480609999999995
82,466,Mali,45," Natural cork, raw or simply prepared",5113.509,21.733065999999997
83,466,Mali,92," Upright pianos, including auto-players",3964.063,1.382086
84,466,Mali,47, Mechanical wood pulp,3506.017,1.351747
85,466,Mali,41," Bovine skins, whole, raw",2884.36,18.174701
86,466,Mali,51," Greasy shorn wool, not carded or combed",1946.3889999999997,2.9061570000000003
87,466,Mali,81," Powders, tungsten (wolfram)",1467.2179999999998,6.728782000000001
88,466,Mali,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",740.0150000000001,1.936674
89,466,Mali,50, Silk-worm cocoons suitable for reeling,602.6740000000001,0.040073
90,466,Mali,80, Tin not alloyed unwrought,454.868,1.619681
91,466,Mali,43," Raw mink furskins, whole",371.163,0.8550700000000001
92,466,Mali,93," Military weapons, other than hand guns, swords, etc",25.305,0.37249099999999996
93,466,Mali,14, Bamboos used primarily for plaiting,10.778,4.6e-05
94,466,Mali,01," Horses, live pure-bred breeding",0.0,0.0
