Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Machilipatnam,24,12,98,91,2008,2007,2011,2011,1228,2832,1590,1485,240,553,800,763,52,170,705,707,62.5,4697,4787,2251013,5324183,7129151,93792,242328,327181
Veraval,22,17,73,84,1999,2001,2002,2003,329,488,349,323,52,104,107,78,19,225,102,132,25.0,1896,1933,249377,598579,783922,11335,31112,40868
Azhikal (Azhikkal),21,21,182,315,2002,2002,2000,2000,260,477,563,579,27,69,111,112,27,78,40,41,28.5,2188,2230,196720,518744,622218,9368,31614,38702
Cuddalore,20,7,11,10,2003,2000,2005,2006,297,567,402,411,42,566,721,788,64,140,390,386,11.4,858,875,267161,631638,845527,13358,34486,46553
Beyt,19,19,504,833,2005,2005,2005,2005,408,1168,612,601,59,199,101,100,52,116,84,94,52.8,4081,4159,333308,782865,895370,17543,52585,63282
Tuticorin,18,8,1,0,2005,1998,1991,1992,89,229,156,146,28,109,326,280,7,31,73,68,4.2,317,323,9745,23035,30783,541,1398,1884
Kollam,18,15,190,295,2003,2003,2001,2001,783,858,1008,993,88,140,195,190,42,73,102,107,39.7,3038,3097,260322,577269,670143,14462,42319,50690
Nagercoil,16,11,132,149,1991,1995,1995,1999,571,1561,897,822,76,90,94,79,18,376,508,305,29.7,2271,2315,190287,552319,654002,11893,39125,50716
Nindakara,16,14,280,434,2003,2004,2000,1999,268,1409,1132,1106,48,148,248,218,38,72,154,162,34.9,2679,2730,284873,699800,889304,17805,60592,74146
Dabhol,16,15,50,71,2009,2009,1980,1979,392,805,2545,3014,231,873,1267,1257,66,199,80,75,17.9,1347,1373,498134,1044363,1160525,31133,70956,82197
Ponnani,15,12,82,111,2007,2006,2003,2003,293,431,666,687,25,50,83,85,19,30,28,29,12.4,955,973,99013,239834,280104,6601,21124,25647
Alleppey,15,13,98,141,2004,2004,2004,2004,398,859,492,453,41,102,84,80,20,69,77,75,16.8,1286,1310,322824,798236,961539,21522,58889,73015
Mandvi,14,12,165,242,2002,2003,2006,2006,299,725,633,640,36,70,95,97,30,45,45,44,30.2,2327,2372,227774,593413,720317,16270,49226,59962
Jodhpur,13,11,54,77,2000,2000,1999,1999,281,321,308,310,14,22,23,23,12,137,58,62,8.6,658,670,69983,201248,245457,5383,20936,26856
Bedi,13,10,107,137,2001,2005,2004,2004,215,610,768,730,38,397,137,130,44,77,48,49,18.1,1385,1412,123744,374043,432291,9519,31870,38380
Nagapattinam,12,10,58,95,2002,2006,2007,2007,251,321,483,483,28,41,71,72,58,61,52,50,15.4,1179,1202,58579,157683,181226,4882,16472,19492
Thane,12,12,14,18,2001,2001,1997,1997,421,1094,376,390,78,127,111,111,30,114,287,331,11.1,834,850,66520,167263,232918,5543,16547,22831
Rameshwaram,10,8,78,122,2008,2006,1998,1998,446,867,1196,1196,47,96,101,99,97,120,102,103,12.5,952,971,75676,176710,215119,7568,21506,27966
Calicut (Kozhikode),9,6,29,31,1990,1992,1995,1998,239,368,674,739,57,64,80,65,10,12,23,23,5.6,426,434,45797,133391,147008,5089,15237,17855
Malpe,8,8,63,104,1999,1999,1998,1997,350,476,618,620,54,64,87,86,24,34,40,40,8.7,672,685,75430,195749,234502,9429,32752,39671
Ernakulam,7,3,155,242,2005,2005,2004,2004,48,1531,1425,1634,53,196,357,382,76,72,65,68,18.5,1422,1449,81933,383556,438724,11705,63230,76351
Tadri,7,7,54,82,2001,2001,1999,1999,291,770,602,583,78,122,243,241,17,19,23,23,7.3,560,571,324835,690025,749883,46405,107120,121250
Mahe,4,3,12,13,2012,2013,2011,2011,487,552,623,628,38,30,15,15,24,26,37,37,3.1,237,242,12761,46996,53561,3190,12612,15280
Pondicherry,4,3,0,0,2000,2001,2003,2008,186,167,109,77,36,32,28,23,70,76,95,70,0.9,69,71,909,2235,2972,227,618,832
Dhamara,4,4,10,15,1998,1998,2004,2004,813,982,825,819,64,190,93,76,30,201,349,333,10.2,767,782,29602,82622,104140,7401,22788,28835
Wada,2,2,8,13,2006,2006,2011,2011,319,319,226,225,19,19,25,25,76,76,107,107,1.3,97,99,8872,18787,24044,4436,13191,16107
Quilon (Kollam),2,2,47,75,2008,2008,2007,2007,901,901,915,911,120,120,137,134,32,32,33,33,7.6,592,603,21974,90553,106682,10987,59042,71180
Surat,2,2,1,2,2014,2014,2011,2011,689,689,745,751,741,741,192,145,44,44,79,82,1.3,100,102,6477,18028,25653,3239,10184,14523
Toranagallu,2,2,41,44,2000,2000,2007,2001,1401,1401,1448,1367,172,172,185,174,8,8,8,8,1.1,85,87,17466,56159,84796,8733,46718,62373
Orissa,2,2,78,127,1996,1996,1982,1982,3899,3899,6160,6128,199,199,269,269,774,774,1496,1494,3.5,260,265,58445,162934,250742,29222,132294,173180
Belekeri,2,2,2,3,1996,1996,1985,1985,1044,1044,851,920,88,88,147,148,6,6,6,6,0.2,16,16,64577,152743,204396,32288,83374,112505
Samalkot,1,1,0,0,2002,2002,2002,2002,150,150,150,150,36,36,36,36,7,7,7,7,0.1,4,4,635,1502,2011,635,1640,2214
Karur,1,1,2,2,2009,2009,2009,2009,375,375,375,375,68,68,68,68,7,7,7,7,0.3,25,25,14021,28768,30999,14021,31199,35228
Lapanga,1,1,20,35,1995,1995,1995,1995,773,773,773,773,75,75,75,75,9,9,9,9,1.2,92,93,15684,31041,38501,15684,50069,58215
Morbi,1,1,53,88,2003,2003,2003,2003,1871,1871,1871,1871,153,153,153,153,11,11,11,11,6.9,532,543,78626,188812,212996,78626,239263,279806
