Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ponnani,13,10,65,80,2006,2006,2003,2003,189,1666,611,597,25,379,127,51,2,28,23,18,16.5,1251,1275,75793,196799,226357,5830,17044,20286
Azhikal (Azhikkal),13,13,66,115,1999,1999,1997,1997,268,415,418,424,49,99,82,80,7,7,5,4,10.1,778,793,50468,173053,213929,3882,17605,22216
Jodhpur,12,9,75,111,2000,2000,2001,2001,327,394,466,481,30,31,39,40,10,11,15,15,10.5,813,829,98546,266230,317308,8212,29483,36498
Tuticorin,12,8,1,1,2005,2005,2004,2004,467,523,629,648,168,254,513,481,197,459,499,488,7.3,548,559,26635,62966,84280,2220,5730,7734
Nindakara,12,11,77,121,2000,2001,1995,1993,482,518,445,442,98,170,194,183,2,7,8,7,20.1,1544,1574,98740,252957,305768,8228,27407,33404
Bedi,12,9,96,128,1999,2002,2004,2004,306,535,597,581,36,165,111,106,44,166,64,67,19.2,1473,1501,102424,342360,393874,8535,31777,38440
Rameshwaram,11,9,142,164,2009,2007,2002,2002,783,1468,2420,2377,84,423,257,251,35,39,49,49,22.7,1739,1772,72442,361286,351573,6586,39301,59286
Calicut (Kozhikode),10,6,16,14,1991,1994,1993,2001,389,396,310,208,96,207,131,68,8,6,6,5,4.1,310,316,34099,73721,84454,3410,8448,9978
Thane,10,10,7,8,2003,2003,1997,1996,807,810,462,404,104,215,359,369,7,19,19,17,6.1,457,466,56826,127595,175160,5683,15765,21555
Tadri,10,10,400,717,2000,2000,1998,1998,305,2568,2844,3067,52,264,1220,1248,6,8,13,12,49.4,3818,3891,796615,2233322,2474767,79662,252130,294930
Malpe,7,7,95,154,1997,1997,2001,2001,350,822,942,932,110,126,193,192,7,11,11,11,11.5,890,907,105059,274167,332426,15008,54348,66435
Ernakulam,7,3,203,281,2005,2005,2003,2003,38,1304,1857,1894,80,127,150,153,13,12,13,13,20.9,1617,1649,166014,526929,595971,23716,84337,99209
Pondicherry,5,4,14,23,1999,2000,1997,1997,276,377,857,887,132,223,136,132,28,31,29,28,4.5,344,351,10170,28010,43062,2034,9289,12051
Mahe,4,3,1,0,2014,2016,2017,2014,224,2111,311,127,123,179,193,135,6,14,12,10,3.0,222,226,3938,9155,11562,984,2471,3166
Morbi,3,3,436,530,1998,1998,1987,1987,7982,17160,21831,22506,2364,2097,2324,2314,27,113,278,281,136.4,10388,10587,1843686,4114683,4829025,614562,1381690,1578269
Belekeri,2,2,4,4,1996,1996,1987,1987,1653,1653,1385,1481,372,372,589,598,12,12,20,20,0.7,49,50,96794,229068,306154,48397,124967,168425
Wada,2,2,4,6,2004,2004,2006,2006,1200,1200,289,258,224,224,108,62,9,9,9,9,2.9,217,221,18653,44936,61371,9326,26226,35153
Orissa,2,2,20,33,1996,1996,1991,1992,3190,3190,1578,1600,442,442,348,356,16,16,14,14,2.1,159,162,45940,130986,191066,22970,81188,113854
Samalkot,2,1,1,1,2002,2002,2002,2002,1985,1985,1985,1985,874,874,878,878,30,30,28,28,3.4,252,256,16753,39616,53044,8377,21630,29204
Surat,2,2,5,8,2014,2014,2011,2011,2246,2246,3321,3434,1060,1060,533,518,486,486,28,15,2.9,221,225,26723,75788,108511,13361,42965,61597
Bharuch,1,1,1,1,1980,1980,1980,1980,178,178,178,178,7,7,7,7,8,8,8,8,0.3,26,26,2255,4928,5551,2255,4806,5189
Quilon (Kollam),1,1,10,17,2014,2014,2014,2014,477,477,477,477,26,26,26,26,19,19,19,19,0.9,66,67,7695,15230,18890,7695,24566,28563
Karur,1,1,2,1,2009,2009,2009,2009,245,245,245,245,41,41,41,41,8,8,8,8,0.2,16,16,9160,18795,20253,9160,20383,23016
Toranagallu,1,1,45,72,1981,1981,1981,1981,3932,3932,3932,3932,602,602,602,602,7,7,7,7,1.1,79,81,29701,82451,128145,29701,139925,181353
Dhamara,1,1,13,22,2000,2000,2000,2000,2184,2184,2184,2184,258,258,258,258,12,12,12,12,3.6,275,280,26826,76231,90296,26826,84086,98574
Sikkim,1,1,0,0,2015,2015,2015,2015,113,113,113,113,16,16,16,16,33,33,33,33,0.0,2,2,734,2106,3027,734,2393,3442
