Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
United Arab Emirates,3345,1912,225499,377279,2007,2008,2006,2006,1087,1393,1372,1360,105,158,205,211,28,82,88,90,20635.8,1584999,1615431,151984424,370033354,414192793,45436,149007,185935
Sri Lanka,2387,898,76010,96074,2005,2006,2006,2006,817,934,900,898,64,119,100,109,20,46,35,38,8886.2,686031,699202,59748883,170026133,194179966,25031,83254,98818
Singapore,1981,1371,115707,170851,2008,2009,2009,2009,1745,2194,2299,2296,178,219,241,251,13,41,32,31,13263.8,1022880,1042519,95968869,259192008,309908483,48445,168273,204125
Malaysia,1160,609,71541,95687,2007,2007,2008,2008,1641,2091,1996,2024,141,202,187,196,17,49,36,39,8845.7,682237,695336,67850326,178763351,206985997,58492,181241,215344
South Africa,1037,842,220815,385266,2010,2010,2010,2010,4333,4445,4491,4501,379,411,425,432,56,74,76,79,14653.1,1120148,1141655,103876403,264875787,305601267,100170,368837,444749
Brazil,758,680,355014,671889,2011,2011,2011,2011,8586,8645,8618,8617,769,809,807,806,92,133,134,134,20454.7,1584476,1614898,138926560,360194939,411556950,183280,709275,855981
Saudi Arabia,697,405,87585,107304,2008,2008,2009,2008,2243,2115,2194,2123,139,177,178,189,26,70,31,37,8318.4,643775,656136,49438490,137406902,159247322,70930,258823,314645
Indonesia,695,537,33282,53765,2007,2008,2009,2009,2050,2316,2378,2376,188,231,266,271,58,110,103,106,4448.4,343007,349593,29452782,80766314,98392564,42378,151331,184309
Oman,626,433,30484,40682,2009,2009,2009,2009,1001,1272,1156,1171,81,131,131,142,34,79,69,84,3521.7,268815,273976,22497372,59846216,68935693,35938,122912,148448
Pakistan,605,341,14019,18361,2008,2008,2008,2009,505,735,575,600,42,88,101,117,33,64,55,62,1834.9,141868,144592,10803523,30593824,35374732,17857,60385,71156
Iran (Islamic Republic of),435,270,23689,40697,2003,2005,2005,2005,1282,1649,1717,1744,122,166,233,239,47,90,100,100,2290.4,176498,179887,17719005,39078300,46494153,40733,134242,165020
Qatar,409,194,35102,36259,2007,2009,2007,2007,1432,1707,1639,1662,108,157,157,169,27,74,57,57,4534.8,320372,326523,13600188,63915537,60042887,33252,193026,272809
Bangladesh,297,187,5188,8361,2008,2006,2006,2006,769,1333,1338,1348,70,156,192,192,93,176,209,214,755.0,58036,59151,4697128,12700830,16472873,15815,60655,76123
Maldives,290,65,853,901,1998,2003,2001,2002,444,727,673,747,71,134,321,359,54,110,190,209,366.4,28123,28663,938054,3340838,4214608,3235,14459,19537
China,256,184,29617,49031,2008,2009,2009,2009,3384,3904,3550,3514,300,373,486,499,40,74,84,88,2713.0,208801,212810,19011303,47397602,57147555,74263,258324,315479
Mozambique,195,180,32994,56097,2011,2011,2011,2011,3732,3808,3747,3721,318,332,330,334,115,142,138,149,2314.6,179254,182695,15571092,40019994,47324981,79852,301541,360592
Mauritius,173,150,28327,44640,2010,2010,2010,2010,2717,2829,2881,2904,225,266,326,353,14,20,22,24,2082.3,152921,155858,13092702,35630424,39187399,75680,278233,346305
Egypt,160,101,31736,39503,2008,2008,2008,2008,3284,3459,3327,3341,242,279,241,251,27,56,36,39,3433.4,265615,270715,23217134,58964875,67023385,145107,449270,531549
Kuwait,106,69,9852,16706,2006,2007,2006,2006,1517,1965,1801,1739,146,177,204,198,48,87,51,50,837.8,64680,65922,5209353,14456086,15162885,49145,188563,248856
Iraq,104,57,17501,33051,2005,2004,2005,2005,1428,1806,1641,1659,137,164,183,183,68,81,87,87,1192.0,92303,94075,9790617,17799933,19506685,94141,258200,320338
Uruguay,103,101,36793,67664,2012,2012,2012,2012,8790,8801,8800,8801,769,784,788,788,47,71,72,72,2361.5,182930,186443,15075709,41975309,48413285,146366,636996,774107
Thailand,82,73,4249,6254,2005,2006,2008,2007,2683,3336,2954,3003,233,293,439,450,72,142,146,161,616.4,47468,48379,3919736,10708058,13694062,47802,172059,211773
Israel,77,41,18055,22092,2006,2006,2006,2006,3154,3223,3210,3202,198,222,211,218,23,39,27,28,1988.9,154060,157018,10525190,30208007,34994218,136691,479762,570657
Australia,77,70,15443,23561,2012,2011,2013,2012,3807,4174,4080,4149,347,393,392,413,45,69,57,62,1295.1,94823,96644,8455893,24180179,26141890,109817,417293,541949
Turkey,76,71,14926,25851,2009,2009,2008,2008,4223,4742,4602,4620,405,453,495,499,17,58,49,49,1254.4,96633,98488,10096919,24720494,28560965,132854,434911,541158
Djibouti,65,32,5023,6346,2007,2006,2007,2007,1797,2125,1917,1922,119,211,170,180,12,75,65,78,704.6,54499,55545,4273190,11252000,12826832,65741,201833,240197
United States of America,65,52,30930,37448,2011,2010,2012,2011,9921,9610,9622,9340,737,777,777,829,74,70,72,76,2971.7,218990,223194,12753721,49251405,52453211,196211,991444,1366971
Gibraltar,59,53,13345,21183,2011,2010,2011,2011,5041,5280,5259,5297,442,473,469,484,10,11,11,11,1239.7,96013,97856,10262887,24813439,29107772,173947,573519,747499
Greece,58,55,10774,14190,2008,2009,2009,2010,3977,4256,4043,4049,358,372,360,387,10,32,30,38,945.9,73241,74647,6852735,18062264,20913165,118151,383710,460045
Spain,56,55,13505,21453,2011,2011,2010,2011,5044,5680,5994,6252,450,510,625,676,20,35,43,47,1303.1,98698,100593,9086587,22479711,26278276,162260,528738,651738
Malta,55,53,9267,14007,2009,2009,2011,2010,4091,4331,4318,4318,379,394,387,401,11,17,20,21,875.5,64878,66123,7003342,16676422,19657372,127333,414660,538953
Japan,47,35,6607,9349,2010,2010,2011,2011,4587,4955,4985,4865,413,434,474,481,37,64,58,65,698.8,52645,53656,4739179,12826196,15300519,100834,357052,448198
Kenya,47,41,4795,5296,2005,2006,2007,2007,2770,2869,2921,2867,212,229,220,243,32,100,87,127,478.6,37042,37753,3453440,10308478,12019429,73477,245731,291206
Myanmar,41,28,1113,1688,2001,2002,2001,2001,1453,1751,2020,2077,106,137,158,149,100,294,555,577,214.0,16431,16747,1059661,3462130,4650860,25845,118667,152999
