Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Peru,717,388,15913,19485,2007,2008,2008,2009,727,1125,746,750,54,119,221,196,19,58,45,46,2749.2,211656,215720,15504282,42179600,48844404,21624,66972,78885
Colombia,517,242,13752,15339,2008,2008,2008,2008,633,761,756,791,67,91,86,90,28,48,34,38,2009.8,155194,158173,12234462,36222289,41091636,23664,76337,88912
Panama,432,256,8067,11500,2002,2003,2005,2005,670,1141,723,711,59,151,295,319,68,118,90,91,2421.1,185931,189501,11731087,29116382,33620469,27155,76568,91022
United States of America,391,178,30533,47620,2006,2006,2009,2009,2670,2856,3041,3145,202,273,334,355,35,80,73,74,4675.6,359875,366784,32018782,80341444,92084294,81889,245139,298748
Chile,190,141,12111,17780,2008,2009,2008,2009,1678,1806,1917,1911,139,167,206,221,18,30,35,36,1528.5,118163,120431,10564585,26770624,31132595,55603,171232,203901
Costa Rica,89,52,1931,1958,2006,2005,2007,2009,1031,1107,948,1005,90,147,118,126,11,32,19,23,366.0,28166,28707,1774914,6034311,7068927,19943,74127,88236
Mexico,75,67,3409,4427,2005,2005,2008,2008,1871,1882,1713,1729,146,179,225,251,22,148,52,53,506.8,38982,39730,3067452,7856331,9508121,40899,129155,153156
Guatemala,49,29,1645,1957,2008,2008,2008,2009,1231,1259,1262,1250,88,109,105,112,25,44,48,53,301.4,23228,23674,1928749,4865248,5586902,39362,110374,125879
Bahamas,31,9,2928,3413,2002,2002,2002,2002,2084,2097,2101,2101,151,151,156,156,27,26,26,26,439.2,34017,34670,2713134,7287678,8189344,87520,258483,299428
Argentina,27,26,3160,4800,2012,2012,2012,2012,4838,4882,4863,4868,412,468,481,477,65,72,81,79,351.3,27178,27700,1923681,5283739,6719220,71247,303739,388805
Russian Federation,26,18,4306,5311,2007,2004,2009,2009,7248,7654,7757,7877,497,595,628,657,73,96,94,99,885.8,67712,69012,7670133,17019070,19365088,295005,693808,767106
Suriname,22,8,641,734,1998,1999,1999,1998,2483,2495,2489,2490,151,152,154,154,48,48,45,45,237.5,18148,18497,2178916,4761037,5362861,99042,211057,227878
China,22,20,5145,7766,2008,2009,2012,2011,9213,8377,8811,8882,712,808,921,969,16,53,37,40,497.0,38406,39144,3677363,10123209,12415813,167153,624110,757698
Jamaica,22,10,736,936,2007,2006,2006,2007,1403,1371,1403,1404,135,123,130,131,9,18,17,16,110.2,8511,8674,534627,1650544,2104482,24301,99642,126561
Guyana,20,9,519,595,2000,2000,1999,2000,2324,2363,2338,2339,144,167,155,155,34,58,43,43,219.8,16793,17116,1687530,3704217,4187170,84376,182023,197515
Nicaragua,19,16,648,733,2010,2010,2011,2011,1187,1782,1074,1115,114,587,139,138,15,47,36,46,100.4,7762,7911,542631,1811014,2096461,28560,103484,123745
El Salvador,19,18,522,766,2001,2001,2006,2008,1238,2903,1503,1415,113,369,425,311,18,126,57,50,114.7,8792,8960,729231,1852190,2170696,38381,115468,138795
Japan,16,15,5613,5071,2005,2008,2011,2010,7913,7898,8127,8391,552,615,603,695,14,37,28,38,415.8,32191,32809,2710357,9587200,11070792,169397,636182,725705
Canada,13,13,1800,3098,2014,2014,2014,2014,4527,4566,4586,4587,418,428,436,436,47,56,56,56,169.6,13090,13341,1095346,2479403,3105619,84257,306686,366840
Netherlands,13,13,1564,2209,2005,2005,2007,2008,5710,6109,6083,6088,433,479,516,532,72,92,106,116,338.6,25992,26491,2272017,6139398,6997169,174771,503069,569773
Spain,11,11,809,676,1999,1999,2000,1999,5154,5392,5219,5348,357,370,368,375,50,76,42,51,180.3,13805,14070,1445206,3533429,4064143,131382,319304,353901
United Arab Emirates,11,3,2,2,1982,1983,1995,1995,43,85,82,87,20,26,35,36,9,7,13,14,1.3,94,96,5839,15894,19670,531,1581,1998
Cuba,10,10,122,142,1992,1992,1992,1992,1586,1666,1669,1674,132,152,147,150,211,210,221,219,91.8,6957,7091,421808,921672,1038176,42181,89887,97051
Honduras,9,8,340,367,2008,2008,2008,2008,1026,1138,1159,1039,85,94,100,86,54,72,63,94,64.6,5007,5103,197760,683844,860399,21973,88753,106502
"Korea, Republic of",6,6,2989,1241,2007,2007,2008,2007,8367,8763,8806,8753,572,599,601,608,9,8,9,8,175.6,13600,13861,1037614,4725171,5470294,172936,698912,763552
American Samoa,6,6,154,145,1986,1986,1991,1993,11492,12505,13628,13706,1150,1468,1959,1915,160,152,170,170,63.0,4729,4820,1020688,2264083,2574033,170115,400357,474599
Sweden,5,5,615,893,2007,2007,2008,2009,6107,6232,6149,6120,584,554,589,617,55,53,59,64,113.4,8701,8868,765030,1974742,2346856,153006,459312,530974
Indonesia,5,4,34,62,1991,1989,2010,2010,378,637,457,462,47,91,52,50,10,10,9,8,5.1,388,396,44052,101023,118966,8810,23072,29407
South Africa,5,5,199,241,1992,1992,1992,1992,8109,8122,8121,8122,693,676,676,676,455,534,538,538,130.8,9940,10131,715807,1564073,1761781,143161,305075,329390
Senegal,5,4,149,153,1985,1988,1994,1994,4523,3630,4786,4793,279,256,346,346,101,119,152,154,74.9,5708,5818,452698,989203,1114347,90540,192957,208364
Gibraltar,5,5,304,330,2001,2001,2003,2002,5243,5234,5228,5230,315,318,316,316,77,89,82,86,114.0,8708,8875,980393,2142206,2412993,196079,417841,451143
Côte d'Ivoire,4,4,123,143,1992,1992,1993,1993,5345,5358,5366,5363,728,834,888,867,172,186,171,178,88.2,6681,6809,424973,928587,1045966,106243,226403,244448
Denmark,4,4,396,475,1997,1997,2000,2001,6335,6258,6264,6273,528,534,550,559,12,18,17,18,116.6,8916,9087,848365,1906855,2254662,212091,509957,573512
Belgium,4,4,784,916,2002,2002,2000,2002,6632,11869,10501,9527,530,782,1075,987,68,57,61,59,235.0,17851,18194,1681429,3924264,4414287,420357,992289,1092931
"Taiwan, Province of China",3,1,2,4,1998,1998,1998,1998,113,113,135,135,32,32,43,43,16,16,12,12,1.3,99,101,5765,17856,22774,1922,6609,8529
Kiribati,3,3,82,66,1985,1985,1989,1987,6558,6953,7296,6997,977,820,811,746,260,181,230,232,43.4,3299,3362,237765,521865,589473,79255,174120,193845
France,3,2,240,403,2010,2010,2009,2009,1756,3656,3167,3224,214,346,410,413,129,120,104,103,35.7,2764,2817,77825,569939,657128,25942,224020,275387
French Polynesia,3,3,137,109,1987,1987,1995,1994,6915,8044,6848,6515,1052,1007,1034,970,251,206,108,131,38.8,2975,3032,661626,1384828,1513941,220542,492841,558451
Turkey,3,3,445,712,2006,2006,2008,2009,7022,7241,7112,7085,556,534,551,555,76,99,80,75,99.3,7651,7798,438187,1300811,1504986,146062,506656,587912
"Bonaire, Sint Eustatius and Saba",2,2,114,190,2010,2010,2010,2010,1900,1900,1901,1900,238,238,240,240,54,54,54,54,19.1,1476,1504,36650,268397,309457,18325,158244,194529
Togo,2,1,0,0,1979,1979,1979,1979,18,18,18,18,176,176,281,281,46,46,67,67,6.3,475,484,289,632,712,145,308,333
Guadeloupe,2,2,39,44,1998,1998,1998,1998,2138,2138,2138,2138,237,237,239,242,136,136,137,140,27.0,2048,2087,131115,286492,322706,65557,139702,150836
Uruguay,2,2,534,923,2014,2014,2012,2012,4805,4805,4907,4912,420,420,443,444,85,85,53,52,47.6,3691,3762,351705,670123,772495,175852,483903,578912
Dominican Republic,2,2,85,88,1998,1998,1999,1999,1759,1759,1749,1748,140,140,131,130,123,123,73,67,24.0,1836,1872,110358,267438,300770,55179,139600,156944
Venezuela (Bolivarian Republic of),2,2,34,44,2008,2008,2007,2007,1708,1708,1732,1739,158,158,160,161,18,18,18,17,8.3,638,651,33266,105976,150309,16633,78195,102258
Estonia,2,2,284,445,2000,2000,2004,2005,7067,7067,6962,6934,506,506,529,536,136,136,195,213,66.5,5102,5199,346461,1104960,1257811,173230,589371,680081
Brazil,2,2,269,409,2016,2016,2016,2016,5495,5495,5495,5495,462,462,462,462,74,74,74,73,25.2,1956,1993,182464,361127,447915,91232,291250,338633
Morocco,1,1,35,11,2006,2006,2006,2006,566,566,566,566,43,43,43,43,0,0,0,0,1.6,124,126,11253,49614,57458,11253,42773,46033
Tuvalu,1,1,37,43,1993,1993,1993,1993,6043,6043,6043,6043,447,447,447,447,270,270,270,270,18.8,1431,1458,128691,281196,316741,128691,274239,296096
Finland,1,1,123,202,2005,2005,2005,2005,6815,6815,6815,6815,619,619,619,619,17,17,17,17,13.1,1008,1027,82908,230158,357711,82908,390595,506239
Ghana,1,1,67,68,1998,1998,1998,1998,6771,6771,6771,6771,614,614,614,614,59,59,59,59,31.3,2385,2431,203147,443886,499996,203147,432904,467406
Lithuania,1,1,108,179,2000,2000,2000,2000,6590,6590,6590,6590,616,616,616,616,8,8,8,8,14.0,1075,1096,73410,203791,316732,73410,345848,448244
Falkland Islands (Malvinas),1,1,59,56,1989,1989,1989,1989,4770,4770,4770,4770,568,568,568,568,12,12,12,12,27.5,2095,2136,165750,362173,407954,165750,353212,381363
Nigeria,1,1,32,44,1994,1994,1994,1994,5841,5841,5841,5841,651,651,651,651,23,23,23,23,20.0,1524,1553,129620,283226,319028,129620,276219,298233
Italy,1,1,69,63,1996,1996,1996,1996,5999,5999,5999,5999,324,324,324,324,57,57,57,57,25.7,1971,2009,185653,405661,456939,185653,395625,427156
Fiji,1,1,0,0,1971,1971,1971,1971,72,72,72,72,43,43,43,43,12,12,12,12,0.1,4,4,262,621,831,262,678,915
Mauritius,1,1,70,77,1993,1993,1993,1993,9613,9613,9613,9613,674,674,674,674,344,344,344,344,31.8,2429,2476,228835,500016,563221,228835,487645,526510
Malaysia,1,1,1,2,1998,1998,1998,1998,193,193,193,193,17,17,17,17,28,28,28,28,0.4,34,34,2757,8537,10889,2757,9480,12234
Aruba,1,1,7,12,2007,2007,2007,2007,1794,1794,1794,1794,316,316,316,316,45,45,45,45,3.7,284,290,20337,21788,20521,20337,69277,92084
Australia,1,1,667,1284,2017,2017,2017,2017,8050,8050,8050,8050,898,898,898,898,92,92,92,92,60.0,4644,4734,469987,885589,997627,469987,1234168,1490896
Portugal,1,1,97,155,2008,2008,2008,2008,4029,4029,4029,4029,324,324,324,324,19,19,19,19,17.8,1382,1409,29868,218729,252190,29868,257921,317061
Seychelles,1,1,50,59,1997,1997,1997,1997,9902,9902,9902,9902,811,811,811,811,240,240,240,240,22.3,1699,1732,175369,383190,431627,175369,373709,403494
Virgin Islands (U.S.),1,1,42,73,2009,2009,2009,2009,1549,1549,1549,1549,153,153,153,153,49,49,49,49,8.1,628,640,65541,157389,177548,65541,199444,233240
Martinique,1,1,17,20,1994,1994,1994,1994,2021,2021,2021,2021,130,130,130,130,58,58,58,58,10.1,771,786,60482,132156,148861,60482,128886,139158
Singapore,1,1,0,0,1983,1983,1983,1983,133,133,133,133,54,54,54,54,27,27,27,27,0.2,15,15,1280,2840,3229,1280,3014,3572
Barbados,1,1,22,22,1993,1993,1993,1993,2075,2075,2075,2075,156,156,156,156,122,122,122,122,12.1,916,934,64762,141507,159395,64762,138006,149005
Marshall Islands,1,1,30,35,1991,1991,1991,1991,6772,6772,6772,6772,535,535,535,535,378,378,378,378,16.2,1235,1258,103149,225385,253875,103149,219809,237328
Latvia,1,1,158,247,2013,2013,2013,2013,6746,6746,6746,6746,580,580,580,580,5,5,5,5,15.5,1191,1214,110206,218117,270535,110206,351824,409060
New Zealand,1,1,383,722,2012,2012,2012,2012,6251,6251,6251,6251,435,435,435,435,67,67,67,67,32.6,2527,2576,373432,786413,866001,373432,917202,1146394
Micronesia (Federated States of),1,1,19,16,1976,1976,1976,1976,8519,8519,8519,8519,1078,1078,1078,1078,0,0,0,0,1.9,145,148,111076,246389,280119,111076,261413,309890
Sint Maarten (Dutch part),1,1,18,20,1997,1997,1997,1997,2036,2036,2036,2036,132,132,132,132,216,216,216,216,9.3,704,718,58346,127489,143604,58346,124335,134244
Viet Nam,1,1,1,1,2010,2010,2010,2010,190,190,190,190,13,13,13,13,36,36,36,36,0.2,15,15,8387,17209,18544,8387,18663,21074
Cyprus,1,1,0,0,1979,1979,1979,1979,42,42,42,42,10,10,10,10,176,176,176,176,2.6,197,200,334,730,822,334,712,768
