Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
New Caledonia,50,18,3552,4409,2009,2008,2009,2010,2511,2623,2553,2535,157,163,163,163,11,13,13,13,569.4,44104,44951,3313793,12308920,13524067,66276,250443,293383
New Zealand,45,26,3558,1762,2000,2002,2003,2003,2242,2376,2230,2238,159,171,142,159,27,34,24,38,560.1,43310,44142,2865704,9992065,11305261,63682,208641,225867
American Samoa,45,12,889,799,2008,2005,2007,2010,1309,1225,1256,1293,96,89,88,97,11,12,13,16,207.0,15983,16290,771278,3183590,3908889,17140,78654,97145
United States of America,36,20,5699,4777,2005,2003,2007,2009,3660,3462,3292,3675,252,261,228,258,18,191,18,19,892.9,68949,70272,4039278,12669367,14574108,112202,369794,427604
Cook Islands,24,12,275,58,2000,2000,1998,2000,627,2262,611,713,50,320,204,532,8,331,11,18,92.8,7122,7259,389681,1259863,1585501,16237,52851,65328
"Korea, Republic of",15,8,1572,1892,2005,2004,2007,2008,6074,7935,6274,6346,491,885,500,497,40,98,62,63,215.0,16549,16867,738673,2937770,3900228,49245,276141,360834
Russian Federation,6,3,612,622,2006,2006,2006,2006,5701,5741,5740,5741,444,444,444,444,22,27,27,27,72.1,5556,5662,234906,857714,1266421,39151,234250,319891
China,5,4,271,296,2003,2004,2004,2003,6335,7283,6707,6365,771,731,653,581,234,170,86,87,87.9,6675,6804,500878,1326762,1457237,100176,267383,302286
Fiji,5,4,290,224,2006,2005,2006,2011,1960,2515,1904,1967,149,303,142,179,42,61,23,37,32.7,2520,2568,215511,772120,832358,43102,163262,182885
Tonga,4,4,136,80,2006,2006,2010,2004,1490,1481,1468,1487,108,112,113,113,15,29,24,34,19.7,1525,1554,81303,333218,432731,20326,89329,109828
Japan,4,4,143,147,1999,1999,2005,2005,5631,7289,5943,5944,644,891,607,616,32,249,97,98,37.5,2847,2902,229215,546253,656261,57304,162577,195617
Australia,4,4,138,141,2002,2002,2008,2008,4016,4137,3863,4084,458,481,461,527,77,627,149,151,34.6,2654,2705,103595,332300,475767,25899,120867,161334
Marshall Islands,3,3,70,85,2010,2010,2010,2010,3360,3797,3801,3762,538,559,559,558,66,65,65,65,17.6,1331,1356,145786,358364,454295,48595,138105,172092
Pitcairn,3,3,80,8,1998,1998,1997,1997,1240,1229,1169,1185,85,86,74,78,53,38,19,25,24.1,1839,1875,24373,185695,276603,8124,53812,72713
Ecuador,3,3,137,109,1987,1987,1995,1994,6915,8044,6848,6515,1052,1007,1034,970,251,206,108,131,38.8,2975,3032,661626,1384828,1513941,220542,492841,558451
"Taiwan, Province of China",3,1,106,122,1992,1992,1992,1992,9637,9637,10332,10332,1299,1299,1254,1254,75,75,78,78,65.0,4930,5025,363407,794063,894437,121136,258139,278713
Mexico,3,3,228,105,2000,2000,1994,2005,3516,3361,3150,3500,270,239,215,263,51,41,48,38,59.2,4576,4664,69216,413001,568807,23072,148706,188976
Kiribati,2,2,90,92,2006,2006,2006,2005,2559,2559,2557,2558,188,188,188,188,21,21,21,21,11.9,918,936,34853,127257,187896,17426,104265,142384
Chile,2,2,45,7,2006,2006,2007,2007,3433,3433,3046,3129,354,354,330,341,347,347,276,309,32.8,2472,2519,21255,145869,248818,10628,66942,104149
Vanuatu,1,1,79,131,2013,2013,2013,2013,2626,2626,2626,2626,184,184,184,184,11,11,11,11,8.5,660,673,25325,185460,213832,25325,218691,268836
Indonesia,1,1,9,5,1994,1994,1994,1994,4310,4310,4310,4310,601,601,601,601,323,323,323,323,5.5,411,419,34647,71088,76601,34647,77095,87051
Martinique,1,1,0,0,2000,2000,2000,2000,75,75,75,75,1399,1399,1399,1399,93,93,93,93,6.6,493,503,242,523,695,242,540,769
Norway,1,1,18,6,2014,2014,2014,2014,835,835,835,835,687,687,687,687,50,50,50,50,1.4,103,105,39992,82055,88419,39992,88989,100481
Afghanistan,1,1,11,11,1996,1996,1996,1996,10977,10977,10977,10977,1456,1456,1456,1456,1031,1031,1031,1031,5.3,396,403,79121,162340,174931,79121,176058,198795
Papua New Guinea,1,1,19,22,2007,2007,2007,2007,3608,3608,3608,3608,298,298,298,298,84,84,84,84,5.5,421,429,38320,112407,155017,38320,153519,193571
Singapore,1,1,197,329,2013,2013,2013,2013,6577,6577,6577,6577,456,456,456,456,81,81,81,81,24.7,1916,1953,63425,464483,535540,63425,547709,673297
