Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
General cargo,603,8,966,571,1985,1987,1998,1988,187,1518,427,473,20,120,218,279,14,63,86,121,335.9,25221,25705,1785439,5122091,7360830,2961,9651,13881
Cruise,282,29,2423,292,1996,1999,2000,2000,199,297,381,394,36,29,67,70,33,20,34,34,1020.7,78679,80190,1138010,6292940,8235169,4035,19539,23360
Ro-Ro,246,4,157,139,1984,1991,1984,1984,186,441,650,505,15,60,208,171,13,28,252,233,277.1,20806,21206,504174,3886987,1834233,2049,5002,7130
Ferry-RoPax,52,1,117,74,2012,2012,2012,2012,681,681,958,958,84,84,110,110,40,40,87,87,67.9,5099,5197,460888,1139740,1398468,8863,18919,17232
Ferry-pax only,36,2,91,59,2009,2008,2002,2001,184,177,2246,2607,26,36,79,37,24,22,2668,2741,85.8,6442,6566,4834359,9845625,12402445,134288,312280,411688
Miscellaneous - fishing,7,1,2,3,1987,1987,1987,1987,783,783,1182,1182,104,104,256,256,17,17,458,458,6.8,508,518,19203,42596,48428,2743,6456,7653
Service - other,6,2,49,35,1998,1990,2001,2001,817,817,694,694,124,124,364,364,38,50,43,43,10.6,809,824,242606,497774,536382,40434,89973,101592
