int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Khalifa Bin Salman,903,492,2006,2007,2009,2009,44307175680,72810975261,302,1155,1206,2071,3621,279872
Sitrah,445,315,2009,2010,2010,2010,14974890965,25557124289,448,1076,1179,1199,2408,186079
Hidd,519,233,2003,2005,2009,2009,12414294115,21525086027,276,920,1310,1350,2157,166574
Mina Sulman,268,68,1995,2001,2009,2008,415605791,631343492,232,689,577,593,184,13936
Galali,14,13,2003,2002,2004,2002,441457893,370640153,289,553,863,1021,53,4108
Muharraq,5,5,2002,2002,2005,2006,234571020,419099106,853,701,1090,1116,23,1798
