int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Khalifa Bin Salman,876,484,2007,2007,2009,2008,16029909033,19128371313,296,633,436,543,2006,154716
Sitrah,448,317,2009,2009,2010,2010,16555720590,28188128543,453,1250,1300,1319,2086,161325
Hidd,517,233,2003,2005,2007,2007,6443102482,10714022553,320,839,686,678,990,76146
Mina Sulman,295,70,1996,2002,2003,2002,281433585,417317604,304,484,380,384,177,13331
Galali,12,11,2006,2006,2007,2006,136466981,100466597,235,232,267,277,26,1955
Muharraq,6,6,2003,2003,2005,2005,78423341,130120892,443,760,362,345,11,822
