int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,27,4,2006,2006,2005,2005,120395358,155262724,754,891,768,762,30,2336
Cruise,18,10,1998,2000,1997,1996,337304735,40911062,614,628,616,622,83,6378
Liquefied gas tanker,9,2,2005,2005,2005,2005,40474378,41497274,644,634,1196,1196,19,1427
Ferry-pax only,2,1,2001,2001,2001,2001,4036416,2731567,1051,1051,1051,1051,4,263
Service - other,1,1,1980,1980,1980,1980,345806,179580,1222,1222,1222,1222,8,602
Chemical tanker,8,1,2010,2010,2010,2010,40109578,58730691,887,887,1042,1042,14,1095
Miscellaneous - fishing,1,1,2003,2003,2003,2003,13459800,8558140,19765,19765,19765,19765,13,968
Ro-Ro,1,1,2009,2009,2009,2009,30457,31738,61,61,61,61,29,2187
