dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,26,3,2005,2003,2005,2005,28411977,37347049,159,171,177,177,6,471
Cruise,8,5,1998,1998,1999,1999,30943379,3282624,156,159,158,157,9,730
Ro-Ro,26,1,2009,2009,2009,2009,6758756,7043193,145,145,521,521,31,2311
