int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Port Louis,1656,1058,2006,2007,2009,2009,249942716990,386451618045,2388,4103,3358,3668,22920,1712239
Albion,91,85,2008,2009,2010,2010,19510018331,31651258794,2844,3395,3933,4136,1439,104568
Port Mathurin,1,1,2001,2001,2001,2001,101635374,168229526,5654,5654,5654,5654,11,847
Tamarin,4,4,2004,2004,2002,2003,100616393,138449590,966,1289,1267,1136,17,1333
