Int. Dep. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Croatia,135,33,242,116,1982,1997,1999,1995,164,363,167,315,19,39,31,59,22,47,18,32,75.8,5816,5927,236712,860502,1084045,1753,6449,7758
Italy,90,33,1199,241,1993,2001,2003,2004,327,433,408,404,22,43,33,42,12,54,17,31,291.5,22541,22974,424204,2288154,2716534,4713,23138,26069
Greece,69,33,1080,213,2002,2001,2003,2002,208,510,260,383,15,48,24,56,8,26,11,20,237.5,18379,18731,552613,2224723,2566492,8009,30715,33219
Albania,26,8,16,15,1998,1987,1989,1987,102,392,133,107,12,38,36,30,24,31,51,67,7.8,594,605,41627,118129,151558,1601,5011,6574
Turkey,9,9,83,125,1997,1997,2008,2008,1052,1016,1108,1111,124,105,109,109,25,40,18,18,13.3,1027,1046,104556,347890,463368,11617,49760,65168
Spain,8,3,540,99,2003,2011,2000,2010,1037,1312,1076,1382,60,98,66,107,10,65,18,78,123.6,9567,9751,231671,803839,835765,28959,98685,100060
Malta,4,4,58,23,2000,2000,2011,2010,543,688,607,423,36,229,48,56,12,120,19,25,12.9,995,1014,47055,150544,157203,11764,37807,38090
Egypt,2,2,18,12,2007,2007,2011,2007,1100,1100,1184,1035,148,148,170,146,138,138,82,143,6.5,498,508,49999,111941,130006,25000,65076,76280
Singapore,2,2,593,1100,2015,2015,2015,2015,5994,5994,5992,5991,492,492,492,492,12,12,11,11,41.5,3218,3280,224149,657941,751620,112074,512129,625889
Libya,2,2,11,14,1990,1990,1991,1990,806,806,797,810,82,82,80,84,64,64,68,59,4.2,321,327,30536,76678,96232,15268,45011,53427
France,2,2,12,13,2012,2012,2014,2014,1435,1435,836,822,134,134,163,161,10,10,9,9,2.9,222,226,36387,100690,136015,18193,55510,75366
Gibraltar,2,2,64,102,2014,2014,2014,2014,1379,1379,1381,1381,121,121,122,122,8,8,8,8,5.6,430,439,44005,102353,143635,22002,84782,104591
Slovenia,1,1,1,1,1982,1982,1982,1982,326,326,326,326,41,41,41,41,9,9,9,9,0.2,14,14,2902,8324,11963,2902,9458,13603
Saudi Arabia,1,1,10,13,2001,2001,2001,2001,1670,1670,1670,1670,160,160,160,160,7,7,7,7,1.9,149,151,21900,64242,88594,21900,87739,110628
Bulgaria,1,1,6,8,2001,2001,2001,2001,998,998,998,998,96,96,96,96,47,47,47,47,1.3,99,101,13089,38394,52948,13089,52437,66117
Israel,1,1,2,3,1982,1982,1982,1982,956,956,956,956,114,114,114,114,13,13,13,13,0.6,46,47,9319,26736,38421,9319,30377,43690
"Korea, Republic of",1,1,2,0,2018,2018,2018,2018,47,47,47,47,10,10,10,10,0,0,0,0,0.5,39,40,586,4853,6471,586,4049,4814
United Arab Emirates,1,1,2,2,2016,2016,2016,2016,636,636,636,636,107,107,107,107,0,0,0,0,0.6,45,46,13274,27236,29348,13274,29538,33352
