Domestic by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Miscellaneous - fishing,2,1,0,0,2005,2005,2005,2005,1049,1049,1049,1049,2112,2112,1540,1540,171,171,201,201,7.5,566,577,1112,2467,2805,556,1309,1552
Bulk carrier,1,1,0,0,1968,1968,1968,1968,36,36,36,36,6,6,6,6,19,19,19,19,0.1,5,5,108,245,295,108,325,406
