Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Croatia,147,40,406,81,1984,1998,2002,1989,165,308,142,187,21,31,18,34,16,46,11,33,113.5,8745,8913,283100,1061940,1264970,1926,7068,8070
Italy,97,28,1406,322,1991,1998,2002,2002,362,555,415,483,21,48,37,78,10,30,12,41,305.3,23612,24066,603953,2760045,3223478,6226,26653,29766
Greece,40,21,1008,177,2001,2000,2005,2006,276,580,411,514,20,35,33,48,9,37,10,34,199.4,15429,15726,209127,1832862,2392334,5228,42027,52586
Albania,23,9,77,96,2003,1996,2010,2012,142,499,664,1186,16,32,101,115,7,15,10,11,13.2,1019,1038,60617,209815,292466,2636,12899,17061
Turkey,20,17,435,482,2001,2000,2006,2009,922,1197,1252,1614,89,108,114,141,32,46,34,36,34.5,2659,2710,301275,929995,1177981,15064,57323,70653
Malta,9,7,100,52,2008,2009,2009,2010,509,1668,856,839,45,106,47,59,26,191,324,281,24.9,1914,1950,229634,549335,615037,25515,63624,72403
Egypt,5,5,93,74,2004,2004,2003,2007,1031,1044,1077,1006,79,147,86,103,33,66,61,121,12.1,935,953,70317,223355,281175,14063,49789,60342
Slovenia,5,5,39,63,1999,1999,2004,2005,370,416,393,389,40,41,37,38,32,82,105,115,5.1,394,401,39023,124946,150848,7805,30594,37442
Libya,2,2,7,7,1990,1990,1991,1991,631,631,615,621,134,134,97,114,3470,3470,2078,2704,8.0,604,616,22716,55840,70985,11358,29324,36963
France,2,2,12,15,2014,2014,2015,2014,1773,1773,1638,1534,156,156,171,163,16,16,13,15,4.4,331,337,36118,105960,147132,18059,59786,83378
Bulgaria,1,1,5,2,2003,2003,2003,2003,1456,1456,1456,1456,168,168,168,168,189,189,189,189,2.0,147,150,12800,26263,28300,12800,28482,32160
Singapore,1,1,238,414,2016,2016,2016,2016,6548,6548,6548,6548,515,515,515,515,7,7,7,7,20.5,1587,1618,84377,247670,282934,84377,385564,471210
Algeria,1,1,10,12,2001,2001,2001,2001,1594,1594,1594,1594,142,142,142,142,50,50,50,50,1.9,145,148,20904,61319,84562,20904,83745,105594
Israel,1,1,3,4,1982,1982,1982,1982,1210,1210,1210,1210,145,145,145,145,60,60,60,60,0.8,60,61,11788,33817,48598,11788,38423,55263
"Korea, Republic of",1,1,20,2,2018,2018,2018,2018,467,467,467,467,52,52,52,52,10,10,10,10,3.2,248,253,5857,48476,64647,5857,40448,48087
United Arab Emirates,1,1,4,4,2016,2016,2016,2016,1375,1375,1375,1375,255,255,255,255,43,43,43,43,1.0,73,74,28684,58853,63418,28684,63826,72069
