,imp_code_str3,imp_name,HS2,description,USD,tonne
0,404,Kenya,27," Anthracite, not agglomerated",2603883404.683,4560015.114639
1,404,Kenya,72," Pig iron, non-alloy, <0.5% phosphorus",413143057.73,712080.719232
2,404,Kenya,25," Salt (sodium chloride) including solution, salt water",26952603.091000002,584093.625874
3,404,Kenya,15," Lard, other pig fat and poultry fat, rendered",246306586.23900002,521253.186439
4,404,Kenya,31," Animal or vegetable fertilizers, in packs >10 kg",85837491.799,393713.853282
5,404,Kenya,48, Newsprint,239274451.931,272132.811031
6,404,Kenya,39, Polyethylene - specific gravity <0.94 in primary form,325704810.45,250956.29335300002
7,404,Kenya,10, Durum wheat,71512206.125,232046.848811
8,404,Kenya,17," Raw sugar, cane",98226315.008,214775.666775
9,404,Kenya,28, Chlorine,49837468.245,148872.602709
10,404,Kenya,87, Pedestrian controlled tractors,529459041.523,131666.451714
11,404,Kenya,73, Sheet piling of iron or steel,138939962.475,105269.29595300001
12,404,Kenya,84, Nuclear reactors,507559135.24,100080.567603
13,404,Kenya,38, Artificial graphite,134231280.673,66505.756446
14,404,Kenya,70," Glass cullet, waste or scrap, glass in the mass",23913814.218,59834.842465
15,404,Kenya,44, Fuel wood,26641105.156,48979.663539999994
16,404,Kenya,29, Saturated acyclic hydrocarbons,66847465.228,42762.096977999994
17,404,Kenya,26," Iron ore, concentrate, not iron pyrites,unagglomerate",2072518.1309999998,41118.011126
18,404,Kenya,40," Natural rubber latex, including prevulcanised",76046337.396,36794.897157
19,404,Kenya,85, Electric motors of an output < 37.5 watts,186461332.27800003,36455.313325
20,404,Kenya,63, Electric blankets of textile material,27648223.593,35103.560081
21,404,Kenya,22, Mineral and aerated waters not sweetened or flavoured,39911698.523,35078.117994
22,404,Kenya,94," Seats, aircraft",72941064.497,33740.051389
23,404,Kenya,32, Quebracho tanning extract,51710129.411,33019.202733
24,404,Kenya,19," Infant foods of cereals, flour, starch or milk, retai",22227154.054,32971.387014
25,404,Kenya,07," Potatoes seed, fresh or chilled",19750680.952,32013.926404
26,404,Kenya,23," Flour or meal, pellet of meat or offal for animal fee",18986887.65,27934.143588
27,404,Kenya,34," Soaps, for toilet use, solid",34328140.456,23760.409294999998
28,404,Kenya,76," Aluminium unwrought, not alloyed",60689309.396000005,22130.454039
29,404,Kenya,08," Coconuts, fresh or dried",5447666.893,20572.755877000003
30,404,Kenya,68," Stone setts, curbstones, flagstones (except slate)",10500921.642,19599.413588
