Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Japan,14353,2902,133068,156931,2003,2007,2008,2009,519,877,712,748,41,85,119,136,15,56,87,85,22778.1,1739291,1772686,143611962,417848449,494476257,10006,33493,41314
China,14163,4403,328208,380535,2006,2007,2009,2009,705,1097,888,897,58,123,183,169,17,47,38,44,45595.3,3509651,3577036,281065794,820758156,962052745,19845,67723,81193
Russian Federation,2304,1026,46145,68993,1999,2000,2005,2006,752,1395,1232,1271,80,196,265,260,30,122,97,92,7043.2,534401,544662,42182713,110781695,131310281,18308,61302,75824
"Taiwan, Province of China",1020,570,33110,43917,2006,2007,2008,2008,1184,1696,1439,1489,94,181,221,247,24,73,59,68,4955.9,379644,386933,29712147,88641170,104166513,29130,106125,130403
United States of America,967,641,390715,464980,2009,2010,2010,2010,5382,6928,6899,6949,440,558,586,632,17,54,37,42,38306.2,2887167,2942601,204494955,634866610,693755241,211474,811714,1015807
Australia,603,424,236442,393422,2010,2010,2011,2011,4750,5070,5579,5659,386,431,665,706,62,97,91,99,16507.2,1220367,1243798,90656841,250596431,276200649,150343,530056,660420
Indonesia,593,406,73325,123243,2006,2007,2007,2008,2968,3368,3441,3472,263,316,437,460,44,96,111,119,6794.7,520854,530854,46506412,120273430,139708225,78426,272632,335054
Hong Kong,568,266,40508,45587,2009,2008,2012,2011,1358,1737,1520,1528,98,151,123,129,21,73,51,54,3725.8,287909,293437,25461400,71691879,86039388,44826,160701,194252
Viet Nam,503,172,21862,27789,2009,2007,2011,2010,2068,2548,2160,2175,148,224,172,176,15,62,46,51,3942.7,303907,309742,23308702,79647076,92122730,46339,178189,216772
Singapore,473,440,71788,99004,2008,2009,2009,2009,2925,3438,3349,3397,235,281,322,338,31,76,67,78,6690.5,511005,520816,42532314,117341837,135733880,89920,313387,381349
Philippines,354,189,16291,21832,2005,2006,2008,2008,1678,2318,2240,2272,142,212,559,522,18,85,69,72,2435.9,187808,191413,15693543,47509005,54848692,44332,154858,184591
