int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Sintt Eustatius,720,384,2005,2008,2011,2011,78598237341,139240726465,669,2602,3549,3736,8152,622376
Kralendijk,421,106,2001,2002,2006,2006,6482512038,1332936342,127,659,401,509,1328,102541
Goto,44,26,2004,2006,2013,2013,8020232612,15309658079,265,2548,3719,3881,685,53034
Saba,61,17,1984,1992,2014,2015,84856558,147632337,90,250,534,585,26,1976
Bonaire,22,18,2004,2004,2005,2007,405376316,525938942,327,469,445,524,170,13178
Dorp Rincon,1,1,2010,2010,2010,2010,38524920,56504639,1642,1642,1642,1642,3,232
