int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Nouadhibou,596,307,2000,2002,2007,2009,47011226514,83477759633,1291,4193,4544,4796,5112,391722
Nouakchott,429,254,2005,2005,2008,2008,10822206048,14382712115,717,1661,1361,1455,1739,133215
Rosso,1,1,1984,1984,1984,1984,2463702,1813451,1295,1295,1295,1295,1,111
