int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Nouakchott,462,254,2004,2005,2007,2007,9444610016,12804134777,713,1484,1137,1246,1637,125704
Nouadhibou,563,309,1999,2002,2007,2008,26196500573,45943229976,646,2666,2623,2700,3062,234574
Rosso,1,1,1984,1984,1984,1984,1426526,1050019,750,750,750,750,1,105
