dom_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Miscellaneous - fishing,107,26,1986,1989,1987,1987,1324794292,804259669,1804,4118,5118,4241,524,39715
General cargo,9,8,2006,2008,2008,2008,12054696,16731429,238,236,237,237,4,284
Container,33,9,2007,2006,2007,2007,115534822,132107463,236,262,270,272,57,4344
Service - other,3,2,2013,2014,2013,2013,17416326,16019534,1861,3293,5703,5821,9,658
Chemical tanker,93,3,2008,2008,2008,2008,185388003,287053629,226,230,234,234,143,10784
Oil tanker,16,3,2009,2008,2009,2009,23661702,33427447,243,249,328,328,24,1827
