int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Chittagong,3475,1462,2006,2007,2007,2007,160056819827,248840795639,1516,2345,2136,2208,22999,1772682
Mongla,343,211,2006,2006,2007,2007,7597975064,11176947937,1633,1882,1852,1815,1381,106259
Munshiganj,7,7,2011,2011,2011,2011,883334749,1421574846,1995,1875,2057,2001,68,5248
Payra Port,24,20,2010,2009,2007,2007,820252426,1387146446,764,1721,1989,2037,103,7944
Pangaon,3,3,2012,2012,2013,2012,6344097,7281855,878,1008,835,722,6,466
Benapole,1,1,2005,2005,2005,2005,701509,294752,2948,2948,2948,2948,8,624
Ashuganj,1,1,2012,2012,2012,2012,134554186,251291375,1605,1605,1605,1605,12,904
