Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Madryn,94,60,10377,14185,2008,2007,2011,2011,2241,4344,2702,4193,166,377,495,571,112,155,159,180,1294.0,99930,101849,6091695,19312025,24918393,64805,284736,362507
Ensenada,88,48,663,1045,2009,2009,2009,2009,252,656,590,600,70,111,220,222,62,67,88,87,218.3,16658,16978,574602,1876494,2328228,6530,26964,33140
Las Palmas,86,77,2182,3653,2007,2008,2008,2008,210,848,1020,1111,27,112,606,650,11,41,50,51,198.3,15318,15612,987416,3086905,3717156,11482,51907,63702
Bella Vista,82,20,63,67,1991,1990,1986,1986,293,286,297,292,39,83,88,88,10,9,8,9,37.1,2798,2851,235949,597691,791641,2877,8511,11600
Esperanza,63,31,280,59,1992,1992,1997,1993,359,604,538,558,43,83,112,160,5,8,7,7,104.3,7936,8088,376033,1181245,1739722,5969,18938,26497
Corrientes,61,21,23,22,2003,1999,2001,1999,242,278,283,269,45,71,123,123,11,12,13,13,20.1,1513,1542,320756,825363,1037133,5258,13784,18698
Puerto Ibicuy,48,46,227,374,2006,2007,2010,2010,125,233,219,214,22,48,69,67,2,12,14,14,24.7,1904,1940,161428,454088,595170,3363,13738,17162
La Paz,48,22,38,41,1995,1995,1988,1987,464,424,404,399,70,106,93,88,6,8,6,7,17.9,1345,1371,191879,437058,556558,3997,11047,14683
Quebracho/San Lorenzo,45,45,2330,4113,2012,2012,2010,2010,412,1592,1727,1773,120,170,475,487,39,58,59,60,179.4,13886,14152,1108314,2990824,3708507,24629,105453,129663
Mar Del Plata,44,23,323,334,2004,2003,2005,2006,468,2481,656,580,44,310,339,255,34,354,125,104,211.9,15988,16295,1021148,2278493,2561208,23208,57586,69443
Resistancia,44,20,27,29,2006,2003,2004,2004,285,305,123,86,70,79,76,63,3,12,22,23,16.4,1234,1258,244733,592494,746377,5562,14642,19837
Ramallo,38,36,2851,5130,2007,2008,2011,2011,284,2029,3227,3457,32,216,715,721,37,56,88,89,211.2,16327,16640,1209552,3668873,4314760,31830,144362,177547
Conception D Uruguay,35,10,374,592,1999,1998,2014,2014,163,2223,1913,2047,26,206,489,489,55,410,236,231,57.6,4391,4475,401521,925696,1165863,11472,38681,47709
Goya,34,18,25,26,1993,1992,1990,1988,355,367,369,366,48,64,61,60,7,8,8,8,12.1,914,931,102612,295608,367196,3018,8999,12559
San Pedro,32,30,1056,1380,2005,2006,2002,2004,869,2039,1638,1393,118,170,367,363,140,133,225,229,293.7,22397,22827,1998077,4414780,5176057,62440,151313,169536
San Antonio Oeste,30,13,1546,1917,2005,2002,2008,2008,1464,4411,2831,2926,118,332,499,517,89,96,81,79,299.2,22929,23369,1751889,5396780,6602803,58396,214396,264996
Ingeniero Buitrago,27,27,1262,2206,2009,2009,2011,2011,326,1536,1661,1637,38,254,504,504,122,139,162,165,113.7,8789,8957,571491,1712362,2139390,21166,98936,124315
Comodoro Rivadavia,23,19,6409,11974,2010,2010,2010,2010,4964,4911,4862,4873,436,488,648,654,63,115,69,68,472.0,36509,37210,4593986,9078908,10561843,199739,552565,675501
Puerto Ingeniero White,21,21,1101,1779,2008,2008,2005,2005,762,1892,1640,1525,122,216,469,460,36,41,51,51,108.2,8357,8517,650305,1948484,2703945,30967,145949,188564
Villa Constitution,19,19,967,1698,2006,2006,2006,2005,371,1758,2093,2148,107,257,646,655,120,124,61,58,90.6,7012,7146,484479,1272821,1534899,25499,103412,125795
Puerto Nacional,17,14,3014,2811,2007,2008,2009,2008,2291,2944,3964,3468,230,232,338,323,44,49,47,48,386.9,24212,24677,880333,4751718,4411802,51784,365801,540730
Puerto Deseado,17,14,1201,1494,2006,2005,2011,2012,5356,5169,5107,5281,409,507,559,562,112,129,131,135,199.9,15359,15654,804968,2658843,3671959,47351,231104,307763
General Bernardo O'H,15,9,68,56,1987,1986,1990,1988,369,1115,989,1350,62,289,967,1133,6,15,84,91,17.0,1275,1300,420784,939546,1092874,28052,66677,80403
Buenos Aires,15,6,2,1,1983,1986,1981,1984,200,343,294,286,49,1189,1086,1386,112,996,1328,1092,20.7,1556,1586,16079,36550,45793,1072,2643,3381
Santa Fe,14,1,2,1,2005,2005,2005,2005,386,386,381,381,60,60,77,77,48,48,58,58,4.5,337,344,25164,59505,79673,1797,4641,6266
San Sebastian Bay,13,6,715,1245,2004,2003,2005,2005,1520,2608,1851,1855,121,393,253,252,56,60,82,82,84.4,6531,6656,658090,1643285,2068482,50622,168265,209683
Parana,12,7,5,5,1991,1994,1989,1988,267,346,425,434,58,59,62,61,2,3,5,6,2.4,178,181,27263,48988,68560,2272,6408,8722
Santa Cruz,12,12,1771,2824,2008,2008,2006,2006,4359,4850,5126,5172,464,438,617,620,77,96,92,87,180.5,13920,14188,1579120,3770471,5292150,131593,482106,633698
Puerto Rosales,7,6,726,1314,2005,2005,2010,2010,1523,2755,2704,2797,271,272,503,510,43,46,25,25,64.1,4967,5063,482502,1028003,1279847,68929,223683,277261
Diamante,7,5,5,6,1996,1991,1976,1977,66,268,426,427,53,66,71,75,4,7,4,3,1.7,126,128,34494,76713,90578,4928,12028,14678
San Fernando,5,1,0,0,1980,1980,1980,1980,95,95,82,82,6,6,6,6,23,23,23,23,0.4,32,33,666,1511,1820,133,402,501
Tigre,4,3,93,146,1994,1999,2009,2009,263,1500,2694,2633,54,212,512,510,210,284,5,5,10.8,824,840,70596,146209,179993,17649,56056,65242
Rio Gallegos,3,3,535,939,2006,2006,2007,2007,4318,4263,4296,4302,390,421,441,441,66,68,72,72,68.7,5311,5413,740901,1161897,1574382,246967,569429,716735
Caleta Cordoba,3,3,695,1321,2005,2005,2007,2007,2415,3057,3457,3488,238,383,566,565,36,53,49,49,46.6,3612,3682,511408,947110,1085668,170469,442063,536056
Punta Colorada,1,1,15,24,2008,2008,2008,2008,734,734,734,734,69,69,69,69,65,65,65,65,1.7,133,136,8954,32695,48275,8954,53577,73164
Iguazu,1,1,49,91,1999,1999,1999,1999,322,322,322,322,287,287,287,287,61,61,61,61,21.6,1671,1703,21522,36274,37764,21522,58400,73154
San Julian,1,1,19,25,2007,2007,2007,2007,1988,1988,1988,1988,220,220,220,220,11,11,11,11,4.1,313,319,9518,34752,51311,9518,56946,77766
