Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Diamante,20,10,23,32,2001,1997,1999,1999,189,379,277,248,66,120,238,239,9,10,12,12,6.5,487,497,178705,372100,407635,8935,20297,23252
Puerto Ingeniero White,13,8,45,69,2006,2004,2003,2003,585,767,597,599,66,114,63,59,62,130,49,46,18.9,1435,1462,63517,185883,231546,4886,17408,21398
San Julian,12,10,32,36,1980,1983,1981,1981,2112,3474,3602,4060,500,558,1128,1160,30,496,1603,1445,39.5,2972,3029,250148,554876,630838,20846,49059,58157
Esperanza,10,9,95,14,1989,1990,1990,1986,985,921,941,954,114,101,111,114,14,19,17,17,40.9,3137,3197,50805,300986,529919,5081,28102,44752
Tigre,7,5,6,9,2000,2000,2008,2008,55,109,142,148,10,26,35,35,10,25,15,13,1.6,120,122,13525,24345,28835,1932,5045,6070
Puerto Nacional,5,4,19,29,2001,2002,2007,2007,239,690,249,238,42,175,116,111,100,611,136,112,14.9,1134,1156,17047,44225,61806,3409,13376,16841
Caleta Cordoba,4,4,194,333,1992,1992,2004,2005,2051,2214,2378,2381,64,226,103,94,214,288,628,636,30.5,2358,2403,273575,437064,586243,68394,157842,198141
Necochea,4,4,1,1,1984,1984,1983,1983,2262,2400,2522,2574,392,323,469,474,178,316,500,539,7.7,582,593,9776,21686,24655,2444,5752,6819
Rio Grande,3,3,3,4,1992,1992,2000,2003,459,1169,311,271,47,145,94,65,39,690,414,245,3.3,245,250,15065,37222,47608,5022,13558,17440
San Blas,1,1,0,0,1992,1992,1992,1992,304,304,304,304,80,80,80,80,692,692,692,692,1.3,97,98,594,1319,1499,594,1399,1658
Pablo Podesta,1,1,7,4,1987,1987,1987,1987,14350,14350,14350,14350,66,66,66,66,3073,3073,3073,3073,9.4,703,717,30185,66956,76122,30185,71038,84212
General Bernardo O'H,1,1,6,1,1972,1972,1972,1972,994,994,994,994,131,131,131,131,17,17,17,17,2.8,214,218,3852,21752,47297,3852,22250,43003
Tres Arroyos,1,1,0,0,1983,1983,1983,1983,1879,1879,1879,1879,470,470,470,470,755,755,755,755,1.2,88,89,6696,15834,21200,6696,17290,23344
San Antonio Oeste,1,1,0,0,1957,1957,1957,1957,827,827,827,827,115,115,115,115,36,36,36,36,0.6,47,47,948,2103,2391,948,2231,2645
