Int. Arr. by Partner,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Algeria,2,2,791,845,2009,2009,2011,2010,5853,5853,5915,5878,479,479,460,471,73,73,57,66,73.8,4799,4891,265264,1194634,1108297,132632,780175,1122787
Madagascar,2,2,376,561,2018,2018,2017,2017,6164,6164,6166,6168,568,568,566,562,92,92,98,106,35.5,2742,2794,214755,625118,698943,107377,552988,710831
Croatia,1,1,6,8,2000,2000,2000,2000,2866,2866,2866,2866,346,346,346,346,8,8,8,8,2.0,147,150,26472,75942,109135,26472,86286,124101
Barbados,1,1,576,508,2011,2011,2011,2011,5239,5239,5239,5239,299,299,299,299,45,45,45,45,80.3,4772,4864,118236,883396,733550,118236,1069403,1661716
Norway,1,1,139,221,2002,2002,2002,2002,6977,6977,6977,6977,599,599,599,599,107,107,107,107,15.6,1201,1224,90496,251223,390449,90496,426343,552571
Guinea,1,1,108,187,1999,1999,1999,1999,4015,4015,4015,4015,1533,1533,1533,1533,16,16,16,16,8.7,673,686,83515,165291,205014,83515,266615,309990
Colombia,1,1,224,409,2011,2011,2011,2011,5418,5418,5418,5418,494,494,494,494,33,33,33,33,16.3,1259,1283,83309,244536,279353,83309,380684,465246
Oman,1,1,194,313,1998,1998,1998,1998,9843,9843,9843,9843,1135,1135,1135,1135,40,40,40,40,15.7,1209,1232,128188,355859,553075,128188,603919,782722
Georgia,1,1,0,0,2003,2003,2003,2003,61,61,61,61,43,43,43,43,31,31,31,31,0.6,48,49,547,1695,2162,547,1883,2429
Suriname,1,1,42,43,1992,1992,1992,1992,4048,4048,4048,4048,225,225,225,225,106,106,106,106,19.9,1520,1549,127550,278702,313932,127550,271807,293470
Italy,1,1,250,383,2010,2010,2010,2010,7425,7425,7425,7425,560,560,560,560,140,140,140,140,22.7,1752,1786,144836,528839,780835,144836,866585,1183406
Malta,1,1,213,328,2002,2002,2002,2002,7079,7079,7079,7079,777,777,777,777,1,1,1,1,26.0,2012,2050,63240,463126,533975,63240,546108,671329
Gambia,1,1,56,86,2004,2004,2004,2004,4015,4015,4015,4015,346,346,346,346,23,23,23,23,6.4,491,500,35312,98030,152358,35312,166364,215620
Congo,1,1,165,292,2017,2017,2017,2017,4611,4611,4611,4611,390,390,390,390,21,21,21,21,9.0,701,714,59573,174865,199763,59573,272224,332693
Cuba,1,1,2,3,2008,2008,2008,2008,222,222,222,222,77,77,77,77,35,35,35,35,1.9,147,150,3477,9880,11702,3477,10898,12775
Mexico,1,1,179,319,2005,2005,2005,2005,5766,5766,5766,5766,645,645,645,645,197,197,197,197,16.8,1302,1327,142562,282155,349963,142562,455117,529158
