Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
La Plata,1032,892,110407,185717,2010,2010,2011,2011,4232,4011,3974,4078,361,359,504,511,36,79,78,77,11076.3,855698,872128,64258815,182612139,225428428,62266,258647,314154
Puerto Madero,468,141,16604,15225,2009,2007,2011,2012,441,1137,494,498,34,225,163,153,14,50,31,39,2135.6,164347,167503,11259497,34727124,39436947,24059,81534,94204
Dock Sur,411,180,8528,11946,2007,2008,2011,2011,176,1018,443,506,35,124,245,282,22,63,56,60,1069.0,82464,84047,6455732,19738594,23247279,15707,60516,73803
Ushuaia,297,59,3594,803,1994,1997,1997,1998,620,825,857,1101,66,109,129,163,8,25,16,15,1206.2,92503,94279,4283580,15820504,22155789,14423,51478,69497
Zarate,288,143,16551,8384,2006,2007,2009,2009,971,1589,1429,1488,76,142,254,342,20,40,34,45,1198.1,92693,94473,6142059,25469528,29751273,21327,85714,96425
Campana,247,129,5310,7700,2008,2009,2010,2009,204,2009,1422,1319,25,202,412,412,37,74,111,122,1009.3,77530,79019,5509516,15778604,19174738,22306,81952,100170
Escobar,221,203,40516,54646,2011,2011,2011,2011,4639,4116,4576,4414,397,362,485,498,16,59,51,53,3631.9,255865,260777,15974224,56075413,59056516,72282,357552,476745
Rosario,219,150,13972,23045,2006,2008,2011,2011,1197,3267,2957,3116,114,298,438,444,17,86,66,65,1486.0,114899,117105,9054260,25189207,31908994,41344,167574,204299
Quequen,208,184,37292,67454,2010,2011,2012,2012,4404,5017,5660,5820,412,484,719,725,22,69,57,56,3078.6,238330,242906,15676193,46380530,54746790,75366,340517,416805
Bahia Blanca,200,163,40719,71733,2011,2011,2012,2012,4225,5699,5602,6183,348,501,707,730,29,86,77,78,3426.4,261956,266985,17348222,51951739,59375100,86741,386176,476859
Puerto Galvan,160,132,23037,32548,2009,2009,2011,2011,1741,3766,4385,4405,198,328,541,579,48,72,56,58,2297.1,166698,169899,9414977,34885457,36598998,58844,312160,419858
Puerto Alumbrera,110,94,9128,15853,2010,2010,2011,2011,2675,3332,3683,3763,242,296,484,490,16,85,74,71,931.3,72013,73395,5262827,14106021,17914088,47844,193597,236917
Resinfor,106,103,10079,17375,2010,2011,2011,2011,4364,3513,3348,3316,379,328,463,462,19,49,43,42,979.4,75750,77204,5732682,16164968,20170908,54082,226486,276683
Madryn,103,58,3845,4421,2007,2006,2008,2010,798,1477,1091,1388,78,236,229,310,12,87,80,113,636.6,49122,50065,2203201,7660059,9447529,21390,93962,116599
Ensenada,93,45,2649,4196,2009,2009,2009,2009,259,2996,2161,2201,41,270,497,493,44,56,60,61,425.6,32735,33364,2067550,5599442,7691264,22232,89414,113357
San Lorenzo,81,61,3864,6402,2004,2009,2011,2011,713,2501,2849,2872,163,291,467,467,32,78,97,94,463.6,35803,36490,2746092,6988242,8703732,33902,125098,150576
Esperanza,71,30,228,52,1991,1991,1992,1988,276,397,406,465,37,62,118,156,8,13,20,26,92.3,7038,7173,364553,1002459,1365990,5135,14490,19118
San Nicolas,67,58,1602,2689,2011,2011,2012,2012,136,977,1067,1072,80,185,464,464,59,81,64,62,187.3,14462,14740,888649,2630082,3306100,13263,58026,71568
Las Palmas,65,56,3082,4696,2004,2007,2012,2012,797,1923,2281,2258,106,193,362,371,30,74,104,117,330.9,25528,26018,1802628,4823584,6078564,27733,107808,131432
Bella Vista,63,23,86,93,1991,1993,1984,1984,531,452,515,519,71,68,77,77,26,51,72,67,50.0,3766,3838,348914,804837,1016982,5538,15647,20773
Puerto Ingeniero White,58,58,17958,33263,2010,2010,2010,2010,9370,7478,8011,8132,804,669,793,796,15,57,48,48,1373.3,106369,108412,7057402,20479934,23772278,121679,551176,674668
Mar Del Plata,50,24,498,668,1993,1995,1996,1997,545,1513,812,771,80,326,235,169,22,40,54,55,134.3,10221,10417,1037732,2646980,2985741,20755,60387,73073
La Paz,49,25,48,54,1993,1994,1986,1986,465,457,455,459,91,95,91,94,14,32,34,32,25.7,1938,1975,254324,592466,752203,5190,14472,19348
Corrientes,48,22,18,20,2002,1998,1997,1994,240,316,322,329,58,60,82,79,32,46,47,44,16.9,1271,1295,211145,517619,663176,4399,11729,15934
Puerto Ibicuy,48,41,2087,3517,2006,2009,2011,2011,653,1916,2320,2352,59,192,430,432,12,53,46,43,201.3,15557,15856,1255993,3417634,4410040,26167,108540,135079
Resistancia,40,18,25,29,2003,2002,2006,2004,260,343,121,89,66,69,58,47,32,117,59,56,19.1,1438,1465,169978,377303,483597,4249,11306,15281
