Domestic by Arr. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,co2_t,co2e_t,s24_30,s24_40,s24_50,s24_30_voy,s24_40_voy,s24_50_voy
Ramallo,204,46,196,295,1990,2003,1998,1999,164,223,164,165,21,78,106,106,3,56,28,28,104.0,7864,8015,745324,1875196,2371468,3654,10345,13330
Bahia Blanca,182,119,3001,5333,2011,2011,2012,2012,627,689,655,672,87,150,117,117,45,74,44,43,366.0,28171,28712,1567392,4453942,5143889,8612,34594,41932
Puerto Galvan,167,74,1691,2784,2009,2009,2010,2010,643,809,729,724,83,286,152,144,60,90,97,89,422.5,32270,32890,2339584,6007389,6924487,14009,43785,52273
Ensenada,165,35,563,829,2009,2007,2009,2009,211,551,342,334,55,323,202,171,47,72,70,66,340.7,25825,26321,1140347,2712404,3290492,6911,21514,26193
Puerto Madero,150,49,438,486,1999,2000,2004,2001,274,622,656,603,80,236,209,257,36,262,293,179,309.0,23373,23821,1323065,3368676,3963274,8820,24978,30289
Quequen,141,122,2183,3933,2008,2010,2012,2012,477,745,493,491,44,110,74,64,63,105,119,119,287.2,22126,22551,1020934,2965957,3453087,7241,30947,37632
San Lorenzo,140,99,519,857,2007,2010,2012,2012,238,230,209,204,38,107,143,144,32,53,32,32,161.7,12385,12623,630670,1750490,2027708,4505,15087,17895
Puerto Alumbrera,129,84,446,731,2011,2009,2011,2011,171,223,214,213,28,81,85,84,40,65,71,71,130.9,10031,10224,540057,1476429,1867762,4186,14399,18002
Santa Fe,114,7,174,255,2010,2003,2012,2012,329,316,346,342,37,58,46,45,29,38,37,36,70.3,5339,5442,583153,1562136,1903186,5115,15104,18763
Resinfor,114,109,481,828,2011,2011,2012,2012,167,169,163,162,65,97,105,107,43,62,61,62,176.2,13578,13839,298623,946399,1126615,2620,11029,13393
Puerto Ibicuy,111,83,220,370,2001,2007,2009,2009,116,234,123,122,14,61,45,40,4,9,9,9,43.4,3310,3374,326577,791446,956028,2942,9124,11158
Rawson,105,61,59,44,1987,1986,1987,1987,1177,2112,1885,1929,201,431,801,870,18,28,29,27,131.9,9908,10098,312092,692281,787053,2972,6995,8292
Puerto Rosales,104,29,3943,6792,2003,2001,2005,2005,603,1129,1061,1058,62,488,202,200,42,33,197,197,644.5,49852,50809,5262269,8509360,11420390,50599,118975,149499
Las Palmas,94,56,167,281,1991,2004,2010,2010,90,145,131,133,13,73,59,62,4,43,59,60,47.9,3671,3742,156352,360989,433995,1663,5504,6774
Ushuaia,91,34,1975,1622,2002,1999,2005,2006,1668,1499,1370,1568,150,201,169,190,41,58,77,110,617.2,47370,48279,2811850,8951646,10428179,30899,102828,122275
San Nicolas,88,58,246,390,2010,2010,2012,2011,131,422,193,184,23,116,384,303,45,105,119,121,79.2,6057,6173,606557,1386862,1654337,6893,18805,22665
La Paz,80,29,37,44,1996,1997,1998,1997,219,252,284,298,40,42,73,79,12,18,14,14,15.3,1147,1169,276551,613949,762237,3457,9067,11841
Resistancia,63,12,67,76,2003,2005,2016,2016,422,400,486,496,83,88,93,93,41,19,67,69,40.3,3022,3081,385213,396998,529688,6114,16309,21004
Bella Vista,62,23,16,17,1999,2000,1997,1996,112,150,197,205,30,40,72,72,8,8,6,6,8.4,633,645,109963,268353,353977,1774,4868,6469
San Pedro,62,34,90,157,1991,2002,1994,1992,144,185,190,206,21,99,122,138,7,23,32,34,31.7,2410,2456,674036,1439507,1560317,10872,25484,29477
Villa Constitution,60,47,175,306,2004,2006,2011,2011,153,229,175,175,24,65,77,69,42,94,138,143,59.6,4573,4661,334949,774854,877195,5582,15374,18098
Goya,58,22,20,24,1994,1997,1996,1996,122,184,206,220,26,40,74,81,10,11,19,18,9.3,700,714,131565,335139,393437,2268,5979,7815
Puerto Ingeniero White,54,49,1337,2476,2010,2010,2010,2010,677,773,736,737,94,170,114,112,37,40,38,38,125.3,9661,9846,562905,1624104,1881273,10424,45838,55933
Conception D Uruguay,54,10,56,74,2009,2006,2007,2008,181,1682,240,224,20,270,112,80,38,603,459,475,133.3,10026,10219,186775,313097,347891,3459,10002,12720
Corrientes,32,17,18,15,2006,2003,2006,2005,380,756,614,475,83,367,1802,1187,6,9,12,11,15.5,1162,1184,200936,474257,621185,6279,16165,21460
Rio Gallegos,30,17,647,1109,1998,1996,2004,2004,677,795,785,781,89,181,223,221,45,78,67,67,97.8,7554,7699,1059414,1810870,2435972,35314,83013,105679
San Fernando,29,2,1,2,1981,1992,1982,1981,119,84,87,91,8,8,9,9,22,11,27,29,2.9,217,221,4470,11266,12403,154,461,578
Quebracho/San Lorenzo,25,24,112,193,2008,2009,2010,2010,179,195,183,182,44,88,66,68,12,26,26,26,19.0,1462,1490,79762,241582,304322,3190,13375,16730
San Sebastian Bay,25,13,540,922,2004,2004,2004,2004,459,688,840,840,69,73,126,126,28,117,65,61,68.5,5293,5395,772406,1709035,2224476,30896,87767,111999
Ingeniero Buitrago,25,21,68,115,1999,2001,2006,2006,119,235,190,185,37,97,108,100,84,101,148,151,16.7,1276,1300,301211,635191,699531,12048,28591,32895
Puerto Belgrano,22,13,57,76,2002,1999,2002,2003,574,1275,745,700,118,715,744,609,48,767,257,223,58.2,4391,4475,301059,672405,754989,13685,33074,38341
Parana,20,13,5,5,1995,1997,1997,1994,229,280,245,259,40,78,65,73,2,6,6,6,3.7,280,286,41223,95863,120787,2061,5293,6781
Esperanza,18,12,178,26,1990,1988,1991,1988,900,1522,1201,1222,82,174,183,189,7,8,11,10,73.6,5631,5739,158080,648588,1111530,8782,35389,56013
Diamante,18,8,29,44,2005,2004,2011,2011,317,323,394,379,46,130,395,431,21,26,49,53,11.4,864,881,146489,309207,342271,8138,19038,22034
Puerto Nacional,13,4,97,152,2007,2002,2007,2007,363,1127,451,448,69,147,72,71,39,36,40,40,13.1,999,1019,58856,190997,273072,4527,22545,28812
San Julian,13,10,34,34,1980,1983,1984,1983,2167,3918,3773,3824,390,1092,1850,2104,32,53,45,46,46.1,3465,3532,239418,531076,603779,18417,43343,51381
Buenos Aires,13,13,9,11,1982,1982,1981,1979,505,668,517,455,95,173,306,373,504,1535,1223,599,37.5,2820,2874,87760,187145,211769,6751,15550,18293
Santa Cruz,12,11,174,276,1996,1997,2004,2004,1122,1702,759,726,132,603,310,264,19,24,24,23,34.6,2640,2691,694754,1495260,2002930,57896,146237,193666
San Antonio Oeste,7,4,76,99,1989,1984,1993,1994,989,1916,820,823,67,273,86,83,31,27,35,36,19.8,1504,1533,122195,400605,455854,17456,60511,72153
Tigre,7,5,5,6,1997,1996,2005,2006,150,238,240,227,19,32,40,38,4,18,11,11,2.1,155,158,24581,30791,40672,3512,9447,12269
Caleta Cordoba,5,4,164,259,1992,1989,2003,2004,2219,11445,2008,1850,315,1580,1177,799,42,246,148,84,45.9,3493,3560,299514,539163,678869,59903,139138,171447
Rio Grande,3,3,15,22,1992,1992,2006,2006,1269,1064,1573,1605,187,453,187,186,16,16,16,16,6.0,454,463,30244,83196,98548,10081,30468,35915
Necochea,2,2,0,0,1982,1982,1984,1984,217,217,176,188,38,38,49,50,1282,1282,923,853,4.8,359,366,437,969,1101,218,514,609
San Blas,1,1,1,1,1992,1992,1992,1992,2242,2242,2242,2242,575,575,575,575,16,16,16,16,1.2,90,92,4383,9723,11054,4383,10315,12228
Tres Arroyos,1,1,0,0,1983,1983,1983,1983,419,419,419,419,91,91,91,91,11,11,11,11,0.1,6,6,1493,3530,4726,1493,3855,5204
