int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,191,99,1986,1988,1990,1991,148046130,203336876,96,300,253,251,65,4884
Chemical tanker,22,20,2009,2009,2011,2011,21305281,31100383,98,199,218,219,26,1968
Bulk carrier,6,5,1990,1993,1992,1993,21915768,35547224,508,688,752,787,4,275
Oil tanker,5,4,2009,2009,2010,2010,4219098,6189897,79,133,173,177,4,278
Service - tug,3,3,1997,1997,2015,2017,757084,446513,245,620,901,1171,3,246
Service - other,1,1,2000,2000,2000,2000,6529271,9274837,2975,2975,2975,2975,11,810
