int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
General cargo,192,100,1986,1989,1988,1989,219150386,303147601,333,382,372,373,81,6118
Chemical tanker,22,20,2009,2009,2010,2010,31348058,45810644,356,321,320,322,19,1428
Bulk carrier,6,5,1990,1993,1991,1991,7740897,12490454,244,227,266,277,3,232
Oil tanker,5,4,2009,2009,2010,2010,9535745,13672877,426,374,392,392,7,517
Service - tug,4,3,2002,1997,2002,2009,536243,202921,324,499,422,309,1,91
Service - other,1,1,2000,2000,2000,2000,1536171,2182133,700,700,700,700,2,154
