int_arr_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Bulk carrier,1,1,2013,2013,2013,2013,105224970,179903112,3178,3178,3178,3178,11,837
Service - tug,1,1,1997,1997,1997,1997,72204,86752,539,539,539,539,1,55
