int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Massawa,147,62,2001,2003,2003,2003,3117264376,4877945648,570,1824,1151,1143,701,53773
Assab,21,20,2003,2002,2005,2006,561170014,800856988,1566,2598,1219,1159,104,7920
